,K,Selected Features,Feature Variant,Best C,Validation Accuracy,Validation Macro F1
0,3000,3000,tfidf_chi2_k3000,0.0625,0.8895027624309392,0.5937423991155334
1,10000,5912,tfidf_chi2_k5912,0.0625,0.8784530386740331,0.5853246117563299
2,5000,5000,tfidf_chi2_k5000,0.0625,0.8729281767955801,0.5815867101381773
3,1000,1000,tfidf_chi2_k1000,0.25,0.856353591160221,0.5693498865305032
