,K,Selected Features,Feature Variant,Best C,Validation Accuracy,Validation Macro F1
0,1000,1000,tfidf_chi2_k1000,0.0625,0.6413427561837456,0.4517683828028655
1,3000,3000,tfidf_chi2_k3000,0.25,0.6448763250883393,0.45059008554955327
2,10000,10000,tfidf_chi2_k10000,0.5,0.6784452296819788,0.4413311027858282
3,5000,5000,tfidf_chi2_k5000,0.5,0.6501766784452296,0.44089733382870694
