Date,count,mean,std,min,25%,50%,75%,max
2021/1/16,5,0.17955418768499926,0.0038095556058684024,0.1772343061068447,0.1772343061068447,0.17723596392791488,0.1800577650151598,0.18600859726823224
2021/1/18,2476,0.16669768650661881,0.030493758644053393,0.00010000000454738256,0.1483908120945794,0.15869444601710325,0.17713198972641533,0.5438212630921234
2021/1/19,3181,0.21245069729316055,0.05082686209821644,0.00010000000454738256,0.1806963354583181,0.20144177853280026,0.22946992256853177,0.6455342923288475
2021/1/20,3923,0.1706507465162898,0.06155348724124665,0.07725019339263917,0.12777379380641643,0.15662113172115924,0.19660173011071563,0.6491521719673198
2021/1/21,2226,0.31718649284916023,0.08338057494841528,0.00010000000454738256,0.26289931920841814,0.2996684788472588,0.37473806988803127,0.8284802291196341
2021/1/22,1734,0.27881501516898166,0.06781051113631387,0.1951633638175305,0.23051012623380404,0.26427754720852104,0.30399362331324686,0.726541419974197
2021/1/23,17,0.26443117586374565,0.024227197548849316,0.2121029927269986,0.2563082189651833,0.2702415665708886,0.2789026751811362,0.30832987507490583
2021/1/25,1827,0.2391103744194732,0.05287870951747547,0.17530983619114893,0.20335081244934583,0.22384287205712397,0.2542011257930169,0.5073834620028417
2021/1/26,4230,0.1871059543577577,0.04719360668804212,0.00010000000454738256,0.15670343274268483,0.17634773374230378,0.2007294893614103,0.5524987244902243
2021/1/27,3081,0.1592233360550421,0.06189475295457695,0.06903878248303816,0.11151386288658749,0.14515732836989148,0.18874820987257526,0.5474239216771241
2021/1/28,1548,0.18787586951436505,0.04336372643672869,0.14205851702585254,0.1573741739893606,0.16806522486108255,0.2028678801123161,0.3798734462037353
2021/1/29,2588,0.1612082898744033,0.047441458367161043,0.10905866990775931,0.1283416304050655,0.14263144788892973,0.1825279649566885,0.6119417748557363
2021/1/30,46,0.11737057403507586,0.01600106660211626,0.0970909355618377,0.10580248667022225,0.1111211153045632,0.12787276848820345,0.14674837244589586
2021/2/1,1692,0.13868276435806076,0.04333777855691418,0.09723128886928614,0.11062456964116599,0.12306062963112446,0.1457634843153009,0.4443861719538583
2021/2/2,2735,0.20212958318841462,0.0641479016782891,0.11300542689380207,0.15704693087103946,0.18463813935342427,0.22596330443943727,0.47796554493574384
2021/2/3,2488,0.1752817732509533,0.06579885739975305,0.00010000000454738256,0.12630591484126247,0.16131329202752667,0.2005556634803338,0.47712463595898613
2021/2/4,915,0.23043587297335597,0.03846873300816077,0.18155757629180555,0.20406739028451185,0.22108138470552774,0.24492916641956303,0.42632442564907025
2021/2/5,917,0.23473891186082022,0.05519906401530388,0.16757500688961144,0.1968957762768131,0.21812942668847296,0.2619953271855069,0.6636322557527229
2021/2/6,23,0.18862458534085108,0.017066153975520533,0.16757500688961144,0.17993220174662164,0.1854384358930079,0.1875922973850666,0.23779486838775762
2021/2/17,2159,0.26646413412325015,0.10491867888175312,0.12043374925062644,0.1840683038709184,0.24286693520447766,0.31440267462643107,0.7877565571748069
2021/2/18,964,0.34065373562586576,0.10459964842179637,0.23026908972927765,0.2678953100429249,0.31344491140088615,0.3785244498200747,0.7841451216412545
2021/2/19,1411,0.2918915822760244,0.08014308355252878,0.00010000000454738256,0.24333694378023113,0.285087023641164,0.3278596967553954,0.7117133652640486
2021/2/20,14,0.3123525420974792,0.0695608457999531,0.23170353938460125,0.24592526105607404,0.29870091677625876,0.36702478598956517,0.4147239969436711
2021/2/22,1475,0.30562319610926936,0.0732982114300388,0.192602529202966,0.2559600809150343,0.29504675770136846,0.3342304866179965,0.8290850410224647
2021/2/23,2143,0.26671467265676946,0.08273821381742491,0.00010000000454738256,0.2104771699690527,0.25552681226184626,0.28904911690225754,0.7117133652640486
2021/2/24,3035,0.23132760203345135,0.07258904033472433,0.1089503851331946,0.17556795120940596,0.22349468635040562,0.26729303273290095,0.7298610916047478
2021/2/25,1040,0.33455445437846004,0.06469554808061151,0.2185168087410573,0.28646820350644464,0.3394569889218639,0.37217174177386037,0.5982177775837888
2021/2/26,1983,0.26904764561405053,0.06036516405000468,0.00010000000454738256,0.2191902312972906,0.25142738887508265,0.304799353665767,0.5211206793798919
2021/2/27,30,0.2538111298103518,0.057023423153407096,0.19917092456516666,0.20237116616393253,0.22243111138973257,0.3113090220196101,0.3428079814410371
2021/3/2,3446,0.226775281372577,0.06189479893840409,0.00010000000454738256,0.1806623092772425,0.21100790133570563,0.2537946811263857,0.5905801971232199
2021/3/3,3062,0.19860611472201595,0.07734193375588158,0.10507716619877969,0.14267458801825736,0.17420180956098616,0.2344582853734273,0.7035223755399602
2021/3/4,1975,0.26713966255366556,0.045522787010749535,0.00010000000454738256,0.23148270874702365,0.26994670636419693,0.2931020168729638,0.46659506474283907
2021/3/5,1840,0.23141200356986164,0.04716525474547256,0.00010000000454738256,0.19500521506511181,0.2162889382931697,0.2596547167150135,0.5402770270682179
2021/3/6,16,0.25294614006090954,0.038926958691634074,0.19146021111561864,0.22284972754186944,0.2681316394289846,0.28355115766202005,0.2889035396344829
2021/3/8,2340,0.23233757483049797,0.053220071042567395,0.1588547905914226,0.1884990838427713,0.2271834178925331,0.26291252155144484,0.600726873652987
2021/3/9,2383,0.19482390878177558,0.04624761321597516,0.14142387409334745,0.15438635127536665,0.1814744309213812,0.22964353124842773,0.430262376965293
2021/3/10,2702,0.18745605285148423,0.05777969624847578,0.00010000000454738256,0.13907654042687695,0.1772343061068447,0.2320468678864917,0.4670762403077542
2021/3/11,971,0.28669523802516905,0.05710425298059242,0.00010000000454738256,0.2422421362547471,0.2816715660535194,0.32264956954884016,0.5540643406852339
2021/3/12,1044,0.27804584993660786,0.07540506353147984,0.19205661530826668,0.22519096534425034,0.25258518364246463,0.3142800375712854,0.6038557633315536
2021/3/13,9,0.26934145276197197,0.02260932283499573,0.2426314244063945,0.25223261746941117,0.2773020577734724,0.28035325073720774,0.311137466391992
2021/3/15,1152,0.25143952524060814,0.06076223479300761,0.00010000000454738256,0.20314092345993442,0.22967624610079462,0.28920965045670133,0.5905300432770119
2021/3/16,2101,0.24673212715199247,0.06535978142296234,0.00010000000454738256,0.19059850790427252,0.2335910857271395,0.28465323468555837,0.5682733786426609
2021/3/17,2831,0.203109890303922,0.06933577240275401,0.00010000000454738256,0.15131380311193038,0.19282639796502116,0.2303317415880696,0.6073906184690298
2021/3/18,1270,0.2990736340878601,0.06904247796724484,0.00010000000454738256,0.25156635271160066,0.27881598040582367,0.34647877062135857,0.5696640237437697
2021/3/19,1850,0.24588673059598698,0.06184696873808263,0.18084067168172885,0.20025147120109094,0.22441874751866153,0.2778795698971091,0.5337496626842816
2021/3/20,7,0.24411192803718199,0.038672383566537114,0.21541887183140013,0.216967820023092,0.22621365432904636,0.25931520804630465,0.3145849139610343
2021/3/22,1705,0.24512571092545338,0.06099428003367687,0.16798649121570097,0.1975182686667828,0.2229855450557629,0.28285118093590045,0.5274481356606903
2021/3/23,2206,0.24115586353955498,0.06211513493691059,0.00010000000454738256,0.19392739905510906,0.2220310739487485,0.2794692745734124,0.6103923969545821
2021/3/24,3070,0.18749247942667438,0.06155248739875028,0.09331149987176365,0.14221347533466758,0.1711602199416352,0.21537832735031104,0.468383778172789
2021/3/25,1210,0.24789553678907683,0.05828540823458212,0.15881359202392092,0.20597664660216997,0.23242312014750374,0.2920281921529283,0.5263182465430175
2021/3/26,1798,0.2832474756638967,0.0688278454896003,0.00010000000454738256,0.23473992298759774,0.2717385747590718,0.327263136046387,0.5901012162888338
2021/3/27,48,0.3044705453935058,0.0645706485719286,0.19765458992834783,0.24703797062627025,0.3284690178564139,0.348610354102005,0.4101575693458632
2021/3/29,1805,0.33295653838916606,0.10477964265798471,0.18008685015586262,0.2634694664685673,0.3135810579156342,0.36751197365578303,0.7704213544850542
2021/3/30,1595,0.30115938887824417,0.08056902554572713,0.00010000000454738256,0.2459198260517233,0.28904911690225754,0.34337649640002676,0.6289670434568155
2021/3/31,2784,0.24332085526437447,0.07626581316100295,0.12421808599139106,0.1864477395481031,0.2284660621803814,0.28270335402340496,0.6965335181725573
2021/4/1,777,0.32252337643808093,0.07156298859277556,0.00010000000454738256,0.27030856320360996,0.3060846988942234,0.3630257976014656,0.6733117490773738
2021/4/2,7,0.40636959233311293,0.07691219820213725,0.2972703651372649,0.37308904734603876,0.3836299108453791,0.45480768010307726,0.5078934154509145
2021/4/6,1662,0.3109941971466924,0.0880148234635661,0.17765790212263302,0.2489185935470301,0.2869381739796797,0.35833045572571165,0.6904635405583954
2021/4/7,2198,0.2887581342112857,0.08383003411193762,0.15015013017957785,0.22338551885385438,0.28849823417813053,0.329407720109517,0.9710776548911702
2021/4/8,1271,0.36502667042883924,0.07347209793294796,0.00010000000454738256,0.31149455305438445,0.34943643466676455,0.41165822610825353,0.6980514143805471
2021/4/9,1070,0.3432107504858593,0.06666978333302616,0.00010000000454738256,0.29978462759692626,0.32639296814160745,0.3803522442128793,0.5937874955366839
2021/4/10,10,0.361991595084216,0.07414163281356613,0.2391165035207068,0.34364092997451845,0.37627966480978725,0.39883842710120576,0.44872245916691156
2021/4/12,1414,0.3180319009538239,0.06591858878849698,0.19945889987095755,0.27038456970409136,0.30424224231444286,0.3652302670231652,0.6220356782287518
2021/4/13,2938,0.31178193172914276,0.08766438470307711,0.00010000000454738256,0.24259696829758226,0.30164557759942556,0.3700195699436445,0.901265706923338
2021/4/14,5239,0.28070534458828117,0.08927849333255401,0.00010000000454738256,0.2050056122567111,0.26934045307751653,0.3320792734487822,0.9295209342203818
2021/4/15,1871,0.4049716001781846,0.07969389354080231,0.00010000000454738256,0.347682005190818,0.40743881523971925,0.4509090771107931,0.8456973348382516
2021/4/16,1319,0.37777837083906185,0.08318384370242024,0.00010000000454738256,0.3253302111140879,0.3609914974741476,0.4292609788620193,0.6825396079984297
2021/4/17,5,0.3830906622621145,0.035787270297896995,0.3302372717436791,0.3761107947571717,0.3761107947571717,0.4164972250262752,0.4164972250262752
2021/4/19,1628,0.41926632093444516,0.08724338683397337,0.23289911069587696,0.35768434415114925,0.4156884932375602,0.4778391558920908,0.7919079971066222
2021/4/20,1463,0.3719724858491745,0.10244634288635884,0.21968591078435268,0.29956456851374735,0.35768434415114925,0.4266264989412619,0.9593093292548335
2021/4/21,3263,0.3238416471091642,0.09402197573106355,0.182205802237826,0.2510460257016749,0.30878318055064324,0.37149394463560503,0.7992362814217219
2021/4/22,1932,0.40184781990365737,0.09353198283709901,0.00010000000454738256,0.34079554620906793,0.3830982752271568,0.4455144802467421,1.0263549139583095
2021/4/23,1311,0.39946622673130155,0.08905412383947066,0.25229372641494274,0.3403712309906226,0.3823852424177494,0.4495779000413137,0.8256338743856911
2021/4/24,17,0.4417068379558312,0.09213395384742225,0.31984500050405573,0.3289010567200099,0.46747658994928776,0.5115128481933315,0.5592509350506226
2021/4/26,1878,0.43896360309609184,0.09704173990703914,0.00010000000454738256,0.3663182085739547,0.4263885046083834,0.5043237613001494,1.0028931920362427
2021/4/27,1826,0.4308335436724419,0.09549661441690951,0.24546632092770204,0.36025931054826155,0.4102762474815843,0.4966829813603276,0.802446862927162
2021/4/28,1990,0.3680468956552197,0.10237383891220266,0.20286524879668244,0.28109017724532437,0.3527563594319131,0.4342461312375647,0.7565397456611789
2021/4/29,1139,0.4516253127446819,0.11345012187568729,0.279657160015507,0.3747309114416063,0.4301318063782812,0.5082177698535596,1.407978993513185
2021/4/30,19,0.4350941905612606,0.09080052068598012,0.33347245761732247,0.34661926419736955,0.43430658358652874,0.5050893418889341,0.5839618651978448
2021/5/3,3743,0.37521561947190907,0.08166199926875474,0.00010000000454738256,0.3084748061687135,0.3598257917344644,0.42531100430723584,0.911332445769959
2021/5/4,4986,0.3250675629438027,0.07238783276766736,0.20329880379855014,0.26953928684560857,0.30218820473695884,0.37389891667614306,0.6984422910238699
2021/5/5,2820,0.3029430119314961,0.08958512397078847,0.15739183851518687,0.22951115975240616,0.2931020168729638,0.3513470603127222,0.7774306319102188
2021/5/6,1765,0.3879090390828935,0.06867025955849737,0.27243422193817246,0.3442764391060955,0.37269705856300517,0.4286202521228095,0.7916359700990058
2021/5/7,1501,0.4073586724988671,0.08298167939624082,0.00010000000454738256,0.35506348104005436,0.3861104285705659,0.4467709308698251,0.8416580028110351
2021/5/8,15,0.452466851709582,0.05576710162466988,0.31838432510218273,0.4421271799518628,0.46912589825562134,0.4842791032831424,0.5199961422677437
2021/5/10,1652,0.38872746668855435,0.08609915270805336,0.00010000000454738256,0.3302372717436791,0.38194863747730434,0.44389006755936977,0.8443794943869112
2021/5/11,5026,0.3078816204849147,0.06457455534387908,0.00010000000454738256,0.25503237583818594,0.2932144386288119,0.3441688593304386,0.6834519907061232
2021/5/12,5209,0.22654503416626107,0.08287923333552555,0.09480477126651829,0.17259551985745494,0.20607796341561782,0.259825749320879,0.7289545569947314
2021/5/13,1017,0.29969247494733564,0.06855743746535799,0.00010000000454738256,0.2523116546161994,0.2773809126793574,0.33266806866080456,0.6198024911949026
2021/5/14,1627,0.2676375396191414,0.06171939325278593,0.00010000000454738256,0.23170181859592484,0.24511193386443983,0.2819985416402297,0.6463751896643056
2021/5/15,30,0.24973253421998223,0.029046388318636276,0.1739259061916757,0.2391753407758071,0.25165296327848297,0.2597839172211339,0.30632734245284077
2021/5/17,2008,0.21026954188226352,0.038765543064197945,0.16014831767066467,0.18536515659654235,0.20271118412129846,0.22336870085512317,0.5100355039150436
2021/5/18,2876,0.27541476915294905,0.07979145137861858,0.15599362455046112,0.225027349564813,0.2523312377191066,0.3031654047442821,0.9142220456573034
2021/5/19,3202,0.21197454542485855,0.06400569531453035,0.10507716619877969,0.16640727243524164,0.19615843408336192,0.23888103573176786,0.5671034813985771
2021/5/20,890,0.32332654892841844,0.0654644974339865,0.00010000000454738256,0.279867848584836,0.296194050888984,0.3527048040914952,0.5874855731545575
2021/5/21,954,0.3290417672329576,0.06578890691668333,0.24831957564166637,0.29323395544907094,0.30762820828904736,0.34759192874537037,0.7477957847502179
2021/5/22,22,0.3219221213333274,0.12016363236805182,0.23918387426659127,0.24070545153756268,0.27675226610739045,0.3531346526696286,0.6636594220798809
2021/5/24,1069,0.31159611731353737,0.0689405239106888,0.2104771699690527,0.26025108027225097,0.28986008667620433,0.36182227414588697,0.6585431173979571
2021/5/25,1399,0.3336543121229157,0.08051785697051257,0.17690424140130878,0.2720210795545489,0.31327115001988404,0.39392496131047916,0.7635570304904399
2021/5/26,2506,0.2577536743884911,0.08071018315776433,0.13915174970525868,0.1937715134053898,0.23807992279604606,0.2989769355854228,0.6662715350992655
2021/5/27,662,0.38107422447336053,0.0933119723747847,0.26063644732505464,0.31487326090621226,0.3713839428694282,0.4105426423489948,0.6627263602409463
2021/5/28,831,0.3984213418001452,0.09248374498104651,0.27953942047773583,0.3267025888974333,0.38355772954171674,0.43642056891267106,0.724080197429843
2021/5/29,5,0.3331266335209781,0.0246556794740599,0.31519671219868084,0.31519671219868084,0.3182645513473923,0.3466257316394564,0.37034946022068016
2021/5/31,1403,0.3868686453717741,0.06569408045309705,0.2621369643190944,0.342310082367453,0.3849143345922337,0.42230154234128925,0.8533622963260991
2021/6/1,1314,0.3947418922708977,0.08798924730572778,0.00010000000454738256,0.33454297400740884,0.3886992424842477,0.44816160802088634,0.8800763023166119
2021/6/2,2523,0.33513562910769035,0.0912392321620215,0.17870946669564866,0.25533796312025026,0.3292796264363116,0.3846111093843765,0.8608299859830891
2021/6/3,666,0.41830645505560154,0.0834506478138576,0.3044096650443271,0.3652575944004238,0.40071781761308134,0.45135063505122697,0.9742695806778073
2021/6/4,695,0.41153211444365323,0.08363322306795862,0.00010000000454738256,0.35523521475226816,0.39220756767347065,0.46152262228503543,0.6923714933529271
2021/6/5,21,0.43949685793857707,0.043234095396452024,0.35039852631385116,0.4191273662256694,0.4191273662256694,0.4689293342066704,0.5362143287613631
2021/6/7,1856,0.38998499785989504,0.08862034359045969,0.265151983382066,0.3227547684514105,0.3797071220305298,0.43931654937345344,0.7854897760885521
2021/6/8,1930,0.33837181448336495,0.08842951154062303,0.2316085261824153,0.26620150497980344,0.3206977380959478,0.3802861778586713,0.746538865919532
2021/6/9,3304,0.2979374282703716,0.09678931810005198,0.16098650726717795,0.2246456897838304,0.286259509691949,0.3464573470585817,0.7759586644025005
2021/6/10,1048,0.3868445641948568,0.07459744383688513,0.2927632285141999,0.32557208311830654,0.3694502648314614,0.4291179065267487,0.6655359360448762
2021/6/11,831,0.4069877532678317,0.08585318896648518,0.2801379865324316,0.3449268092202983,0.3877515489235266,0.4631269924792723,0.8245532133853691
2021/6/12,3,0.44411911572952834,0.08716441012819541,0.3434703244269912,0.41895691790389405,0.4944435113807969,0.4944435113807969,0.4944435113807969
2021/6/15,1308,0.3875377130502424,0.10927252530009834,0.25229372641494274,0.3182011645269889,0.35865163121918897,0.44032318566126605,1.2575960357975862
2021/6/16,1726,0.3360584146348762,0.10355628628622457,0.00010000000454738256,0.25651574560754464,0.32611772008650275,0.3766358801209233,2.1185936832419197
2021/6/17,834,0.4228199186684463,0.09429638972621504,0.00010000000454738256,0.3606785096702952,0.4012812541279869,0.48394023871479397,0.8810833335809789
2021/6/18,764,0.41135068399195823,0.07304669746632274,0.27243422193817246,0.3619361070363961,0.3897462406575501,0.4743142407781088,0.6129779606902428
2021/6/19,25,0.38239600703849547,0.04616375070463161,0.305700480282885,0.34000384519793525,0.38831824682120364,0.3979718926778705,0.4745347621504723
2021/6/21,1713,0.3742732847826241,0.08958407428789561,0.2676754112913604,0.3028015592890021,0.35364971683683366,0.4339080440760966,0.7455960870698385
2021/6/22,1707,0.3256300384215331,0.0820742902732687,0.21968591078435268,0.2601305310977863,0.3049509289038529,0.3744759282557392,0.6698458175896416
2021/6/23,2018,0.36606575859197765,0.10674705111301148,0.00010000000454738256,0.27854491906217815,0.36207847850860353,0.4230053386845898,0.8695637363740519
2021/6/24,497,0.4532747850002215,0.08955082715579357,0.3038318499877064,0.3871342416592357,0.4485286698580402,0.509994178220915,0.7809460308804246
2021/6/25,768,0.4293953888287813,0.09602420237010313,0.3016913515613633,0.3669739279265994,0.4012458698438255,0.45973938886715504,0.9843683470581112
2021/6/26,12,0.4586000757925192,0.059650135942115816,0.3495202370975897,0.44251067763481233,0.47216016217809076,0.49132745703283176,0.52846884412396
2021/6/28,641,0.43556239641233474,0.09955669340576659,0.2907418805783938,0.3744042237178542,0.4087566132639804,0.4969503296296919,0.863367280798992
2021/6/29,1577,0.4317362643972652,0.09300408373004608,0.265151983382066,0.3626067528789858,0.4224466278005453,0.4929943496332474,0.8571836800196048
2021/6/30,1654,0.44060980983605996,0.12060681024272407,0.21968591078435268,0.3538536121395679,0.4276934372006444,0.5180985351186831,0.9420198973074716
2021/7/1,1052,0.46144651272161225,0.07026438215399862,0.308341889132301,0.4173992220396995,0.44522830472675756,0.5068945785790145,0.7570794678761644
2021/7/2,848,0.43938321659247387,0.0705646309754666,0.3089623405569357,0.389875353017207,0.4275359448310666,0.4878723311424008,0.7694528410243172
2021/7/3,4,0.4387376713456964,0.07031750968684954,0.39472670372672647,0.40484763389273987,0.408221277281411,0.44211131473436754,0.5437814270932372
2021/7/5,1037,0.49538047305268157,0.08782309484345134,0.32864701632023197,0.4327137979812359,0.4960166899275711,0.5390948537192716,1.038985866897792
2021/7/6,1532,0.4395370638111891,0.08521415856108969,0.29569590247331934,0.3850003981635627,0.4308848313118604,0.4857324226525447,0.9618223092343806
2021/7/7,2485,0.376100812452927,0.09979885608814576,0.00010000000454738256,0.30083176473823947,0.3648148721390646,0.42390578718692584,0.8215565796356438
2021/7/8,827,0.471779262264151,0.10022290476819845,0.3149438135830003,0.3942877718906258,0.45010936099911947,0.5264364585902157,0.9158651662128621
2021/7/9,1353,0.4219526451406767,0.07440819413917305,0.3149438135830003,0.37443986267362805,0.4086892548324077,0.44523146894560606,0.854751753132482
2021/7/10,21,0.5453160519804864,0.05626623873366784,0.4629561549060973,0.5110643878627635,0.52056131691959,0.5807347570308318,0.686705831952968
2021/7/12,1249,0.4629701335302303,0.08111114452542857,0.00010000000454738256,0.4089063465301921,0.4479916416216201,0.5129939128308075,0.7261360310324482
2021/7/13,1816,0.4445440031156717,0.10312338924500447,0.00010000000454738256,0.3570757991246277,0.43274658827922685,0.5051785306489268,0.8838465264556881
2021/7/14,2673,0.39482033761205415,0.09740895952481964,0.00010000000454738256,0.3121866487004221,0.384634816308442,0.4509954593899761,0.8344381655302047
2021/7/15,1444,0.48995853858298233,0.07960733062776044,0.3459622108450404,0.4382643977788233,0.47015809416210175,0.5330671786770544,0.9660164344185728
2021/7/16,1497,0.45078281934641257,0.07676555277354462,0.00010000000454738256,0.40567759892262945,0.4341846873954971,0.48457304431375503,0.8044857078905054
2021/7/17,52,0.4105145904356987,0.06167333217695654,0.3363705073327069,0.3662302383510556,0.39343961317646475,0.44007115210553815,0.5729846559997914
2021/7/19,2619,0.42945532464397396,0.08844497710298671,0.29499126968447087,0.3496562897816462,0.4072761315827589,0.49885905148665677,0.8001182802835382
2021/7/20,4119,0.3773351478525133,0.08706673255576666,0.00010000000454738256,0.3079338889106862,0.35282453063536,0.42573306783236464,0.8172027540593456
2021/7/21,3894,0.33917882518259856,0.09290266436184,0.00010000000454738256,0.26104142230947425,0.3253302111140879,0.389191547376902,0.8716312914372687
2021/7/22,925,0.44359249410255147,0.08725318811680381,0.00010000000454738256,0.37946583942165923,0.4186127461080976,0.4902420441382407,1.0165496264262979
2021/7/23,631,0.42605762228310295,0.09049931716753962,0.29835999896918974,0.3584522406673027,0.4065586941376781,0.47393986228654356,0.8592232414321651
2021/7/24,19,0.4319756210673702,0.03673725772523857,0.37517830980828315,0.4172661288467815,0.42025041100509364,0.4468240689449322,0.5067727580655236
2021/7/26,1972,0.39041461614250195,0.10019264113227104,0.2804384443396847,0.3166284823179263,0.373496628421761,0.42959396788014204,1.4291300233496522
2021/7/27,2495,0.3406238076763726,0.07873822634026412,0.21968591078435268,0.27731812479016366,0.32431206977559945,0.3870666690459448,0.7185454222052459
2021/7/28,2840,0.3158427141554005,0.0824888988016507,0.1716692870411841,0.24826857461808768,0.3060685600698142,0.3671623114821584,0.6752299834493034
2021/7/29,833,0.42190179242260817,0.08535932043049094,0.290684397633862,0.36282392633870864,0.4108593558188307,0.4556173923756828,0.7543406170220636
2021/7/30,769,0.3999572082010136,0.09027323219542743,0.00010000000454738256,0.3403712309906226,0.3750353746516285,0.4403681755816924,0.7663872732295309
2021/7/31,3,0.3736558137318446,0.04000045568062571,0.3473841185646117,0.3506380800669885,0.35389204156936527,0.38679166131546106,0.41969128106155684
2021/8/2,1281,0.43224231634841376,0.09907496727950395,0.2734701945095319,0.3642021295464818,0.4133352812878871,0.4872404213004986,0.89974187630835
2021/8/3,908,0.42982972042747886,0.0917705404279367,0.00010000000454738256,0.36521659087925495,0.4317976932682017,0.4905006199700568,0.8239512499447842
2021/8/4,1553,0.3906260931543647,0.10136563916618538,0.00010000000454738256,0.315385991995595,0.3898637669685532,0.4505450460586413,0.7993984727699516
2021/8/5,334,0.4286542796239875,0.08029837888407786,0.3059152576812634,0.3771981045491971,0.4012749176505176,0.4724511521870652,0.7788442218304555
2021/8/6,766,0.40219902933829393,0.09164135762655919,0.00010000000454738256,0.34707387769132103,0.38557705485178173,0.43444275073729877,0.7795465555263452
2021/8/7,4,0.4130112601128886,0.05045441055841991,0.36931645883632713,0.36931645883632713,0.4130112601128886,0.45670606138945,0.45670606138945
2021/8/9,1487,0.3992319189461226,0.09520061353886455,0.2809399383283614,0.3035990047106686,0.3800176633311968,0.4696520929215167,0.7950257541742395
2021/8/10,2111,0.36183132875830276,0.08353258714030845,0.22815426125929292,0.28721291031327745,0.34968523726398404,0.40845551890502185,0.7577619498643541
2021/8/11,3035,0.3219816746483713,0.07974180876047539,0.00010000000454738256,0.25533796312025026,0.3205861222545211,0.37291865288346254,0.7435965956099028
2021/8/12,817,0.38460519839292534,0.07854715213391393,0.2883031744897304,0.3269137892246481,0.3621235196052732,0.4333803282516193,0.7247903495042307
2021/8/13,2126,0.33930876779170943,0.06115594485854445,0.26952671258478744,0.2906901687079734,0.3267025888974333,0.3528476242266553,0.675014631516423
2021/8/14,16,0.30063710674060407,0.04361839935556433,0.265151983382066,0.2738909036558814,0.27754514019998094,0.3197186914193041,0.4040804203547942
2021/8/16,2712,0.30724684654781026,0.0676194140567451,0.23289911069587696,0.25892339565624056,0.2831823237985569,0.3305747399790967,0.6570856467275638
2021/8/17,3881,0.27580976727187395,0.056616378138916124,0.20811287915849208,0.23816087838804115,0.2556209707380065,0.29149953379246785,0.6331642787414563
2021/8/18,3370,0.2901492172090756,0.09789901581337969,0.00010000000454738256,0.21299916819036513,0.2737109184542653,0.33895460021293145,1.3093257282014124
2021/8/19,2007,0.3320523580040688,0.07764394421625104,0.23872236736813368,0.2679894028503335,0.30946862748683035,0.3798734462037353,0.6845188960106244
2021/8/20,938,0.3115020650554257,0.06840363042382439,0.2317282145919299,0.2627546098449842,0.2914213641271135,0.34426300852766467,0.7004348770651154
2021/8/21,9,0.2613235491517762,0.016800540384753728,0.244785442883194,0.24587997155408475,0.2627546098449842,0.2689813693138412,0.2849318825093806
2021/8/23,1691,0.3435098225712356,0.07919224421240513,0.00010000000454738256,0.2931020168729638,0.32233504107586075,0.38264767561684276,0.9115202242758053
2021/8/24,1451,0.31300975564234695,0.06868651065676382,0.2028678801123161,0.26394674449008015,0.300322300115602,0.34239881348796,0.6956712656737771
2021/8/25,2353,0.3296326465174038,0.09520753251200821,0.00010000000454738256,0.27030856320360996,0.3032840805244589,0.3769766247636642,0.9365379215325914
2021/8/26,1031,0.3848492367847657,0.07445861887091895,0.28435055929263187,0.3300098330771354,0.36679229386907797,0.42587143188276516,0.6967061186795503
