,K,Selected Features,Feature Variant,Best C,Validation Accuracy,Validation Macro F1
0,3000,3000,tfidf_chi2_k3000,0.0625,0.8232044198895028,0.5429525172014442
1,5000,5000,tfidf_chi2_k5000,0.25,0.8232044198895028,0.5429525172014442
2,10000,5773,tfidf_chi2_k5773,0.0625,0.8232044198895028,0.5429525172014442
3,1000,1000,tfidf_chi2_k1000,0.0625,0.8176795580110497,0.5393248257760883
