,K,Selected Features,Feature Variant,Best C,Validation Accuracy,Validation Macro F1
0,1000,1000,tf_chi2_k1000,4.0,0.8381962864721485,0.43573505141744984
1,10000,10000,tf_chi2_k10000,0.5,0.8408488063660478,0.39842247929743735
2,3000,3000,tf_chi2_k3000,2.0,0.8293545534924845,0.3982261047431306
3,5000,5000,tf_chi2_k5000,1.0,0.8328912466843501,0.3947913648217907
