,K,Selected Features,Feature Variant,Best C,Validation Accuracy,Validation Macro F1
0,3000,3000,bow_chi2_k3000,0.25,0.9226519337016574,0.7839234944430086
1,5000,5000,bow_chi2_k5000,0.125,0.9060773480662984,0.7722465058550537
2,10000,5912,bow_chi2_k5912,0.25,0.9116022099447514,0.7445450234923919
3,1000,1000,bow_chi2_k1000,0.125,0.8950276243093923,0.7331225262433315
