Date,count,IV,mean,std,min,25%,50%,75%,max
2024/03/12,164015.0,0.15604329233565706,0.15604329233565706,0.04570671418451839,0.02731218821100891,0.12138940091937779,0.1591318805757165,0.18918135312855247,0.3490254915428161
2024/03/13,311274.0,0.1288835763351445,0.1288835763351445,0.08797457199178203,0.010200883758664129,0.07777941451348364,0.13164715350516137,0.17039639085114003,2.0651713595810537
2024/03/14,87739.0,0.12981799940244976,0.12981799940244976,0.05106547998825233,0.04990774231351912,0.11602417405620216,0.12713827603664246,0.14018170200400054,1.4768629203498365
2024/03/15,116591.0,0.17736857803466993,0.17736857803466993,0.033839032474603056,0.1338217128619551,0.1561091860729456,0.16966351595647639,0.18888233398756016,0.5232192332229765
2024/03/18,114802.0,0.13847676469040404,0.13847676469040404,0.03570537224972955,0.033059815358519554,0.11826228673838078,0.1322596458845958,0.15943914190500968,0.27763834336280824
2024/03/19,153486.0,0.18366574542491862,0.18366574542491862,0.0598030568642018,0.027048400932550433,0.14509393447287378,0.174343775062412,0.21566923176184294,0.4265221035933494
2024/03/20,284759.0,0.15265667958563173,0.15265667958563173,0.11012155910277863,0.008868275578320026,0.12249521387994289,0.14755332895621656,0.17850288572434342,4.9999999999954525
2024/03/21,106945.0,0.11176308224662788,0.11176308224662788,0.035454872439009556,0.022362814672142274,0.0857206185867265,0.11761108867015688,0.13667378941029307,0.2009866254621744
2024/03/22,119220.0,0.1345595352564245,0.1345595352564245,0.033129253064671633,0.036564114427864544,0.11053511879116296,0.13239017048237844,0.15692484606569632,0.2357491768628359
2024/03/25,84209.0,0.1694647104959674,0.1694647104959674,0.02046512631893899,0.1250744879653305,0.15746809475019574,0.16937342818111184,0.18150212957158687,0.24774309751987456
2024/03/26,274369.0,0.22637250600788333,0.22637250600788333,0.07415306417001495,0.051139805109798916,0.17895887897133828,0.21217052061676978,0.25683308569133284,0.8541750378060341
2024/03/27,236431.0,0.09184752907187911,0.09184752907187911,0.03979162677003919,0.02086562349557877,0.06099902693651616,0.08111380343213678,0.12676759176686403,0.25874534788280734
2024/03/28,75202.0,0.14295432666234553,0.14295432666234553,0.015638384217151465,0.10399065364249054,0.13021919671032578,0.14155208455242219,0.15394960235320032,0.20179335408929733
2024/03/29,57774.0,0.09229599995272372,0.09229599995272372,0.018771424494275393,0.03093357292026281,0.08445433906748895,0.0929549688659981,0.10086603540100159,0.20168966084122658
2024/04/01,98206.0,0.1863953406170738,0.1863953406170738,0.034109773045327925,0.12689482880253344,0.15932116219721731,0.17666380671441553,0.21433997633606192,0.3274287975303083
2024/04/02,88849.0,0.10659842322960193,0.10659842322960193,0.0301458305765614,0.015298635313361885,0.08833839347034693,0.11246444277808071,0.12822350680947303,0.21081213347911834
2024/04/03,230464.0,0.11848268515394896,0.11848268515394896,0.05760714778626736,0.018687078086137773,0.07520759099379182,0.1092835355127603,0.15262694067806004,0.3973365241329372
2024/04/08,53498.0,0.1562056589885466,0.1562056589885466,0.029204407868576917,0.10451986732386052,0.13681656320373992,0.14850845422558484,0.1705972581022978,0.29799686511516577
2024/04/09,96854.0,0.13830135936797194,0.13830135936797194,0.05926006329513593,0.008618569869026541,0.09674947678240015,0.1468088777451031,0.18034781342834236,0.4723341419434548
2024/04/10,211688.0,0.12679464121906686,0.12679464121906686,0.05248729817842068,0.036034379206895825,0.09065857413366438,0.12564467975802718,0.15479153490323577,0.5590123841235042
2024/04/11,86685.0,0.11511557406128302,0.11511557406128302,0.025856635690587524,0.05523955338954925,0.09705143889684231,0.11075967884123325,0.1250779711047932,0.21427929147846997
2024/04/12,77800.0,0.10741037772826502,0.10741037772826502,0.01672646007877467,0.05512226285908372,0.09875631459217518,0.10614286130219697,0.1125523594532907,0.1878560465025902
2024/04/15,171936.0,0.203313446314044,0.203313446314044,0.038291953117422485,0.14899169791661204,0.17202888430073857,0.19445113824516536,0.22976860777884717,0.3944991251990198
2024/04/16,331467.0,0.3210886918918122,0.3210886918918122,0.11192003009858263,0.08504740409687161,0.2355796019876003,0.3054158404123783,0.37415325078193096,1.090115230931341
2024/04/17,155765.0,0.11615857045014352,0.11615857045014352,0.07320043037310899,0.010126825135648252,0.05544563603669404,0.0982501790380478,0.16317552609577773,0.4539103830909729
2024/04/18,76546.0,0.14790908120408305,0.14790908120408305,0.028735527387398326,0.04194657072421164,0.12777112708684052,0.15410654851958158,0.1691587773834169,0.20880677646927537
2024/04/19,209248.0,0.2751410121355603,0.2751410121355603,0.07206388803504325,0.1476962634024862,0.225389873066619,0.25886381187736995,0.3135210873158276,0.7485761958000811
2024/04/22,183290.0,0.32723006532925486,0.32723006532925486,0.07636456642731024,0.15883874738162382,0.27774309831649063,0.3227511088695377,0.3667112439235113,0.8581914142556488
2024/04/23,178214.0,0.2390490102885171,0.2390490102885171,0.06356005279264786,0.08617430215835573,0.19312203183069823,0.2236461799240112,0.26897177083984014,0.7759251735636592
2024/04/24,116888.0,0.09838122719557332,0.09838122719557332,0.05901845473198454,0.008739380791783337,0.04942759060725569,0.0778647607435286,0.143871403744081,0.4151380862441659
2024/04/25,88016.0,0.1945704113449218,0.1945704113449218,0.027001693277886422,0.13085741216782482,0.17398100701868535,0.18774484680958092,0.2111345939624309,0.27910699887275703
2024/04/26,108776.0,0.15819876825376666,0.15819876825376666,0.03831915626537575,0.025315548363029954,0.14292436699509614,0.16548190458614379,0.1837178719302639,0.25839518992152066
2024/04/29,71828.0,0.1695490879654656,0.1695490879654656,0.044332986869702606,0.027069113505184653,0.14177357590074646,0.17971079006135465,0.20278928983226419,0.32906985913045694
2024/04/30,88825.0,0.2844838461795016,0.2844838461795016,0.06534270132473034,0.15317774237353354,0.23713509384073317,0.29561268409252167,0.32885353195548045,0.7984067712638526
2024/05/02,239037.0,0.17798669057575428,0.17798669057575428,0.0905131791828712,0.019832677067518234,0.10901594844579696,0.16556842428028581,0.2156061254703998,0.46742932278744875
2024/05/03,88564.0,0.17129344902240354,0.17129344902240354,0.028240708459114357,0.08839853816192597,0.1523203498996794,0.16437722783684727,0.18543988392669708,0.27736028825104236
2024/05/06,135213.0,0.21110999256544108,0.21110999256544108,0.03767658133241312,0.05414774749249221,0.18907562960132956,0.21201152554482217,0.23323870875164865,0.4020518381504714
2024/05/07,145930.0,0.16500362692070922,0.16500362692070922,0.04832940090335743,0.03790119294762611,0.1348457931168377,0.15135177635923028,0.185232925838083,0.3726557802091538
2024/05/08,141878.0,0.08429094142993274,0.08429094142993274,0.05439214954204523,0.003009150715172291,0.04321910871863364,0.07828564319968223,0.11963684160359203,0.3124068552160263
2024/05/09,54681.0,0.16962513532946477,0.16962513532946477,0.02800761622175553,0.1351118528178334,0.14878071652252228,0.16499800897061825,0.18377492463707923,0.35982870004318646
2024/05/10,71036.0,0.13060980813473433,0.13060980813473433,0.023222926793882798,0.057059130543768405,0.11265633209757506,0.12506044364899394,0.14767872197687623,0.20116616546902805
2024/05/13,97777.0,0.2038045276664213,0.2038045276664213,0.04316952914869255,0.12665955856427547,0.16937042932841928,0.199994377749227,0.23597537603735924,0.49993863685756923
2024/05/14,84765.0,0.14951466153580212,0.14951466153580212,0.03956388181382048,0.050759528236687196,0.12651039823904628,0.145274610690996,0.16350484109953045,0.3122566518115997
2024/05/15,234303.0,0.14475108148363977,0.14475108148363977,0.08327833419533588,0.001570893513262272,0.0966636555787921,0.13366927428781983,0.17619054678142074,0.8646989618512988
2024/05/16,97675.0,0.17161046166634075,0.17161046166634075,0.019824953740729512,0.1298090616951883,0.15812352101445198,0.1676074950999022,0.18095145826101303,0.4119346410176158
2024/05/17,64479.0,0.16921092756160452,0.16921092756160452,0.021266710087522973,0.13551589699551458,0.15224100137501956,0.16536256515011194,0.18094822192153892,0.30914799640711393
2024/05/20,104305.0,0.20815019669646662,0.20815019669646662,0.04079403584634101,0.11881800580721347,0.17378312465040946,0.20961959593385457,0.23876904015064238,0.34872586704336095
2024/05/21,130267.0,0.2135372689367093,0.2135372689367093,0.05027784677151262,0.08159488645911217,0.1735757171995519,0.2008950580097735,0.25042761084571474,0.4831065796075016
2024/05/22,100282.0,0.09447314114861864,0.09447314114861864,0.07635983055151242,0.001378668918311596,0.03145555955290795,0.06629261661052704,0.15518606098324064,0.31326277620315557
2024/05/23,62122.0,0.14094540523463028,0.14094540523463028,0.01748457184629625,0.08878077080853286,0.1275049742537737,0.13871852265983817,0.15154924428978933,0.21533254069805147
2024/05/24,67117.0,0.13148798621410415,0.13148798621410415,0.01821592478761494,0.05621159144304693,0.11778504075273871,0.1303885899780225,0.143775668631494,0.1957321885108948
2024/05/27,102029.0,0.14293632432750414,0.14293632432750414,0.035763598464240966,0.0355778085410595,0.12205659907743333,0.14456580112352965,0.16729797997448592,0.35264687625207014
2024/05/28,89289.0,0.18811967272798172,0.18811967272798172,0.026440851357106044,0.12247137206971642,0.17233819453559818,0.1864522109141946,0.20133136313691732,0.41035188009403645
2024/05/29,214311.0,0.17144943734376558,0.17144943734376558,0.07772637139869179,0.034887588135004054,0.11449688259422777,0.15431091753661635,0.2120191996274888,0.5712729232739656
2024/05/30,84063.0,0.17380227059474634,0.17380227059474634,0.03326546174613668,0.13391149217858905,0.15020688518159092,0.1666502464193106,0.18910144581146543,0.433564666998405
2024/05/31,110329.0,0.21365027841124526,0.21365027841124526,0.03131879783010961,0.15826573368716979,0.18996470560580492,0.20877216859161854,0.2321553219938278,0.36868786968938994
2024/06/03,112449.0,0.17726523387001,0.17726523387001,0.049929455027160036,0.021479103074967865,0.14748174764629451,0.1768919057831913,0.20861503616109492,0.39365452907174825
2024/06/04,158471.0,0.25651414729888916,0.25651414729888916,0.06969891583522518,0.12504617581568656,0.20599119837963956,0.24439514857165512,0.3010131893842667,0.5652670222666115
2024/06/05,166202.0,0.0949335376048129,0.0949335376048129,0.05825638507268669,0.007918775486052037,0.04774651946932078,0.08133273830510677,0.1324633257243037,0.32615642717361437
2024/06/06,76569.0,0.1294738185615436,0.1294738185615436,0.06213141406152034,0.015277140431329609,0.10941761542736086,0.13724055394276977,0.151691554751182,1.1412378834980723
2024/06/07,50324.0,0.14097674890529663,0.14097674890529663,0.013958079531305137,0.10809667902383954,0.13146338530227542,0.13924982249960302,0.14805640046520158,0.18151876295950264
2024/06/11,108755.0,0.2395658190761873,0.2395658190761873,0.06682247455506211,0.14814482936680318,0.1860449536800571,0.22398950199127193,0.2873443256795778,0.5368316030132769
2024/06/12,106258.0,0.0888486260483662,0.0888486260483662,0.0646758098856333,0.0024689847022295,0.0326460109397769,0.08028844839077443,0.1347699091052264,0.3105951756614447
2024/06/13,92009.0,0.14927569263574014,0.14927569263574014,0.04441519154296547,0.039381918374001984,0.1345944296566769,0.1461476866056397,0.1607026833413541,1.2753444524974373
2024/06/14,56726.0,0.10200926157040745,0.10200926157040745,0.023657276354855948,0.020541523887813093,0.08898642504815013,0.10506714862704276,0.11705488531455396,0.17339811201147737
2024/06/17,49026.0,0.17148090095229002,0.17148090095229002,0.02219501950844047,0.08305117403000595,0.15638928077707065,0.1736965816732496,0.1867899450571835,0.24479978879459202
2024/06/18,80438.0,0.17677752117348747,0.17677752117348747,0.22304060205862347,0.030171976094841957,0.14062668704017997,0.17712857300251722,0.19436307255864144,4.9999999999954525
2024/06/19,124539.0,0.1109350362946821,0.1109350362946821,0.21835925400457604,0.005429094453155994,0.05581733544604853,0.08929348148688676,0.13917069749191402,4.9999999999954525
2024/06/20,56879.0,0.14033429081376073,0.14033429081376073,0.022967876797109047,0.056555770325362686,0.12522860291674728,0.14390415363691744,0.15251711933970452,0.22473217437982557
2024/06/21,61907.0,0.18119272786271867,0.18119272786271867,0.024619299544161085,0.09493169707715512,0.16524833866478877,0.1766444538700208,0.19652446304056795,0.2576135138215498
2024/06/24,106440.0,0.2932691675358035,0.2932691675358035,0.06064148537468119,0.13259624381631613,0.2483747564795613,0.2779310760889947,0.3349337896084785,0.6090946396964788
2024/06/25,121376.0,0.22114917496701597,0.22114917496701597,0.07703406628326705,0.03401117809221149,0.16682347207173706,0.20870168624013663,0.2810311447165162,0.5282348422908782
2024/06/26,169555.0,0.12920859025477477,0.12920859025477477,0.07229676065895525,0.006635192027986049,0.07059282236032187,0.1315428828382492,0.17962242635220294,0.5251555979944766
2024/06/27,48377.0,0.1731379180959259,0.1731379180959259,0.023447334595960677,0.08088993255939333,0.16041691689409315,0.1704010102018714,0.18618125246625394,0.258234090064764
2024/06/28,57113.0,0.16886302628643354,0.16886302628643354,0.025829360621683478,0.06901095550462603,0.15341560168337076,0.1701144800716266,0.18404622301707974,0.26305132782101637
2024/07/01,66458.0,0.21767932564687364,0.21767932564687364,0.03852148443454663,0.10678130027666688,0.1843636683383584,0.2180639553349465,0.25076974082246417,0.30728772053778164
2024/07/02,145107.0,0.2702584585885256,0.2702584585885256,0.0599380679626996,0.09404724042341114,0.21798144963307306,0.26643120244324203,0.3124821059295535,0.47953254324324435
2024/07/03,79836.0,0.09513456257584624,0.09513456257584624,0.05140923785892715,0.011501454506516455,0.05436269631281496,0.086967442816291,0.12908449418127535,0.3357074563503265
2024/07/04,54918.0,0.145276437057221,0.145276437057221,0.03096459017138358,0.034777543279677636,0.12741120888449253,0.1489686570421979,0.16532493979334834,0.24544325690090654
2024/07/05,31358.0,0.17129704514674518,0.17129704514674518,0.021093774047367415,0.12088382415767757,0.15276127437755466,0.17219123212724924,0.18678897648364307,0.24101987467374658
2024/07/08,71121.0,0.16270674564932835,0.16270674564932835,0.0534159449406364,0.024335091170296076,0.12721734516508876,0.17383886885162447,0.2034270489426143,0.3805090489807725
2024/07/09,106598.0,0.23691186909978548,0.23691186909978548,0.0770199901387684,0.018284747538566584,0.18216847091458738,0.2295330208915472,0.2970092181265354,0.5772590430293976
2024/07/10,119426.0,0.09919840351861227,0.09919840351861227,0.06065058723547522,0.005356823965907096,0.0484002786695026,0.09066399442020806,0.14342385291934007,0.2842154047363996
2024/07/11,44402.0,0.16786900446424266,0.16786900446424266,0.027191600166016565,0.06268047060273586,0.15779149586742744,0.17560103939715777,0.1856357592988387,0.22165360063433642
2024/07/12,114942.0,0.23845274041391032,0.23845274041391032,0.059977829555647365,0.08835348086588085,0.19409351109176876,0.2309265746992826,0.27458241933703426,0.8500183858307822
2024/07/15,106923.0,0.2924320994836001,0.2924320994836001,0.05749215522905749,0.16422813736067154,0.24976078521594403,0.2844745726641268,0.31602550184238704,0.6675172447734327
2024/07/16,130727.0,0.2588157709626453,0.2588157709626453,0.07231428538507735,0.09143216636985539,0.2069205540049076,0.25367136363267895,0.2981430079612881,0.9631599011509118
2024/07/17,220553.0,0.21471051413469372,0.21471051413469372,0.08859297164959441,0.011401020880937576,0.14922998563397677,0.21798509109705683,0.2651186362846196,1.008752743858248
2024/07/18,43308.0,0.24692152872917833,0.24692152872917833,0.026050594060647015,0.18551614279489498,0.23129686781436198,0.24494816681042314,0.2574888658574596,0.4484486527756229
2024/07/19,81516.0,0.30228268536193525,0.30228268536193525,0.06461804693689377,0.1768987416772172,0.25350345582151784,0.2890109613464773,0.33149674586434846,0.5887649702597779
2024/07/22,153075.0,0.4362684367397643,0.4362684367397643,0.09556858845899559,0.22092437651686364,0.3789265488269925,0.4250084466665983,0.4848082143067568,0.8109362385831028
2024/07/23,82929.0,0.18927585270792416,0.18927585270792416,0.0646760356575162,0.0402466310286522,0.1555825428367406,0.18539758333995937,0.2171561411577463,0.6431022997808455
2024/07/26,132654.0,0.32809086398006904,0.32809086398006904,0.22516372671474483,0.012487015336751938,0.16520357007816439,0.2521538696645945,0.4416795344448089,1.3753850979886948
2024/07/29,56739.0,0.3274396622117903,0.3274396622117903,0.0742083773037148,0.2070311669658683,0.27142457157254224,0.3138524512251466,0.36734412291333074,0.83246021507442
2024/07/30,123289.0,0.22775170528978927,0.22775170528978927,0.07542626786639224,0.04559077279090881,0.17813603849589826,0.22611388178810476,0.2708869387519359,0.8884035326576232
2024/07/31,221858.0,0.1672053141127071,0.1672053141127071,0.0788178148030488,0.021251860821247106,0.11421458066001536,0.1528371956419945,0.22637499617611992,0.7314494686767459
2024/08/01,28499.0,0.19905485698740105,0.19905485698740105,0.022435074002270156,0.10827387210249902,0.1863934352640621,0.19747451261205598,0.21030424704205242,0.2651428971891664
2024/08/02,79072.0,0.3265574870712387,0.3265574870712387,0.07443256362189687,0.19964882516886107,0.27631430333301427,0.30163847811028366,0.3529275018090009,0.7672233971177785
2024/08/05,102362.0,0.794978027025851,0.794978027025851,0.19797717801261833,0.32599534594327206,0.6917696929281949,0.7921878585832567,0.8937512506914138,1.5582379616261273
2024/08/06,75680.0,0.5470599781759979,0.5470599781759979,0.18598412665925107,0.14047782473757864,0.39711665793925516,0.5395496438847482,0.6651222231777014,1.3572792547744514
2024/08/07,57011.0,0.20167017260851106,0.20167017260851106,0.15983490752139995,0.003044317385256291,0.08648651811383665,0.16465438888072967,0.28896284931849686,0.7276382063007354
2024/08/08,38693.0,0.38933495376391364,0.38933495376391364,0.06654586379931815,0.24286847178135068,0.3364323218868672,0.3785472405274213,0.43502774389728915,0.576489921132624
2024/08/09,47353.0,0.2537647861940638,0.2537647861940638,0.049761936841742356,0.05598099643476308,0.24060150678351522,0.26311262269367464,0.2833974071286618,0.4098514255962521
2024/08/12,52130.0,0.33469262124866467,0.33469262124866467,0.06900750155159847,0.12685304975539446,0.283525482352972,0.31798695639386776,0.3738287972722947,0.587353926249072
2024/08/13,63499.0,0.301393198356687,0.301393198356687,0.07005045064125404,0.20923704430990386,0.24731923483744261,0.2783485312849283,0.34076888639725744,0.6657544036769869
2024/08/14,128855.0,0.14034591673863656,0.14034591673863656,0.06850243630481398,0.010862493992447854,0.08700645584091543,0.13383884916305536,0.19665281766109166,0.5531300134953858
2024/08/15,41924.0,0.23055927415992003,0.23055927415992003,0.036654905694763665,0.18956367890723047,0.20351527295365926,0.2170550183548406,0.25288553384233264,0.48188837486341596
2024/08/16,53463.0,0.17281637963611193,0.17281637963611193,0.043628762682147,0.029064971043765545,0.14853171861696984,0.18454281719051302,0.19922918602585793,0.31556827925205233
2024/08/19,50302.0,0.21940752089514387,0.21940752089514387,0.03905089800690269,0.16597861517466606,0.18944934997662904,0.21321479190468784,0.24076053910829126,0.4475875350189209
2024/08/20,74623.0,0.24514959140528697,0.24514959140528697,0.05235503331850298,0.17634767921194436,0.20592365900160747,0.2324366553544998,0.27247390924513337,0.47881076969146724
2024/08/21,160054.0,0.175432455637359,0.175432455637359,0.09146099098350673,0.005520438388586044,0.10463646867699922,0.17502870556682348,0.23358083872839808,1.1134797579193114
2024/08/22,43465.0,0.19809053509478905,0.19809053509478905,0.021793396163929418,0.16166842566683892,0.17859901664823297,0.19766592695798724,0.2133713655427843,0.2728716949476302
2024/08/23,65465.0,0.1859957560909439,0.1859957560909439,0.03380594288620539,0.07586815814837813,0.1623687043365836,0.1901935124783218,0.20735071241535247,0.32673459107160563
2024/08/26,72271.0,0.26318313148318,0.26318313148318,0.05204604468323015,0.1596100578820705,0.21503157509677112,0.2641383653560281,0.30514940818309777,0.46119517370000473
2024/08/27,85299.0,0.23775215520390008,0.23775215520390008,0.07497562944865828,0.06684403297767041,0.1876391605351865,0.22434996035963295,0.27767172189712525,0.6749103666076811
2024/08/28,60688.0,0.11722221651428476,0.11722221651428476,0.07528970758651352,0.011835537872314453,0.05368149109125138,0.09814795727670192,0.17596442211255434,0.347873932108879
2024/08/29,61282.0,0.22550403353773876,0.22550403353773876,0.054764970750011584,0.12729490555398165,0.1830619800056517,0.202786551749371,0.26601851560935375,0.41861133508097376
2024/08/30,43774.0,0.196833183905804,0.196833183905804,0.031728261464598416,0.15143328554794194,0.17152679067850113,0.18818692612513901,0.21576892033085224,0.2845010780515894
2024/09/02,73881.0,0.2255012233635815,0.2255012233635815,0.04198773155847533,0.16980692071970555,0.19582465003117921,0.21211598247587676,0.24439399373397228,0.39046494189739234
2024/09/03,81232.0,0.25443746771201925,0.25443746771201925,0.057907330337543896,0.1649899437332526,0.21135647180885075,0.23890642858207223,0.29534455685954547,0.5620145150649547
2024/09/04,193396.0,0.39563139801732794,0.39563139801732794,0.20982107941591338,0.039208320193290715,0.2405726730942726,0.34746556660309436,0.5318152861416339,1.22531222747311
2024/09/05,25279.0,0.2459074816363206,0.2459074816363206,0.026146905778864464,0.1389415925967693,0.22804894271060822,0.2413999839091301,0.26153290253221995,0.33079667674176383
2024/09/06,23345.0,0.21913935895771386,0.21913935895771386,0.03441043016207267,0.09925421727120876,0.20250303909823295,0.21619436625849456,0.23078640161892394,0.475751865439415
2024/09/09,53383.0,0.3116172685628397,0.3116172685628397,0.09504355044269445,0.06806890597805379,0.24312397030547261,0.2855103130543231,0.3465343203967809,0.7001863362248989
