,K,Selected Features,Feature Variant,Best C,Validation Accuracy,Validation Macro F1
0,5000,5000,tf_chi2_k5000,4.0,0.9479525449674704,0.5149160986559361
1,1000,1000,tf_chi2_k1000,4.0,0.9448909299655568,0.5062533923789124
2,10000,10000,tf_chi2_k10000,2.0,0.9456563337160352,0.501972992262039
3,3000,3000,tf_chi2_k3000,4.0,0.9441255262150785,0.4998569899809273
