,K,Selected Features,Feature Variant,Best C,Validation Accuracy,Validation Macro F1
0,3000,3000,tfidf_chi2_k3000,0.25,0.928817451205511,0.39574486723746033
1,5000,5000,tfidf_chi2_k5000,0.0625,0.9295828549559892,0.39427509990741716
2,1000,1000,tfidf_chi2_k1000,0.125,0.9272866437045542,0.39198483580506055
3,10000,10000,tfidf_chi2_k10000,0.25,0.9303482587064676,0.3903927947162535
