,K,Selected Features,Feature Variant,Best C,Validation Accuracy,Validation Macro F1
0,5000,5000,tfidf_chi2_k5000,2.0,0.8753315649867374,0.3183215184006793
1,1000,1000,tfidf_chi2_k1000,0.0625,0.8717948717948718,0.3173535456930939
2,3000,3000,tfidf_chi2_k3000,0.0625,0.874447391688771,0.3110062893081761
3,10000,10000,tfidf_chi2_k10000,0.0625,0.874447391688771,0.3110062893081761
