,K,Selected Features,Feature Variant,Best C,Validation Accuracy,Validation Macro F1
0,5000,5000,tfidf_chi2_k5000,0.125,0.931113662456946,0.3981438147643899
1,3000,3000,tfidf_chi2_k3000,0.0625,0.9299655568312285,0.39693147340451757
2,1000,1000,tfidf_chi2_k1000,0.0625,0.9280520474550326,0.38815994562223866
3,10000,10000,tfidf_chi2_k10000,0.125,0.9303482587064676,0.38053295681212035
