term,mean_abs_shap,svm_coef,mean_test_value
上訴人,0.08199026429053506,0.6222787996611735,0.09629432075322576
智慧,0.08125784486271838,-1.2793781224017695,0.04329828212820285
專利法,0.07796071336565916,3.6165123914698425,0.016910690031169563
商標,0.058069805939045246,-0.8516784283048628,0.044726618047743145
辯論,0.05069185830260627,-1.7000151504238914,0.016637442190023787
