,K,Selected Features,Feature Variant,Best C,Validation Accuracy,Validation Macro F1
0,3000,3000,bow_chi2_k3000,0.0625,0.9116022099447514,0.7449577098243331
1,5000,5000,bow_chi2_k5000,0.0625,0.9005524861878453,0.7374149659863946
2,10000,5773,bow_chi2_k5773,0.0625,0.8950276243093923,0.7336609336609335
3,1000,1000,bow_chi2_k1000,2.0,0.8950276243093923,0.7328798185941042
