Date,ID,E,Maturity_contract,Call_Put,Time,Pr,Num
20210902,TXO,16000.0,202109,P,84500.0,12.5,1.0
20210902,TXO,16000.0,202109,P,84500.0,12.5,1.0
20210902,TXO,16100.0,202109,P,84500.0,14.5,1.0
20210902,TXO,16100.0,202109,P,84500.0,14.5,1.0
20210902,TXO,16300.0,202109,P,84500.0,21.0,1.0
20210902,TXO,16300.0,202109,P,84500.0,21.0,1.0
20210902,TXO,16400.0,202109,P,84500.0,25.5,1.0
20210902,TXO,16400.0,202109,P,84500.0,25.5,1.0
20210902,TXO,16700.0,202109W2,P,84500.0,7.4,13.0
20210902,TXO,16700.0,202109W2,P,84500.0,7.4,13.0
20210902,TXO,16800.0,202109W2,P,84500.0,10.5,11.0
20210902,TXO,16800.0,202109W2,P,84500.0,10.5,11.0
20210902,TXO,17000.0,202109W2,P,84500.0,24.0,9.0
20210902,TXO,17000.0,202109W2,P,84500.0,24.0,9.0
20210902,TXO,17050.0,202109W2,P,84500.0,30.0,8.0
20210902,TXO,17050.0,202109W2,P,84500.0,30.0,8.0
20210901,TXO,17100.0,202109W2,P,150000.0,32.0,1.0
20210901,TXO,17100.0,202109W2,P,150000.0,32.0,1.0
20210902,TXO,17200.0,202109W2,C,84500.0,328.0,1.0
20210902,TXO,17200.0,202109W2,C,84500.0,328.0,1.0
20210902,TXO,17200.0,202109W2,P,84500.0,54.0,4.0
20210902,TXO,17200.0,202109W2,P,84500.0,54.0,4.0
20210902,TXO,17250.0,202109W2,P,84500.0,65.0,1.0
20210902,TXO,17250.0,202109W2,P,84500.0,65.0,1.0
20210902,TXO,17300.0,202109W2,C,84500.0,223.0,1.0
20210902,TXO,17300.0,202109W2,C,84500.0,223.0,1.0
20210901,TXO,17300.0,202109W2,P,150000.0,74.0,9.0
20210901,TXO,17300.0,202109W2,P,150000.0,74.0,9.0
20210902,TXO,17300.0,202109W2,P,84500.0,78.0,3.0
20210902,TXO,17300.0,202109W2,P,84500.0,78.0,3.0
20210902,TXO,17300.0,202110,P,84500.0,391.0,1.0
20210902,TXO,17300.0,202110,P,84500.0,391.0,1.0
20210902,TXO,17350.0,202109W2,P,84500.0,95.0,1.0
20210902,TXO,17350.0,202109W2,P,84500.0,95.0,1.0
20210902,TXO,17400.0,202109W2,P,84500.0,110.0,6.0
20210902,TXO,17400.0,202109W2,P,84500.0,110.0,6.0
20210902,TXO,17450.0,202109W2,C,84500.0,146.0,3.0
20210902,TXO,17450.0,202109W2,C,84500.0,146.0,3.0
20210902,TXO,17450.0,202109W2,P,84500.0,130.0,1.0
20210902,TXO,17450.0,202109W2,P,84500.0,130.0,1.0
20210901,TXO,17500.0,202109,C,150000.0,212.0,1.0
20210901,TXO,17500.0,202109,C,150000.0,212.0,1.0
20210902,TXO,17500.0,202109,C,84500.0,181.0,2.0
20210902,TXO,17500.0,202109,C,84500.0,181.0,2.0
20210902,TXO,17500.0,202109W2,C,84500.0,120.0,5.0
20210902,TXO,17500.0,202109W2,C,84500.0,120.0,5.0
20210902,TXO,17500.0,202109W2,P,84500.0,155.0,3.0
20210902,TXO,17500.0,202109W2,P,84500.0,155.0,3.0
20210902,TXO,17550.0,202109W2,C,84500.0,100.0,5.0
20210902,TXO,17550.0,202109W2,C,84500.0,100.0,5.0
20210902,TXO,17550.0,202109W2,P,84500.0,178.0,4.0
20210902,TXO,17550.0,202109W2,P,84500.0,178.0,4.0
20210902,TXO,17600.0,202109,C,84500.0,135.0,3.0
20210902,TXO,17600.0,202109,C,84500.0,135.0,3.0
20210901,TXO,17650.0,202109W2,C,150000.0,80.0,1.0
20210901,TXO,17650.0,202109W2,C,150000.0,80.0,1.0
20210902,TXO,17650.0,202109W2,C,84500.0,61.0,9.0
20210902,TXO,17650.0,202109W2,C,84500.0,61.0,9.0
20210902,TXO,17700.0,202109W2,C,84500.0,50.0,5.0
20210902,TXO,17700.0,202109W2,C,84500.0,50.0,5.0
20210902,TXO,17750.0,202109W2,C,84500.0,33.0,18.0
20210902,TXO,17750.0,202109W2,C,84500.0,33.0,18.0
20210902,TXO,17750.0,202109W2,P,84500.0,320.0,2.0
20210902,TXO,17750.0,202109W2,P,84500.0,320.0,2.0
20210902,TXO,17800.0,202109,C,84500.0,62.0,20.0
20210902,TXO,17800.0,202109,C,84500.0,62.0,20.0
20210902,TXO,17800.0,202109W2,C,84500.0,25.0,2.0
20210902,TXO,17800.0,202109W2,C,84500.0,25.0,2.0
20210902,TXO,17850.0,202109W2,C,84500.0,18.0,3.0
20210902,TXO,17850.0,202109W2,C,84500.0,18.0,3.0
20210902,TXO,17900.0,202109,C,84500.0,48.0,1.0
20210902,TXO,17900.0,202109,C,84500.0,48.0,1.0
20210901,TXO,17900.0,202109W2,C,150000.0,20.0,1.0
20210901,TXO,17900.0,202109W2,C,150000.0,20.0,1.0
20210902,TXO,17900.0,202109W2,C,84500.0,12.0,27.0
20210902,TXO,17900.0,202109W2,C,84500.0,12.0,27.0
20210902,TXO,17950.0,202109W2,C,84500.0,9.0,30.0
20210902,TXO,17950.0,202109W2,C,84500.0,9.0,30.0
20210902,TXO,18000.0,202109,C,84500.0,33.0,6.0
20210902,TXO,18000.0,202109,C,84500.0,33.0,6.0
20210902,TXO,18000.0,202109W2,C,84500.0,5.3,17.0
20210902,TXO,18000.0,202109W2,C,84500.0,5.3,17.0
20210902,TXO,18100.0,202109,C,84500.0,22.0,1.0
20210902,TXO,18100.0,202109,C,84500.0,22.0,1.0
20210902,TXO,18100.0,202109W2,C,84500.0,3.8,1.0
20210902,TXO,18100.0,202109W2,C,84500.0,3.8,1.0
20210902,TXO,18400.0,202109,C,84500.0,8.6,1.0
20210902,TXO,18400.0,202109,C,84500.0,8.6,1.0
