Date,ID,E,Maturity_contract,Call_Put,Time,Pr,Num
20211014,TXO,15000.0,202110,P,84500.0,2.8,3.0
20211014,TXO,15000.0,202110,P,84500.0,2.8,3.0
20211014,TXO,15000.0,202111,P,84500.0,103.0,2.0
20211014,TXO,15000.0,202111,P,84500.0,103.0,2.0
20211014,TXO,15100.0,202111,P,84500.0,119.0,2.0
20211014,TXO,15100.0,202111,P,84500.0,119.0,2.0
20211013,TXO,15300.0,202110,P,150000.0,15.0,1.0
20211013,TXO,15300.0,202110,P,150000.0,15.0,1.0
20211014,TXO,15400.0,202110,P,84500.0,8.0,7.0
20211014,TXO,15400.0,202110,P,84500.0,8.0,7.0
20211014,TXO,15500.0,202110,P,84500.0,10.5,5.0
20211014,TXO,15500.0,202110,P,84500.0,10.5,5.0
20211014,TXO,15600.0,202110,P,84500.0,15.0,13.0
20211014,TXO,15600.0,202110,P,84500.0,15.0,13.0
20211014,TXO,15700.0,202110,P,84500.0,18.0,6.0
20211014,TXO,15700.0,202110,P,84500.0,18.0,6.0
20211013,TXO,15800.0,202110,P,150000.0,67.0,1.0
20211013,TXO,15800.0,202110,P,150000.0,67.0,1.0
20211014,TXO,15800.0,202110,P,84500.0,26.0,4.0
20211014,TXO,15800.0,202110,P,84500.0,26.0,4.0
20211014,TXO,15900.0,202110,P,84500.0,39.0,33.0
20211014,TXO,15900.0,202110,P,84500.0,39.0,33.0
20211013,TXO,16000.0,202110,P,150000.0,100.0,1.0
20211013,TXO,16000.0,202110,P,150000.0,100.0,1.0
20211014,TXO,16000.0,202110,P,84500.0,55.0,29.0
20211014,TXO,16000.0,202110,P,84500.0,55.0,29.0
20211014,TXO,16100.0,202110,C,84500.0,416.0,10.0
20211014,TXO,16100.0,202110,C,84500.0,416.0,10.0
20211013,TXO,16100.0,202110,P,150000.0,130.0,1.0
20211013,TXO,16100.0,202110,P,150000.0,130.0,1.0
20211014,TXO,16100.0,202110,P,84500.0,75.0,10.0
20211014,TXO,16100.0,202110,P,84500.0,75.0,10.0
20211014,TXO,16200.0,202110,C,84500.0,352.0,3.0
20211014,TXO,16200.0,202110,C,84500.0,352.0,3.0
20211014,TXO,16200.0,202110,P,84500.0,96.0,21.0
20211014,TXO,16200.0,202110,P,84500.0,96.0,21.0
20211013,TXO,16250.0,202110,P,150000.0,171.0,1.0
20211013,TXO,16250.0,202110,P,150000.0,171.0,1.0
20211014,TXO,16250.0,202110,P,84500.0,110.0,14.0
20211014,TXO,16250.0,202110,P,84500.0,110.0,14.0
20211014,TXO,16300.0,202110,P,84500.0,118.0,21.0
20211014,TXO,16300.0,202110,P,84500.0,118.0,21.0
20211014,TXO,16350.0,202110,C,84500.0,248.0,1.0
20211014,TXO,16350.0,202110,C,84500.0,248.0,1.0
20211014,TXO,16350.0,202110,P,84500.0,137.0,2.0
20211014,TXO,16350.0,202110,P,84500.0,137.0,2.0
20211014,TXO,16400.0,202110,C,84500.0,218.0,20.0
20211014,TXO,16400.0,202110,C,84500.0,218.0,20.0
20211014,TXO,16400.0,202110,P,84500.0,154.0,10.0
20211014,TXO,16400.0,202110,P,84500.0,154.0,10.0
20211014,TXO,16400.0,202111,C,84500.0,450.0,1.0
20211014,TXO,16400.0,202111,C,84500.0,450.0,1.0
20211014,TXO,16450.0,202110,P,84500.0,187.0,1.0
20211014,TXO,16450.0,202110,P,84500.0,187.0,1.0
20211014,TXO,16500.0,202110,C,84500.0,170.0,13.0
20211014,TXO,16500.0,202110,C,84500.0,170.0,13.0
20211013,TXO,16500.0,202110,P,150000.0,307.0,3.0
20211013,TXO,16500.0,202110,P,150000.0,307.0,3.0
20211013,TXO,16550.0,202110,C,150000.0,96.0,1.0
20211013,TXO,16550.0,202110,C,150000.0,96.0,1.0
20211014,TXO,16550.0,202110,C,84500.0,132.0,9.0
20211014,TXO,16550.0,202110,C,84500.0,132.0,9.0
20211014,TXO,16600.0,202110,C,84500.0,111.0,25.0
20211014,TXO,16600.0,202110,C,84500.0,111.0,25.0
20211014,TXO,16600.0,202111,C,84500.0,330.0,1.0
20211014,TXO,16600.0,202111,C,84500.0,330.0,1.0
20211013,TXO,16650.0,202110,C,150000.0,65.0,5.0
20211013,TXO,16650.0,202110,C,150000.0,65.0,5.0
20211014,TXO,16650.0,202110,C,84500.0,89.0,1.0
20211014,TXO,16650.0,202110,C,84500.0,89.0,1.0
20211013,TXO,16700.0,202110,C,150000.0,49.5,3.0
20211013,TXO,16700.0,202110,C,150000.0,49.5,3.0
20211014,TXO,16700.0,202110,C,84500.0,72.0,52.0
20211014,TXO,16700.0,202110,C,84500.0,72.0,52.0
20211014,TXO,16750.0,202110,C,84500.0,55.0,34.0
20211014,TXO,16750.0,202110,C,84500.0,55.0,34.0
20211013,TXO,16800.0,202110,C,150000.0,26.0,4.0
20211013,TXO,16800.0,202110,C,150000.0,26.0,4.0
20211014,TXO,16800.0,202110,C,84500.0,42.5,73.0
20211014,TXO,16800.0,202110,C,84500.0,42.5,73.0
20211014,TXO,16850.0,202110,C,84500.0,34.0,13.0
20211014,TXO,16850.0,202110,C,84500.0,34.0,13.0
20211014,TXO,16900.0,202110,C,84500.0,25.5,12.0
20211014,TXO,16900.0,202110,C,84500.0,25.5,12.0
20211014,TXO,16900.0,202111,C,84500.0,195.0,7.0
20211014,TXO,16900.0,202111,C,84500.0,195.0,7.0
20211014,TXO,16950.0,202110,C,84500.0,17.0,1.0
20211014,TXO,16950.0,202110,C,84500.0,17.0,1.0
20211014,TXO,17000.0,202110,C,84500.0,13.0,25.0
20211014,TXO,17000.0,202110,C,84500.0,13.0,25.0
20211014,TXO,17000.0,202111,C,84500.0,168.0,1.0
20211014,TXO,17000.0,202111,C,84500.0,168.0,1.0
20211014,TXO,17100.0,202110,C,84500.0,7.3,11.0
20211014,TXO,17100.0,202110,C,84500.0,7.3,11.0
20211014,TXO,17200.0,202111,C,84500.0,114.0,3.0
20211014,TXO,17200.0,202111,C,84500.0,114.0,3.0
20211013,TXO,17300.0,202110,C,150000.0,2.4,1.0
20211013,TXO,17300.0,202110,C,150000.0,2.4,1.0
20211014,TXO,17400.0,202111,C,84500.0,74.0,5.0
20211014,TXO,17400.0,202111,C,84500.0,74.0,5.0
