Date,ID,E,Maturity_contract,Call_Put,Time,Pr,Num
20210120,TXO,14600.0,202102,P,84500.0,64.0,1.0
20210120,TXO,14600.0,202102,P,84500.0,64.0,1.0
20210120,TXO,15000.0,202102,P,84500.0,116.0,1.0
20210120,TXO,15000.0,202102,P,84500.0,116.0,1.0
20210120,TXO,15100.0,202102,P,84500.0,133.0,1.0
20210120,TXO,15100.0,202102,P,84500.0,133.0,1.0
20210120,TXO,15200.0,202101W4,P,84500.0,38.0,1.0
20210120,TXO,15200.0,202101W4,P,84500.0,38.0,1.0
20210120,TXO,15200.0,202102,P,84500.0,151.0,2.0
20210120,TXO,15200.0,202102,P,84500.0,151.0,2.0
20210120,TXO,15300.0,202102,P,84500.0,174.0,1.0
20210120,TXO,15300.0,202102,P,84500.0,174.0,1.0
20210119,TXO,15400.0,202101,C,150000.0,490.0,1.0
20210119,TXO,15400.0,202101,C,150000.0,490.0,1.0
20210120,TXO,15400.0,202101,C,84500.0,497.0,8.0
20210120,TXO,15400.0,202101,C,84500.0,497.0,8.0
20210120,TXO,15400.0,202101W4,P,84500.0,44.0,2.0
20210120,TXO,15400.0,202101W4,P,84500.0,44.0,2.0
20210120,TXO,15400.0,202102,P,84500.0,198.0,1.0
20210120,TXO,15400.0,202102,P,84500.0,198.0,1.0
20210120,TXO,15450.0,202101,P,84500.0,1.0,2.0
20210120,TXO,15450.0,202101,P,84500.0,1.0,2.0
20210119,TXO,15500.0,202101,P,150000.0,6.0,1.0
20210119,TXO,15500.0,202101,P,150000.0,6.0,1.0
20210120,TXO,15500.0,202101,P,84500.0,1.6,6.0
20210120,TXO,15500.0,202101,P,84500.0,1.6,6.0
20210120,TXO,15500.0,202101W4,P,84500.0,74.0,1.0
20210120,TXO,15500.0,202101W4,P,84500.0,74.0,1.0
20210120,TXO,15500.0,202102,P,84500.0,227.0,2.0
20210120,TXO,15500.0,202102,P,84500.0,227.0,2.0
20210120,TXO,15550.0,202101,P,84500.0,2.5,13.0
20210120,TXO,15550.0,202101,P,84500.0,2.5,13.0
20210119,TXO,15600.0,202101,C,150000.0,288.0,2.0
20210119,TXO,15600.0,202101,C,150000.0,288.0,2.0
20210119,TXO,15600.0,202101,P,150000.0,11.0,21.0
20210119,TXO,15600.0,202101,P,150000.0,11.0,21.0
20210120,TXO,15600.0,202101,P,84500.0,4.0,11.0
20210120,TXO,15600.0,202101,P,84500.0,4.0,11.0
20210120,TXO,15650.0,202101,P,84500.0,4.8,36.0
20210120,TXO,15650.0,202101,P,84500.0,4.8,36.0
20210119,TXO,15700.0,202101,P,150000.0,22.5,22.0
20210119,TXO,15700.0,202101,P,150000.0,22.5,22.0
20210120,TXO,15700.0,202101,P,84500.0,10.0,66.0
20210120,TXO,15700.0,202101,P,84500.0,10.0,66.0
20210120,TXO,15700.0,202102,P,84500.0,298.0,1.0
20210120,TXO,15700.0,202102,P,84500.0,298.0,1.0
20210120,TXO,15750.0,202101,C,84500.0,148.0,6.0
20210120,TXO,15750.0,202101,C,84500.0,148.0,6.0
20210119,TXO,15750.0,202101,P,150000.0,32.5,2.0
20210119,TXO,15750.0,202101,P,150000.0,32.5,2.0
20210120,TXO,15750.0,202101,P,84500.0,18.0,9.0
20210120,TXO,15750.0,202101,P,84500.0,18.0,9.0
20210120,TXO,15800.0,202101,C,84500.0,115.0,8.0
20210120,TXO,15800.0,202101,C,84500.0,115.0,8.0
20210119,TXO,15800.0,202101,P,150000.0,43.5,53.0
20210119,TXO,15800.0,202101,P,150000.0,43.5,53.0
20210120,TXO,15800.0,202101,P,84500.0,29.0,33.0
20210120,TXO,15800.0,202101,P,84500.0,29.0,33.0
20210119,TXO,15850.0,202101,C,150000.0,90.0,1.0
20210119,TXO,15850.0,202101,C,150000.0,90.0,1.0
20210120,TXO,15850.0,202101,C,84500.0,84.0,12.0
20210120,TXO,15850.0,202101,C,84500.0,84.0,12.0
20210119,TXO,15850.0,202101,P,150000.0,60.0,6.0
20210119,TXO,15850.0,202101,P,150000.0,60.0,6.0
20210120,TXO,15850.0,202101,P,84500.0,45.0,44.0
20210120,TXO,15850.0,202101,P,84500.0,45.0,44.0
20210120,TXO,15850.0,202101W4,P,84500.0,164.0,20.0
20210120,TXO,15850.0,202101W4,P,84500.0,164.0,20.0
20210119,TXO,15900.0,202101,C,150000.0,64.0,244.0
20210119,TXO,15900.0,202101,C,150000.0,64.0,244.0
20210120,TXO,15900.0,202101,C,84500.0,58.0,31.0
20210120,TXO,15900.0,202101,C,84500.0,58.0,31.0
20210119,TXO,15900.0,202101,P,150000.0,85.0,15.0
20210119,TXO,15900.0,202101,P,150000.0,85.0,15.0
20210120,TXO,15900.0,202101,P,84500.0,68.0,16.0
20210120,TXO,15900.0,202101,P,84500.0,68.0,16.0
20210120,TXO,15950.0,202101,C,84500.0,32.5,60.0
20210120,TXO,15950.0,202101,C,84500.0,32.5,60.0
20210119,TXO,15950.0,202101,P,150000.0,115.0,26.0
20210119,TXO,15950.0,202101,P,150000.0,115.0,26.0
20210120,TXO,15950.0,202101,P,84500.0,98.0,1.0
20210120,TXO,15950.0,202101,P,84500.0,98.0,1.0
20210119,TXO,16000.0,202101,C,150000.0,26.5,35.0
20210119,TXO,16000.0,202101,C,150000.0,26.5,35.0
20210120,TXO,16000.0,202101,C,84500.0,22.0,106.0
20210120,TXO,16000.0,202101,C,84500.0,22.0,106.0
20210119,TXO,16000.0,202101,P,150000.0,141.0,2.0
20210119,TXO,16000.0,202101,P,150000.0,141.0,2.0
20210120,TXO,16000.0,202101,P,84500.0,146.0,10.0
20210120,TXO,16000.0,202101,P,84500.0,146.0,10.0
20210119,TXO,16050.0,202101,C,150000.0,18.0,1.0
20210119,TXO,16050.0,202101,C,150000.0,18.0,1.0
20210120,TXO,16050.0,202101,C,84500.0,9.3,38.0
20210120,TXO,16050.0,202101,C,84500.0,9.3,38.0
20210120,TXO,16050.0,202101,P,84500.0,180.0,2.0
20210120,TXO,16050.0,202101,P,84500.0,180.0,2.0
20210119,TXO,16100.0,202101,C,150000.0,11.0,1.0
20210119,TXO,16100.0,202101,C,150000.0,11.0,1.0
20210120,TXO,16100.0,202101,C,84500.0,6.0,87.0
20210120,TXO,16100.0,202101,C,84500.0,6.0,87.0
20210120,TXO,16150.0,202101,C,84500.0,2.0,11.0
20210120,TXO,16150.0,202101,C,84500.0,2.0,11.0
20210120,TXO,16200.0,202101,C,84500.0,1.6,7.0
20210120,TXO,16200.0,202101,C,84500.0,1.6,7.0
20210120,TXO,16300.0,202101W4,C,84500.0,80.0,1.0
20210120,TXO,16300.0,202101W4,C,84500.0,80.0,1.0
20210120,TXO,16300.0,202102,C,84500.0,176.0,1.0
20210120,TXO,16300.0,202102,C,84500.0,176.0,1.0
20210120,TXO,16400.0,202101W4,C,84500.0,58.0,2.0
20210120,TXO,16400.0,202101W4,C,84500.0,58.0,2.0
20210120,TXO,16500.0,202102,C,84500.0,127.0,1.0
20210120,TXO,16500.0,202102,C,84500.0,127.0,1.0
20210120,TXO,16600.0,202102,C,84500.0,106.0,2.0
20210120,TXO,16600.0,202102,C,84500.0,106.0,2.0
20210120,TXO,16700.0,202102,C,84500.0,87.0,3.0
20210120,TXO,16700.0,202102,C,84500.0,87.0,3.0
20210120,TXO,16800.0,202102,C,84500.0,73.0,2.0
20210120,TXO,16800.0,202102,C,84500.0,73.0,2.0
20210120,TXO,17000.0,202102,C,84500.0,49.0,2.0
20210120,TXO,17000.0,202102,C,84500.0,49.0,2.0
