Date,ID,E,Maturity_contract,Call_Put,Time,Pr,Num
20210308,TXO,9200.0,202103,P,84500.0,0.6,10.0
20210308,TXO,9200.0,202103,P,84500.0,0.6,10.0
20210308,TXO,12800.0,202104,P,84500.0,31.0,1.0
20210308,TXO,12800.0,202104,P,84500.0,31.0,1.0
20210308,TXO,13500.0,202105,P,84500.0,134.0,1.0
20210308,TXO,13500.0,202105,P,84500.0,134.0,1.0
20210308,TXO,13900.0,202103,P,84500.0,6.1,2.0
20210308,TXO,13900.0,202103,P,84500.0,6.1,2.0
20210308,TXO,14700.0,202103W2,P,84500.0,0.3,2.0
20210308,TXO,14700.0,202103W2,P,84500.0,0.3,2.0
20210305,TXO,14900.0,202103,P,150000.0,42.5,1.0
20210305,TXO,14900.0,202103,P,150000.0,42.5,1.0
20210308,TXO,14900.0,202103W2,P,84500.0,1.2,3.0
20210308,TXO,14900.0,202103W2,P,84500.0,1.2,3.0
20210308,TXO,15000.0,202103,P,84500.0,40.0,4.0
20210308,TXO,15000.0,202103,P,84500.0,40.0,4.0
20210308,TXO,15000.0,202103W2,P,84500.0,2.0,5.0
20210308,TXO,15000.0,202103W2,P,84500.0,2.0,5.0
20210308,TXO,15200.0,202103,P,84500.0,59.0,4.0
20210308,TXO,15200.0,202103,P,84500.0,59.0,4.0
20210305,TXO,15200.0,202103W2,P,150000.0,11.5,5.0
20210305,TXO,15200.0,202103W2,P,150000.0,11.5,5.0
20210308,TXO,15200.0,202103W2,P,84500.0,5.0,35.0
20210308,TXO,15200.0,202103W2,P,84500.0,5.0,35.0
20210308,TXO,15300.0,202103,P,84500.0,72.0,4.0
20210308,TXO,15300.0,202103,P,84500.0,72.0,4.0
20210308,TXO,15300.0,202103W2,P,84500.0,7.5,2.0
20210308,TXO,15300.0,202103W2,P,84500.0,7.5,2.0
20210305,TXO,15400.0,202103,P,150000.0,114.0,1.0
20210305,TXO,15400.0,202103,P,150000.0,114.0,1.0
20210308,TXO,15400.0,202103,P,84500.0,85.0,1.0
20210308,TXO,15400.0,202103,P,84500.0,85.0,1.0
20210305,TXO,15400.0,202103W2,P,150000.0,25.0,1.0
20210305,TXO,15400.0,202103W2,P,150000.0,25.0,1.0
20210308,TXO,15400.0,202103W2,P,84500.0,9.5,35.0
20210308,TXO,15400.0,202103W2,P,84500.0,9.5,35.0
20210305,TXO,15450.0,202103W2,C,150000.0,475.0,1.0
20210305,TXO,15450.0,202103W2,C,150000.0,475.0,1.0
20210305,TXO,15450.0,202103W2,P,150000.0,30.0,1.0
20210305,TXO,15450.0,202103W2,P,150000.0,30.0,1.0
20210308,TXO,15450.0,202103W2,P,84500.0,13.0,41.0
20210308,TXO,15450.0,202103W2,P,84500.0,13.0,41.0
20210308,TXO,15500.0,202103,P,84500.0,116.0,1.0
20210308,TXO,15500.0,202103,P,84500.0,116.0,1.0
20210308,TXO,15500.0,202103W2,P,84500.0,16.0,10.0
20210308,TXO,15500.0,202103W2,P,84500.0,16.0,10.0
20210308,TXO,15550.0,202103W2,P,84500.0,25.0,4.0
20210308,TXO,15550.0,202103W2,P,84500.0,25.0,4.0
20210308,TXO,15600.0,202103,P,84500.0,125.0,1.0
20210308,TXO,15600.0,202103,P,84500.0,125.0,1.0
20210308,TXO,15600.0,202103W2,C,84500.0,391.0,1.0
20210308,TXO,15600.0,202103W2,C,84500.0,391.0,1.0
20210308,TXO,15600.0,202103W2,P,84500.0,25.5,5.0
20210308,TXO,15600.0,202103W2,P,84500.0,25.5,5.0
20210305,TXO,15650.0,202103W2,P,150000.0,63.0,2.0
20210305,TXO,15650.0,202103W2,P,150000.0,63.0,2.0
20210308,TXO,15650.0,202103W2,P,84500.0,29.0,25.0
20210308,TXO,15650.0,202103W2,P,84500.0,29.0,25.0
20210308,TXO,15700.0,202103,C,84500.0,409.0,1.0
20210308,TXO,15700.0,202103,C,84500.0,409.0,1.0
20210308,TXO,15700.0,202103,P,84500.0,148.0,2.0
20210308,TXO,15700.0,202103,P,84500.0,148.0,2.0
20210308,TXO,15700.0,202103W2,P,84500.0,41.0,3.0
20210308,TXO,15700.0,202103W2,P,84500.0,41.0,3.0
20210308,TXO,15750.0,202103W2,C,84500.0,287.0,1.0
20210308,TXO,15750.0,202103W2,C,84500.0,287.0,1.0
20210308,TXO,15750.0,202103W2,P,84500.0,50.0,49.0
20210308,TXO,15750.0,202103W2,P,84500.0,50.0,49.0
20210305,TXO,15800.0,202103,P,150000.0,235.0,1.0
20210305,TXO,15800.0,202103,P,150000.0,235.0,1.0
20210308,TXO,15800.0,202103,P,84500.0,189.0,1.0
20210308,TXO,15800.0,202103,P,84500.0,189.0,1.0
20210308,TXO,15800.0,202103W2,C,84500.0,250.0,5.0
20210308,TXO,15800.0,202103W2,C,84500.0,250.0,5.0
20210305,TXO,15800.0,202103W2,P,150000.0,103.0,4.0
20210305,TXO,15800.0,202103W2,P,150000.0,103.0,4.0
20210308,TXO,15800.0,202103W2,P,84500.0,61.0,60.0
20210308,TXO,15800.0,202103W2,P,84500.0,61.0,60.0
20210308,TXO,15850.0,202103W2,C,84500.0,204.0,1.0
20210308,TXO,15850.0,202103W2,C,84500.0,204.0,1.0
20210308,TXO,15850.0,202103W2,P,84500.0,79.0,14.0
20210308,TXO,15850.0,202103W2,P,84500.0,79.0,14.0
20210305,TXO,15900.0,202103,C,150000.0,252.0,1.0
20210305,TXO,15900.0,202103,C,150000.0,252.0,1.0
20210308,TXO,15900.0,202103,P,84500.0,238.0,1.0
20210308,TXO,15900.0,202103,P,84500.0,238.0,1.0
20210305,TXO,15900.0,202103W2,C,150000.0,151.0,1.0
20210305,TXO,15900.0,202103W2,C,150000.0,151.0,1.0
20210308,TXO,15900.0,202103W2,C,84500.0,170.0,23.0
20210308,TXO,15900.0,202103W2,C,84500.0,170.0,23.0
20210308,TXO,15900.0,202103W2,P,84500.0,94.0,4.0
20210308,TXO,15900.0,202103W2,P,84500.0,94.0,4.0
20210308,TXO,15950.0,202103W2,C,84500.0,143.0,31.0
20210308,TXO,15950.0,202103W2,C,84500.0,143.0,31.0
20210308,TXO,15950.0,202103W2,P,84500.0,120.0,4.0
20210308,TXO,15950.0,202103W2,P,84500.0,120.0,4.0
20210308,TXO,16000.0,202103,C,84500.0,216.0,5.0
20210308,TXO,16000.0,202103,C,84500.0,216.0,5.0
20210308,TXO,16000.0,202103,P,84500.0,280.0,1.0
20210308,TXO,16000.0,202103,P,84500.0,280.0,1.0
20210305,TXO,16000.0,202103W2,C,150000.0,99.0,1.0
20210305,TXO,16000.0,202103W2,C,150000.0,99.0,1.0
20210308,TXO,16000.0,202103W2,C,84500.0,115.0,44.0
20210308,TXO,16000.0,202103W2,C,84500.0,115.0,44.0
