Date,ID,E,Maturity_contract,Call_Put,Time,Pr,Num
20210903,TXO,15000.0,202109,P,84500.0,3.0,1.0
20210903,TXO,15000.0,202109,P,84500.0,3.0,1.0
20210903,TXO,15200.0,202109,P,84500.0,3.5,5.0
20210903,TXO,15200.0,202109,P,84500.0,3.5,5.0
20210903,TXO,15700.0,202109,P,84500.0,7.1,20.0
20210903,TXO,15700.0,202109,P,84500.0,7.1,20.0
20210903,TXO,16100.0,202109,P,84500.0,15.5,1.0
20210903,TXO,16100.0,202109,P,84500.0,15.5,1.0
20210903,TXO,16500.0,202109,C,84500.0,930.0,1.0
20210903,TXO,16500.0,202109,C,84500.0,930.0,1.0
20210902,TXO,16800.0,202109,P,150000.0,72.0,1.0
20210902,TXO,16800.0,202109,P,150000.0,72.0,1.0
20210903,TXO,16800.0,202109,P,84500.0,59.0,2.0
20210903,TXO,16800.0,202109,P,84500.0,59.0,2.0
20210903,TXO,16900.0,202109,P,84500.0,67.0,6.0
20210903,TXO,16900.0,202109,P,84500.0,67.0,6.0
20210903,TXO,16900.0,202109W2,P,84500.0,15.5,1.0
20210903,TXO,16900.0,202109W2,P,84500.0,15.5,1.0
20210903,TXO,17000.0,202109,P,84500.0,89.0,1.0
20210903,TXO,17000.0,202109,P,84500.0,89.0,1.0
20210902,TXO,17000.0,202109W2,P,150000.0,35.0,3.0
20210902,TXO,17000.0,202109W2,P,150000.0,35.0,3.0
20210903,TXO,17000.0,202109W2,P,84500.0,22.0,1.0
20210903,TXO,17000.0,202109W2,P,84500.0,22.0,1.0
20210902,TXO,17050.0,202109W2,P,150000.0,42.5,1.0
20210902,TXO,17050.0,202109W2,P,150000.0,42.5,1.0
20210903,TXO,17050.0,202109W2,P,84500.0,29.5,3.0
20210903,TXO,17050.0,202109W2,P,84500.0,29.5,3.0
20210902,TXO,17100.0,202109W2,P,150000.0,50.0,6.0
20210902,TXO,17100.0,202109W2,P,150000.0,50.0,6.0
20210903,TXO,17100.0,202109W2,P,84500.0,34.5,18.0
20210903,TXO,17100.0,202109W2,P,84500.0,34.5,18.0
20210903,TXO,17150.0,202109W2,P,84500.0,42.5,27.0
20210903,TXO,17150.0,202109W2,P,84500.0,42.5,27.0
20210902,TXO,17200.0,202109,C,150000.0,286.0,1.0
20210902,TXO,17200.0,202109,C,150000.0,286.0,1.0
20210902,TXO,17200.0,202109W2,P,150000.0,79.0,2.0
20210902,TXO,17200.0,202109W2,P,150000.0,79.0,2.0
20210903,TXO,17200.0,202109W2,P,84500.0,51.0,2.0
20210903,TXO,17200.0,202109W2,P,84500.0,51.0,2.0
20210902,TXO,17300.0,202109W2,C,150000.0,174.0,1.0
20210902,TXO,17300.0,202109W2,C,150000.0,174.0,1.0
20210902,TXO,17300.0,202109W2,P,150000.0,112.0,3.0
20210902,TXO,17300.0,202109W2,P,150000.0,112.0,3.0
20210903,TXO,17300.0,202109W2,P,84500.0,76.0,2.0
20210903,TXO,17300.0,202109W2,P,84500.0,76.0,2.0
20210902,TXO,17350.0,202109W2,C,150000.0,148.0,3.0
20210902,TXO,17350.0,202109W2,C,150000.0,148.0,3.0
20210903,TXO,17350.0,202109W2,C,84500.0,170.0,1.0
20210903,TXO,17350.0,202109W2,C,84500.0,170.0,1.0
20210903,TXO,17350.0,202109W2,P,84500.0,95.0,4.0
20210903,TXO,17350.0,202109W2,P,84500.0,95.0,4.0
20210903,TXO,17400.0,202109,C,84500.0,220.0,1.0
20210903,TXO,17400.0,202109,C,84500.0,220.0,1.0
20210902,TXO,17400.0,202109W2,C,150000.0,124.0,1.0
20210902,TXO,17400.0,202109W2,C,150000.0,124.0,1.0
20210903,TXO,17400.0,202109W2,C,84500.0,155.0,3.0
20210903,TXO,17400.0,202109W2,C,84500.0,155.0,3.0
20210902,TXO,17450.0,202109W2,C,150000.0,99.0,9.0
20210902,TXO,17450.0,202109W2,C,150000.0,99.0,9.0
20210902,TXO,17450.0,202109W2,P,150000.0,183.0,1.0
20210902,TXO,17450.0,202109W2,P,150000.0,183.0,1.0
20210902,TXO,17500.0,202109W2,C,150000.0,74.0,1.0
20210902,TXO,17500.0,202109W2,C,150000.0,74.0,1.0
20210903,TXO,17500.0,202109W2,C,84500.0,93.0,9.0
20210903,TXO,17500.0,202109W2,C,84500.0,93.0,9.0
20210903,TXO,17500.0,202109W2,P,84500.0,160.0,42.0
20210903,TXO,17500.0,202109W2,P,84500.0,160.0,42.0
20210902,TXO,17550.0,202109W2,C,150000.0,55.0,16.0
20210902,TXO,17550.0,202109W2,C,150000.0,55.0,16.0
20210903,TXO,17550.0,202109W2,C,84500.0,73.0,1.0
20210903,TXO,17550.0,202109W2,C,84500.0,73.0,1.0
20210903,TXO,17550.0,202109W2,P,84500.0,198.0,1.0
20210903,TXO,17550.0,202109W2,P,84500.0,198.0,1.0
20210903,TXO,17600.0,202109,C,84500.0,115.0,7.0
20210903,TXO,17600.0,202109,C,84500.0,115.0,7.0
