Date,ID,E,Maturity_contract,Call_Put,Time,Pr,Num
20211202,TXO,17150.0,202112W2,P,84500.0,38.0,1.0
20211202,TXO,17150.0,202112W2,P,84500.0,38.0,1.0
20211202,TXO,17200.0,202112,P,84500.0,119.0,2.0
20211202,TXO,17200.0,202112,P,84500.0,119.0,2.0
20211202,TXO,17200.0,202112W2,P,84500.0,46.0,13.0
20211202,TXO,17200.0,202112W2,P,84500.0,46.0,13.0
20211202,TXO,17250.0,202112W2,P,84500.0,54.0,9.0
20211202,TXO,17250.0,202112W2,P,84500.0,54.0,9.0
20211202,TXO,17300.0,202112,P,84500.0,140.0,2.0
20211202,TXO,17300.0,202112,P,84500.0,140.0,2.0
20211202,TXO,17300.0,202112W2,P,84500.0,59.0,142.0
20211202,TXO,17300.0,202112W2,P,84500.0,59.0,142.0
20211202,TXO,17350.0,202112W2,P,84500.0,72.0,11.0
20211202,TXO,17350.0,202112W2,P,84500.0,72.0,11.0
20211202,TXO,17400.0,202112,P,84500.0,183.0,3.0
20211202,TXO,17400.0,202112,P,84500.0,183.0,3.0
20211202,TXO,17400.0,202112W2,P,84500.0,83.0,22.0
20211202,TXO,17400.0,202112W2,P,84500.0,83.0,22.0
20211202,TXO,17450.0,202112W2,P,84500.0,97.0,8.0
20211202,TXO,17450.0,202112W2,P,84500.0,97.0,8.0
20211202,TXO,17500.0,202112W2,C,84500.0,184.0,6.0
20211202,TXO,17500.0,202112W2,C,84500.0,184.0,6.0
20211202,TXO,17500.0,202112W2,P,84500.0,115.0,2.0
20211202,TXO,17500.0,202112W2,P,84500.0,115.0,2.0
20211201,TXO,17550.0,202112W2,C,150000.0,174.0,2.0
20211201,TXO,17550.0,202112W2,C,150000.0,174.0,2.0
20211202,TXO,17550.0,202112W2,C,84500.0,168.0,2.0
20211202,TXO,17550.0,202112W2,C,84500.0,168.0,2.0
20211202,TXO,17550.0,202112W2,P,84500.0,130.0,3.0
20211202,TXO,17550.0,202112W2,P,84500.0,130.0,3.0
20211202,TXO,17600.0,202112,P,84500.0,260.0,1.0
20211202,TXO,17600.0,202112,P,84500.0,260.0,1.0
20211202,TXO,17600.0,202112W2,C,84500.0,134.0,4.0
20211202,TXO,17600.0,202112W2,C,84500.0,134.0,4.0
20211202,TXO,17600.0,202112W2,P,84500.0,154.0,12.0
20211202,TXO,17600.0,202112W2,P,84500.0,154.0,12.0
20211201,TXO,17650.0,202112W2,C,150000.0,119.0,2.0
20211201,TXO,17650.0,202112W2,C,150000.0,119.0,2.0
20211202,TXO,17650.0,202112W2,C,84500.0,102.0,8.0
20211202,TXO,17650.0,202112W2,C,84500.0,102.0,8.0
20211202,TXO,17650.0,202112W2,P,84500.0,196.0,2.0
20211202,TXO,17650.0,202112W2,P,84500.0,196.0,2.0
20211202,TXO,17700.0,202112,C,84500.0,152.0,4.0
20211202,TXO,17700.0,202112,C,84500.0,152.0,4.0
20211202,TXO,17700.0,202112W2,C,84500.0,80.0,25.0
20211202,TXO,17700.0,202112W2,C,84500.0,80.0,25.0
20211202,TXO,17750.0,202112W2,C,84500.0,65.0,3.0
20211202,TXO,17750.0,202112W2,C,84500.0,65.0,3.0
20211201,TXO,17800.0,202112,C,150000.0,121.0,1.0
20211201,TXO,17800.0,202112,C,150000.0,121.0,1.0
20211202,TXO,17800.0,202112,C,84500.0,111.0,4.0
20211202,TXO,17800.0,202112,C,84500.0,111.0,4.0
20211202,TXO,17800.0,202112W2,C,84500.0,55.0,15.0
20211202,TXO,17800.0,202112W2,C,84500.0,55.0,15.0
20211202,TXO,17800.0,202112W2,P,84500.0,270.0,1.0
20211202,TXO,17800.0,202112W2,P,84500.0,270.0,1.0
20211201,TXO,17850.0,202112W2,C,150000.0,38.5,1.0
20211201,TXO,17850.0,202112W2,C,150000.0,38.5,1.0
20211202,TXO,17850.0,202112W2,C,84500.0,39.0,1.0
20211202,TXO,17850.0,202112W2,C,84500.0,39.0,1.0
20211202,TXO,17900.0,202112,C,84500.0,80.0,7.0
20211202,TXO,17900.0,202112,C,84500.0,80.0,7.0
20211201,TXO,17900.0,202112W2,C,150000.0,32.0,6.0
20211201,TXO,17900.0,202112W2,C,150000.0,32.0,6.0
20211202,TXO,17900.0,202112W2,C,84500.0,30.0,10.0
20211202,TXO,17900.0,202112W2,C,84500.0,30.0,10.0
20211202,TXO,17950.0,202112W2,C,84500.0,18.5,2.0
20211202,TXO,17950.0,202112W2,C,84500.0,18.5,2.0
20211201,TXO,18000.0,202112,C,150000.0,60.0,1.0
20211201,TXO,18000.0,202112,C,150000.0,60.0,1.0
20211202,TXO,18000.0,202112,C,84500.0,54.0,9.0
20211202,TXO,18000.0,202112,C,84500.0,54.0,9.0
20211201,TXO,18000.0,202112W2,C,150000.0,16.5,1.0
20211201,TXO,18000.0,202112W2,C,150000.0,16.5,1.0
20211202,TXO,18200.0,202112,C,84500.0,22.5,9.0
20211202,TXO,18200.0,202112,C,84500.0,22.5,9.0
20211202,TXO,18300.0,202112,C,84500.0,14.5,3.0
20211202,TXO,18300.0,202112,C,84500.0,14.5,3.0
20211202,TXO,18500.0,202201,C,84500.0,75.0,1.0
20211202,TXO,18500.0,202201,C,84500.0,75.0,1.0
20211202,TXO,18600.0,202112,C,84500.0,5.0,3.0
20211202,TXO,18600.0,202112,C,84500.0,5.0,3.0
20211202,TXO,19100.0,202201,C,84500.0,21.5,1.0
20211202,TXO,19100.0,202201,C,84500.0,21.5,1.0
20211202,TXO,20000.0,202203,C,84500.0,21.5,2.0
20211202,TXO,20000.0,202203,C,84500.0,21.5,2.0
