Date,ID,E,Maturity_contract,Call_Put,Time,Pr,Num
20210916,TXO,16200.0,202109W4,P,84500.0,1.7,1.0
20210916,TXO,16200.0,202109W4,P,84500.0,1.7,1.0
20210916,TXO,16400.0,202110,P,84500.0,106.0,1.0
20210916,TXO,16400.0,202110,P,84500.0,106.0,1.0
20210916,TXO,16800.0,202110,P,84500.0,173.0,1.0
20210916,TXO,16800.0,202110,P,84500.0,173.0,1.0
20210916,TXO,16900.0,202109W4,P,84500.0,17.0,1.0
20210916,TXO,16900.0,202109W4,P,84500.0,17.0,1.0
20210916,TXO,16950.0,202109W4,P,84500.0,24.0,1.0
20210916,TXO,16950.0,202109W4,P,84500.0,24.0,1.0
20210915,TXO,17000.0,202109W4,P,150000.0,32.0,1.0
20210915,TXO,17000.0,202109W4,P,150000.0,32.0,1.0
20210916,TXO,17100.0,202109W4,P,84500.0,41.5,2.0
20210916,TXO,17100.0,202109W4,P,84500.0,41.5,2.0
20210916,TXO,17150.0,202109W4,P,84500.0,57.0,2.0
20210916,TXO,17150.0,202109W4,P,84500.0,57.0,2.0
20210915,TXO,17200.0,202109W4,C,150000.0,222.0,1.0
20210915,TXO,17200.0,202109W4,C,150000.0,222.0,1.0
20210916,TXO,17200.0,202109W4,P,84500.0,67.0,11.0
20210916,TXO,17200.0,202109W4,P,84500.0,67.0,11.0
20210916,TXO,17300.0,202109W4,C,84500.0,156.0,3.0
20210916,TXO,17300.0,202109W4,C,84500.0,156.0,3.0
20210916,TXO,17300.0,202109W4,P,84500.0,95.0,2.0
20210916,TXO,17300.0,202109W4,P,84500.0,95.0,2.0
20210915,TXO,17350.0,202109W4,C,150000.0,130.0,1.0
20210915,TXO,17350.0,202109W4,C,150000.0,130.0,1.0
20210916,TXO,17350.0,202109W4,C,84500.0,125.0,19.0
20210916,TXO,17350.0,202109W4,C,84500.0,125.0,19.0
20210916,TXO,17350.0,202109W4,P,84500.0,118.0,1.0
20210916,TXO,17350.0,202109W4,P,84500.0,118.0,1.0
20210916,TXO,17400.0,202109W4,C,84500.0,101.0,28.0
20210916,TXO,17400.0,202109W4,C,84500.0,101.0,28.0
20210916,TXO,17400.0,202109W4,P,84500.0,144.0,1.0
20210916,TXO,17400.0,202109W4,P,84500.0,144.0,1.0
20210915,TXO,17450.0,202109W4,C,150000.0,78.0,1.0
20210915,TXO,17450.0,202109W4,C,150000.0,78.0,1.0
20210916,TXO,17450.0,202109W4,C,84500.0,73.0,33.0
20210916,TXO,17450.0,202109W4,C,84500.0,73.0,33.0
20210916,TXO,17500.0,202109W4,C,84500.0,55.0,33.0
20210916,TXO,17500.0,202109W4,C,84500.0,55.0,33.0
20210915,TXO,17550.0,202109W4,C,150000.0,40.0,1.0
20210915,TXO,17550.0,202109W4,C,150000.0,40.0,1.0
20210916,TXO,17550.0,202109W4,C,84500.0,39.0,9.0
20210916,TXO,17550.0,202109W4,C,84500.0,39.0,9.0
20210916,TXO,17600.0,202109W4,C,84500.0,25.0,5.0
20210916,TXO,17600.0,202109W4,C,84500.0,25.0,5.0
20210916,TXO,17600.0,202110,C,84500.0,205.0,5.0
20210916,TXO,17600.0,202110,C,84500.0,205.0,5.0
20210916,TXO,17650.0,202109W4,C,84500.0,18.0,1.0
20210916,TXO,17650.0,202109W4,C,84500.0,18.0,1.0
20210916,TXO,17700.0,202109W4,C,84500.0,10.0,25.0
20210916,TXO,17700.0,202109W4,C,84500.0,10.0,25.0
20210916,TXO,17750.0,202109W4,C,84500.0,6.0,7.0
20210916,TXO,17750.0,202109W4,C,84500.0,6.0,7.0
20210916,TXO,17800.0,202109W4,C,84500.0,4.5,1.0
20210916,TXO,17800.0,202109W4,C,84500.0,4.5,1.0
20210916,TXO,18000.0,202109W4,C,84500.0,1.2,3.0
20210916,TXO,18000.0,202109W4,C,84500.0,1.2,3.0
20210916,TXO,18000.0,202110,C,84500.0,79.0,4.0
20210916,TXO,18000.0,202110,C,84500.0,79.0,4.0
20210915,TXO,19200.0,202109W4,C,150000.0,0.2,1.0
20210915,TXO,19200.0,202109W4,C,150000.0,0.2,1.0
20210916,TXO,19200.0,202109W4,C,84500.0,0.1,15.0
20210916,TXO,19200.0,202109W4,C,84500.0,0.1,15.0
20210916,TXO,20300.0,202110,C,84500.0,2.5,1.0
20210916,TXO,20300.0,202110,C,84500.0,2.5,1.0
20210916,TXO,21800.0,202203,C,84500.0,27.5,2.0
20210916,TXO,21800.0,202203,C,84500.0,27.5,2.0
