Date,ID,E,Maturity_contract,Call_Put,Time,Pr,Num
20210309,TXO,14400.0,202103W2,P,84500.0,0.5,2.0
20210309,TXO,14400.0,202103W2,P,84500.0,0.5,2.0
20210309,TXO,15000.0,202103,P,84500.0,42.0,2.0
20210309,TXO,15000.0,202103,P,84500.0,42.0,2.0
20210309,TXO,15100.0,202103,P,84500.0,54.0,1.0
20210309,TXO,15100.0,202103,P,84500.0,54.0,1.0
20210309,TXO,15200.0,202103,P,84500.0,68.0,1.0
20210309,TXO,15200.0,202103,P,84500.0,68.0,1.0
20210309,TXO,15200.0,202103W2,P,84500.0,3.2,1.0
20210309,TXO,15200.0,202103W2,P,84500.0,3.2,1.0
20210309,TXO,15300.0,202103,P,84500.0,84.0,1.0
20210309,TXO,15300.0,202103,P,84500.0,84.0,1.0
20210308,TXO,15300.0,202103W2,P,150000.0,7.0,1.0
20210308,TXO,15300.0,202103W2,P,150000.0,7.0,1.0
20210309,TXO,15300.0,202103W2,P,84500.0,6.0,4.0
20210309,TXO,15300.0,202103W2,P,84500.0,6.0,4.0
20210309,TXO,15400.0,202103W2,P,84500.0,10.5,1.0
20210309,TXO,15400.0,202103W2,P,84500.0,10.5,1.0
20210308,TXO,15450.0,202103W2,C,150000.0,413.0,3.0
20210308,TXO,15450.0,202103W2,C,150000.0,413.0,3.0
20210308,TXO,15500.0,202103,C,150000.0,460.0,1.0
20210308,TXO,15500.0,202103,C,150000.0,460.0,1.0
20210308,TXO,15500.0,202103,P,150000.0,129.0,1.0
20210308,TXO,15500.0,202103,P,150000.0,129.0,1.0
20210309,TXO,15500.0,202103,P,84500.0,122.0,2.0
20210309,TXO,15500.0,202103,P,84500.0,122.0,2.0
20210308,TXO,15500.0,202103W2,C,150000.0,367.0,1.0
20210308,TXO,15500.0,202103W2,C,150000.0,367.0,1.0
20210309,TXO,15500.0,202103W2,P,84500.0,24.5,25.0
20210309,TXO,15500.0,202103W2,P,84500.0,24.5,25.0
20210309,TXO,15550.0,202103W2,P,84500.0,26.0,14.0
20210309,TXO,15550.0,202103W2,P,84500.0,26.0,14.0
20210309,TXO,15600.0,202103,P,84500.0,158.0,1.0
20210309,TXO,15600.0,202103,P,84500.0,158.0,1.0
20210308,TXO,15600.0,202103W2,C,150000.0,285.0,5.0
20210308,TXO,15600.0,202103W2,C,150000.0,285.0,5.0
20210309,TXO,15600.0,202103W2,P,84500.0,34.0,8.0
20210309,TXO,15600.0,202103W2,P,84500.0,34.0,8.0
20210309,TXO,15650.0,202103W2,P,84500.0,44.0,7.0
20210309,TXO,15650.0,202103W2,P,84500.0,44.0,7.0
20210309,TXO,15700.0,202103,P,84500.0,193.0,3.0
20210309,TXO,15700.0,202103,P,84500.0,193.0,3.0
20210308,TXO,15700.0,202103W2,P,150000.0,65.0,8.0
20210308,TXO,15700.0,202103W2,P,150000.0,65.0,8.0
20210309,TXO,15700.0,202103W2,P,84500.0,58.0,15.0
20210309,TXO,15700.0,202103W2,P,84500.0,58.0,15.0
20210309,TXO,15750.0,202103W2,P,84500.0,70.0,7.0
20210309,TXO,15750.0,202103W2,P,84500.0,70.0,7.0
20210308,TXO,15800.0,202103,P,150000.0,231.0,2.0
20210308,TXO,15800.0,202103,P,150000.0,231.0,2.0
20210308,TXO,15800.0,202103W2,C,150000.0,148.0,1.0
20210308,TXO,15800.0,202103W2,C,150000.0,148.0,1.0
20210309,TXO,15800.0,202103W2,C,84500.0,129.0,2.0
20210309,TXO,15800.0,202103W2,C,84500.0,129.0,2.0
20210308,TXO,15800.0,202103W2,P,150000.0,90.0,11.0
20210308,TXO,15800.0,202103W2,P,150000.0,90.0,11.0
20210309,TXO,15800.0,202103W2,P,84500.0,91.0,17.0
20210309,TXO,15800.0,202103W2,P,84500.0,91.0,17.0
20210309,TXO,15850.0,202103W2,C,84500.0,105.0,4.0
20210309,TXO,15850.0,202103W2,C,84500.0,105.0,4.0
20210309,TXO,15850.0,202103W2,P,84500.0,107.0,11.0
20210309,TXO,15850.0,202103W2,P,84500.0,107.0,11.0
20210308,TXO,15900.0,202103,C,150000.0,213.0,2.0
20210308,TXO,15900.0,202103,C,150000.0,213.0,2.0
20210309,TXO,15900.0,202103,C,84500.0,199.0,2.0
20210309,TXO,15900.0,202103,C,84500.0,199.0,2.0
20210308,TXO,15900.0,202103W2,C,150000.0,90.0,2.0
20210308,TXO,15900.0,202103W2,C,150000.0,90.0,2.0
20210309,TXO,15900.0,202103W2,C,84500.0,80.0,10.0
20210309,TXO,15900.0,202103W2,C,84500.0,80.0,10.0
20210309,TXO,15900.0,202103W2,P,84500.0,139.0,6.0
20210309,TXO,15900.0,202103W2,P,84500.0,139.0,6.0
20210309,TXO,15950.0,202103W2,C,84500.0,62.0,11.0
20210309,TXO,15950.0,202103W2,C,84500.0,62.0,11.0
