Date,ID,E,Maturity_contract,Call_Put,Time,Pr,Num
20211213,TXO,16600.0,202201,P,150000.0,81.0,1.0
20211213,TXO,16600.0,202201,P,150000.0,81.0,1.0
20211214,TXO,17100.0,202112,P,84500.0,1.7,1.0
20211214,TXO,17100.0,202112,P,84500.0,1.7,1.0
20211214,TXO,17300.0,202112,P,84500.0,4.7,10.0
20211214,TXO,17300.0,202112,P,84500.0,4.7,10.0
20211214,TXO,17400.0,202112,P,84500.0,8.1,10.0
20211214,TXO,17400.0,202112,P,84500.0,8.1,10.0
20211214,TXO,17450.0,202112,P,84500.0,12.0,8.0
20211214,TXO,17450.0,202112,P,84500.0,12.0,8.0
20211214,TXO,17500.0,202112,P,84500.0,17.5,46.0
20211214,TXO,17500.0,202112,P,84500.0,17.5,46.0
20211214,TXO,17500.0,202201,P,84500.0,282.0,1.0
20211214,TXO,17500.0,202201,P,84500.0,282.0,1.0
20211214,TXO,17550.0,202112,P,84500.0,25.5,12.0
20211214,TXO,17550.0,202112,P,84500.0,25.5,12.0
20211214,TXO,17600.0,202112,C,84500.0,119.0,6.0
20211214,TXO,17600.0,202112,C,84500.0,119.0,6.0
20211213,TXO,17600.0,202112,P,150000.0,22.0,1.0
20211213,TXO,17600.0,202112,P,150000.0,22.0,1.0
20211214,TXO,17600.0,202112,P,84500.0,40.5,34.0
20211214,TXO,17600.0,202112,P,84500.0,40.5,34.0
20211214,TXO,17600.0,202201,P,84500.0,320.0,1.0
20211214,TXO,17600.0,202201,P,84500.0,320.0,1.0
20211214,TXO,17650.0,202112,C,84500.0,90.0,16.0
20211214,TXO,17650.0,202112,C,84500.0,90.0,16.0
20211214,TXO,17650.0,202112,P,84500.0,54.0,16.0
20211214,TXO,17650.0,202112,P,84500.0,54.0,16.0
20211214,TXO,17700.0,202112,C,84500.0,58.0,33.0
20211214,TXO,17700.0,202112,C,84500.0,58.0,33.0
20211214,TXO,17700.0,202112,P,84500.0,75.0,4.0
20211214,TXO,17700.0,202112,P,84500.0,75.0,4.0
20211213,TXO,17700.0,202201,P,150000.0,337.0,2.0
20211213,TXO,17700.0,202201,P,150000.0,337.0,2.0
20211213,TXO,17750.0,202112,C,150000.0,75.0,3.0
20211213,TXO,17750.0,202112,C,150000.0,75.0,3.0
20211214,TXO,17750.0,202112,C,84500.0,39.0,9.0
20211214,TXO,17750.0,202112,C,84500.0,39.0,9.0
