Date,ID,E,Maturity_contract,Call_Put,Time,Pr,Num
20211216,TXO,15100.0,202201,P,84500.0,14.0,6.0
20211216,TXO,15100.0,202201,P,84500.0,14.0,6.0
20211216,TXO,15300.0,202201,P,84500.0,16.0,6.0
20211216,TXO,15300.0,202201,P,84500.0,16.0,6.0
20211216,TXO,15500.0,202201,P,84500.0,20.0,1.0
20211216,TXO,15500.0,202201,P,84500.0,20.0,1.0
20211216,TXO,16100.0,202201,P,84500.0,41.0,3.0
20211216,TXO,16100.0,202201,P,84500.0,41.0,3.0
20211216,TXO,16300.0,202112W4,P,84500.0,1.5,1.0
20211216,TXO,16300.0,202112W4,P,84500.0,1.5,1.0
20211216,TXO,16400.0,202201,P,84500.0,50.0,1.0
20211216,TXO,16400.0,202201,P,84500.0,50.0,1.0
20211216,TXO,16500.0,202112W4,P,84500.0,1.3,29.0
20211216,TXO,16500.0,202112W4,P,84500.0,1.3,29.0
20211216,TXO,16500.0,202201,P,84500.0,62.0,1.0
20211216,TXO,16500.0,202201,P,84500.0,62.0,1.0
20211216,TXO,16700.0,202112W4,P,84500.0,2.1,2.0
20211216,TXO,16700.0,202112W4,P,84500.0,2.1,2.0
20211215,TXO,16800.0,202201,P,150000.0,117.0,2.0
20211215,TXO,16800.0,202201,P,150000.0,117.0,2.0
20211216,TXO,16800.0,202201,P,84500.0,85.0,1.0
20211216,TXO,16800.0,202201,P,84500.0,85.0,1.0
20211216,TXO,16900.0,202201,P,84500.0,97.0,25.0
20211216,TXO,16900.0,202201,P,84500.0,97.0,25.0
20211216,TXO,17000.0,202112W4,P,84500.0,4.5,7.0
20211216,TXO,17000.0,202112W4,P,84500.0,4.5,7.0
20211216,TXO,17000.0,202201,P,84500.0,110.0,2.0
20211216,TXO,17000.0,202201,P,84500.0,110.0,2.0
20211216,TXO,17100.0,202112W4,P,84500.0,5.6,3.0
20211216,TXO,17100.0,202112W4,P,84500.0,5.6,3.0
20211216,TXO,17100.0,202201,P,84500.0,130.0,1.0
20211216,TXO,17100.0,202201,P,84500.0,130.0,1.0
20211216,TXO,17150.0,202112W4,P,84500.0,6.8,2.0
20211216,TXO,17150.0,202112W4,P,84500.0,6.8,2.0
20211216,TXO,17200.0,202112W4,P,84500.0,8.1,18.0
20211216,TXO,17200.0,202112W4,P,84500.0,8.1,18.0
20211215,TXO,17200.0,202201,P,150000.0,199.0,1.0
20211215,TXO,17200.0,202201,P,150000.0,199.0,1.0
20211216,TXO,17200.0,202201,P,84500.0,166.0,1.0
20211216,TXO,17200.0,202201,P,84500.0,166.0,1.0
20211216,TXO,17250.0,202112W4,P,84500.0,10.0,6.0
20211216,TXO,17250.0,202112W4,P,84500.0,10.0,6.0
20211216,TXO,17300.0,202112W4,P,84500.0,14.5,18.0
20211216,TXO,17300.0,202112W4,P,84500.0,14.5,18.0
20211216,TXO,17300.0,202201,P,84500.0,167.0,1.0
20211216,TXO,17300.0,202201,P,84500.0,167.0,1.0
20211216,TXO,17350.0,202112W4,C,84500.0,430.0,1.0
20211216,TXO,17350.0,202112W4,C,84500.0,430.0,1.0
20211216,TXO,17350.0,202112W4,P,84500.0,19.0,3.0
20211216,TXO,17350.0,202112W4,P,84500.0,19.0,3.0
20211216,TXO,17400.0,202112W4,P,84500.0,23.5,3.0
20211216,TXO,17400.0,202112W4,P,84500.0,23.5,3.0
20211216,TXO,17400.0,202201,P,84500.0,186.0,3.0
20211216,TXO,17400.0,202201,P,84500.0,186.0,3.0
20211216,TXO,17450.0,202112W4,P,84500.0,22.0,6.0
20211216,TXO,17450.0,202112W4,P,84500.0,22.0,6.0
20211215,TXO,17500.0,202112W4,P,150000.0,86.0,1.0
20211215,TXO,17500.0,202112W4,P,150000.0,86.0,1.0
20211216,TXO,17500.0,202112W4,P,84500.0,34.0,11.0
20211216,TXO,17500.0,202112W4,P,84500.0,34.0,11.0
20211216,TXO,17500.0,202201,C,84500.0,455.0,1.0
20211216,TXO,17500.0,202201,C,84500.0,455.0,1.0
20211216,TXO,17500.0,202201,P,84500.0,215.0,3.0
20211216,TXO,17500.0,202201,P,84500.0,215.0,3.0
20211216,TXO,17550.0,202112W4,P,84500.0,42.0,3.0
20211216,TXO,17550.0,202112W4,P,84500.0,42.0,3.0
20211216,TXO,17600.0,202112W4,C,84500.0,228.0,14.0
20211216,TXO,17600.0,202112W4,C,84500.0,228.0,14.0
20211216,TXO,17600.0,202112W4,P,84500.0,47.5,13.0
20211216,TXO,17600.0,202112W4,P,84500.0,47.5,13.0
20211215,TXO,17600.0,202201,C,150000.0,320.0,1.0
20211215,TXO,17600.0,202201,C,150000.0,320.0,1.0
20211216,TXO,17650.0,202112W4,C,84500.0,190.0,56.0
20211216,TXO,17650.0,202112W4,C,84500.0,190.0,56.0
20211215,TXO,17650.0,202112W4,P,150000.0,146.0,1.0
20211215,TXO,17650.0,202112W4,P,150000.0,146.0,1.0
20211216,TXO,17650.0,202112W4,P,84500.0,68.0,4.0
20211216,TXO,17650.0,202112W4,P,84500.0,68.0,4.0
20211215,TXO,17700.0,202112W4,C,150000.0,84.0,1.0
20211215,TXO,17700.0,202112W4,C,150000.0,84.0,1.0
20211216,TXO,17700.0,202112W4,C,84500.0,159.0,12.0
20211216,TXO,17700.0,202112W4,C,84500.0,159.0,12.0
20211216,TXO,17700.0,202112W4,P,84500.0,83.0,14.0
20211216,TXO,17700.0,202112W4,P,84500.0,83.0,14.0
20211216,TXO,17700.0,202201,C,84500.0,327.0,1.0
20211216,TXO,17700.0,202201,C,84500.0,327.0,1.0
20211216,TXO,17700.0,202201,P,84500.0,288.0,2.0
20211216,TXO,17700.0,202201,P,84500.0,288.0,2.0
20211216,TXO,17750.0,202112W4,C,84500.0,125.0,11.0
20211216,TXO,17750.0,202112W4,C,84500.0,125.0,11.0
20211216,TXO,17750.0,202112W4,P,84500.0,103.0,23.0
20211216,TXO,17750.0,202112W4,P,84500.0,103.0,23.0
20211215,TXO,17800.0,202112W4,C,150000.0,53.0,3.0
20211215,TXO,17800.0,202112W4,C,150000.0,53.0,3.0
20211216,TXO,17800.0,202112W4,C,84500.0,102.0,21.0
20211216,TXO,17800.0,202112W4,C,84500.0,102.0,21.0
20211216,TXO,17800.0,202112W4,P,84500.0,124.0,17.0
20211216,TXO,17800.0,202112W4,P,84500.0,124.0,17.0
20211216,TXO,17800.0,202201,C,84500.0,268.0,4.0
20211216,TXO,17800.0,202201,C,84500.0,268.0,4.0
20211216,TXO,17800.0,202201,P,84500.0,309.0,1.0
20211216,TXO,17800.0,202201,P,84500.0,309.0,1.0
20211216,TXO,17850.0,202112W4,C,84500.0,81.0,22.0
20211216,TXO,17850.0,202112W4,C,84500.0,81.0,22.0
20211216,TXO,17850.0,202112W4,P,84500.0,150.0,2.0
20211216,TXO,17850.0,202112W4,P,84500.0,150.0,2.0
20211216,TXO,17900.0,202112W4,C,84500.0,60.0,17.0
20211216,TXO,17900.0,202112W4,C,84500.0,60.0,17.0
20211216,TXO,17900.0,202201,C,84500.0,213.0,2.0
20211216,TXO,17900.0,202201,C,84500.0,213.0,2.0
20211216,TXO,17950.0,202112W4,C,84500.0,44.5,5.0
20211216,TXO,17950.0,202112W4,C,84500.0,44.5,5.0
20211215,TXO,18000.0,202112W4,C,150000.0,10.0,15.0
20211215,TXO,18000.0,202112W4,C,150000.0,10.0,15.0
20211216,TXO,18000.0,202112W4,C,84500.0,30.0,135.0
20211216,TXO,18000.0,202112W4,C,84500.0,30.0,135.0
20211216,TXO,18000.0,202112W4,P,84500.0,254.0,1.0
20211216,TXO,18000.0,202112W4,P,84500.0,254.0,1.0
20211216,TXO,18000.0,202201,C,84500.0,168.0,9.0
20211216,TXO,18000.0,202201,C,84500.0,168.0,9.0
20211216,TXO,18050.0,202112W4,C,84500.0,20.5,45.0
20211216,TXO,18050.0,202112W4,C,84500.0,20.5,45.0
20211215,TXO,18100.0,202112W4,C,150000.0,5.0,5.0
20211215,TXO,18100.0,202112W4,C,150000.0,5.0,5.0
20211216,TXO,18100.0,202112W4,C,84500.0,13.5,40.0
20211216,TXO,18100.0,202112W4,C,84500.0,13.5,40.0
20211216,TXO,18100.0,202201,C,84500.0,133.0,2.0
20211216,TXO,18100.0,202201,C,84500.0,133.0,2.0
20211216,TXO,18200.0,202112W4,C,84500.0,5.4,42.0
20211216,TXO,18200.0,202112W4,C,84500.0,5.4,42.0
20211216,TXO,18200.0,202201,C,84500.0,105.0,7.0
20211216,TXO,18200.0,202201,C,84500.0,105.0,7.0
20211216,TXO,18300.0,202112W4,C,84500.0,2.4,8.0
20211216,TXO,18300.0,202112W4,C,84500.0,2.4,8.0
20211216,TXO,18300.0,202201,C,84500.0,73.0,1.0
20211216,TXO,18300.0,202201,C,84500.0,73.0,1.0
20211216,TXO,18800.0,202202,C,84500.0,60.0,1.0
20211216,TXO,18800.0,202202,C,84500.0,60.0,1.0
