Date,ID,E,Maturity_contract,Call_Put,Time,Pr,Num
20210121,TXO,12900.0,202102,P,150000.0,8.3,1.0
20210121,TXO,12900.0,202102,P,150000.0,8.3,1.0
20210122,TXO,14000.0,202102,P,84500.0,19.5,11.0
20210122,TXO,14000.0,202102,P,84500.0,19.5,11.0
20210122,TXO,14200.0,202101W4,P,84500.0,1.2,1.0
20210122,TXO,14200.0,202101W4,P,84500.0,1.2,1.0
20210122,TXO,14500.0,202101W4,P,84500.0,7.9,10.0
20210122,TXO,14500.0,202101W4,P,84500.0,7.9,10.0
20210122,TXO,14500.0,202102,P,84500.0,40.0,9.0
20210122,TXO,14500.0,202102,P,84500.0,40.0,9.0
20210122,TXO,14700.0,202102,P,84500.0,54.0,1.0
20210122,TXO,14700.0,202102,P,84500.0,54.0,1.0
20210122,TXO,15000.0,202102,P,84500.0,86.0,5.0
20210122,TXO,15000.0,202102,P,84500.0,86.0,5.0
20210122,TXO,15100.0,202102,P,84500.0,98.0,2.0
20210122,TXO,15100.0,202102,P,84500.0,98.0,2.0
20210122,TXO,15200.0,202102,P,84500.0,110.0,1.0
20210122,TXO,15200.0,202102,P,84500.0,110.0,1.0
20210121,TXO,15400.0,202103,C,150000.0,925.0,1.0
20210121,TXO,15400.0,202103,C,150000.0,925.0,1.0
20210122,TXO,15500.0,202102,P,84500.0,183.0,3.0
20210122,TXO,15500.0,202102,P,84500.0,183.0,3.0
20210122,TXO,15600.0,202101W4,P,84500.0,25.5,1.0
20210122,TXO,15600.0,202101W4,P,84500.0,25.5,1.0
20210122,TXO,15600.0,202102,P,84500.0,208.0,1.0
20210122,TXO,15600.0,202102,P,84500.0,208.0,1.0
20210121,TXO,15700.0,202101W4,P,150000.0,40.5,1.0
20210121,TXO,15700.0,202101W4,P,150000.0,40.5,1.0
20210122,TXO,15700.0,202101W4,P,84500.0,41.0,1.0
20210122,TXO,15700.0,202101W4,P,84500.0,41.0,1.0
20210122,TXO,15750.0,202101W4,P,84500.0,45.0,1.0
20210122,TXO,15750.0,202101W4,P,84500.0,45.0,1.0
20210122,TXO,15800.0,202101W4,C,84500.0,385.0,1.0
20210122,TXO,15800.0,202101W4,C,84500.0,385.0,1.0
20210121,TXO,15800.0,202101W4,P,150000.0,58.0,1.0
20210121,TXO,15800.0,202101W4,P,150000.0,58.0,1.0
20210122,TXO,15800.0,202102,P,84500.0,264.0,1.0
20210122,TXO,15800.0,202102,P,84500.0,264.0,1.0
20210122,TXO,15850.0,202101W4,P,84500.0,77.0,6.0
20210122,TXO,15850.0,202101W4,P,84500.0,77.0,6.0
20210122,TXO,15900.0,202101W4,P,84500.0,87.0,1.0
20210122,TXO,15900.0,202101W4,P,84500.0,87.0,1.0
20210122,TXO,15950.0,202101W4,P,84500.0,106.0,2.0
20210122,TXO,15950.0,202101W4,P,84500.0,106.0,2.0
20210122,TXO,16000.0,202101W4,C,84500.0,240.0,5.0
20210122,TXO,16000.0,202101W4,C,84500.0,240.0,5.0
20210121,TXO,16000.0,202101W4,P,150000.0,115.0,1.0
20210121,TXO,16000.0,202101W4,P,150000.0,115.0,1.0
20210122,TXO,16000.0,202101W4,P,84500.0,126.0,2.0
20210122,TXO,16000.0,202101W4,P,84500.0,126.0,2.0
20210122,TXO,16050.0,202101W4,C,84500.0,218.0,1.0
20210122,TXO,16050.0,202101W4,C,84500.0,218.0,1.0
20210122,TXO,16100.0,202101W4,C,84500.0,182.0,12.0
20210122,TXO,16100.0,202101W4,C,84500.0,182.0,12.0
20210122,TXO,16100.0,202101W4,P,84500.0,162.0,1.0
20210122,TXO,16100.0,202101W4,P,84500.0,162.0,1.0
20210121,TXO,16100.0,202102,C,150000.0,398.0,2.0
20210121,TXO,16100.0,202102,C,150000.0,398.0,2.0
20210122,TXO,16100.0,202102,C,84500.0,377.0,3.0
20210122,TXO,16100.0,202102,C,84500.0,377.0,3.0
20210122,TXO,16150.0,202101W4,C,84500.0,166.0,3.0
20210122,TXO,16150.0,202101W4,C,84500.0,166.0,3.0
20210122,TXO,16200.0,202101W4,C,84500.0,145.0,8.0
20210122,TXO,16200.0,202101W4,C,84500.0,145.0,8.0
20210122,TXO,16200.0,202101W4,P,84500.0,225.0,1.0
20210122,TXO,16200.0,202101W4,P,84500.0,225.0,1.0
20210122,TXO,16200.0,202102,C,84500.0,348.0,1.0
20210122,TXO,16200.0,202102,C,84500.0,348.0,1.0
20210121,TXO,16250.0,202101W4,C,150000.0,145.0,1.0
20210121,TXO,16250.0,202101W4,C,150000.0,145.0,1.0
20210121,TXO,16300.0,202101W4,C,150000.0,122.0,2.0
20210121,TXO,16300.0,202101W4,C,150000.0,122.0,2.0
20210122,TXO,16300.0,202101W4,C,84500.0,92.0,7.0
20210122,TXO,16300.0,202101W4,C,84500.0,92.0,7.0
20210122,TXO,16400.0,202101W4,C,84500.0,81.0,3.0
20210122,TXO,16400.0,202101W4,C,84500.0,81.0,3.0
20210122,TXO,16450.0,202101W4,C,84500.0,72.0,1.0
20210122,TXO,16450.0,202101W4,C,84500.0,72.0,1.0
20210121,TXO,16500.0,202101W4,C,150000.0,67.0,1.0
20210121,TXO,16500.0,202101W4,C,150000.0,67.0,1.0
20210122,TXO,16500.0,202101W4,C,84500.0,58.0,2.0
20210122,TXO,16500.0,202101W4,C,84500.0,58.0,2.0
20210122,TXO,16550.0,202101W4,C,84500.0,60.0,3.0
20210122,TXO,16550.0,202101W4,C,84500.0,60.0,3.0
20210122,TXO,16600.0,202101W4,C,84500.0,36.0,1.0
20210122,TXO,16600.0,202101W4,C,84500.0,36.0,1.0
20210122,TXO,16600.0,202102,C,84500.0,195.0,2.0
20210122,TXO,16600.0,202102,C,84500.0,195.0,2.0
20210122,TXO,16700.0,202101W4,C,84500.0,27.5,20.0
20210122,TXO,16700.0,202101W4,C,84500.0,27.5,20.0
20210122,TXO,16800.0,202101W4,C,84500.0,13.5,5.0
20210122,TXO,16800.0,202101W4,C,84500.0,13.5,5.0
20210122,TXO,16800.0,202102,C,84500.0,128.0,7.0
20210122,TXO,16800.0,202102,C,84500.0,128.0,7.0
20210121,TXO,17000.0,202101W4,C,150000.0,12.0,2.0
20210121,TXO,17000.0,202101W4,C,150000.0,12.0,2.0
20210122,TXO,17000.0,202101W4,C,84500.0,10.5,1.0
20210122,TXO,17000.0,202101W4,C,84500.0,10.5,1.0
20210122,TXO,17000.0,202102,C,84500.0,90.0,2.0
20210122,TXO,17000.0,202102,C,84500.0,90.0,2.0
20210122,TXO,17100.0,202101W4,C,84500.0,9.1,54.0
20210122,TXO,17100.0,202101W4,C,84500.0,9.1,54.0
20210122,TXO,17200.0,202102,C,84500.0,60.0,12.0
20210122,TXO,17200.0,202102,C,84500.0,60.0,12.0
20210122,TXO,17400.0,202102,C,84500.0,43.0,1.0
20210122,TXO,17400.0,202102,C,84500.0,43.0,1.0
20210122,TXO,17500.0,202102,C,84500.0,31.0,1.0
20210122,TXO,17500.0,202102,C,84500.0,31.0,1.0
