Date,ID,E,Maturity_contract,Call_Put,Time,Pr,Num
20210526,TXO,12600.0,202106,P,84500.0,10.0,1.0
20210526,TXO,12600.0,202106,P,84500.0,10.0,1.0
20210526,TXO,13000.0,202107,P,84500.0,43.0,10.0
20210526,TXO,13000.0,202107,P,84500.0,43.0,10.0
20210525,TXO,13800.0,202106,P,150000.0,20.0,1.0
20210525,TXO,13800.0,202106,P,150000.0,20.0,1.0
20210526,TXO,14900.0,202106,P,84500.0,51.0,4.0
20210526,TXO,14900.0,202106,P,84500.0,51.0,4.0
20210525,TXO,15000.0,202106,P,150000.0,60.0,1.0
20210525,TXO,15000.0,202106,P,150000.0,60.0,1.0
20210526,TXO,15300.0,202106,P,84500.0,80.0,1.0
20210526,TXO,15300.0,202106,P,84500.0,80.0,1.0
20210525,TXO,15500.0,202105W4,P,150000.0,1.1,3.0
20210525,TXO,15500.0,202105W4,P,150000.0,1.1,3.0
20210526,TXO,15500.0,202105W4,P,84500.0,0.7,10.0
20210526,TXO,15500.0,202105W4,P,84500.0,0.7,10.0
20210526,TXO,15700.0,202106,P,84500.0,122.0,1.0
20210526,TXO,15700.0,202106,P,84500.0,122.0,1.0
20210526,TXO,15750.0,202105W4,P,84500.0,0.9,33.0
20210526,TXO,15750.0,202105W4,P,84500.0,0.9,33.0
20210526,TXO,15800.0,202105W4,P,84500.0,1.0,1.0
20210526,TXO,15800.0,202105W4,P,84500.0,1.0,1.0
20210526,TXO,15800.0,202106,P,84500.0,151.0,2.0
20210526,TXO,15800.0,202106,P,84500.0,151.0,2.0
20210526,TXO,15900.0,202106,P,84500.0,165.0,2.0
20210526,TXO,15900.0,202106,P,84500.0,165.0,2.0
20210526,TXO,15950.0,202105W4,P,84500.0,1.0,2.0
20210526,TXO,15950.0,202105W4,P,84500.0,1.0,2.0
20210526,TXO,16000.0,202105W4,P,84500.0,1.2,10.0
20210526,TXO,16000.0,202105W4,P,84500.0,1.2,10.0
20210526,TXO,16000.0,202106,P,84500.0,180.0,1.0
20210526,TXO,16000.0,202106,P,84500.0,180.0,1.0
20210525,TXO,16100.0,202105W4,P,150000.0,6.7,2.0
20210525,TXO,16100.0,202105W4,P,150000.0,6.7,2.0
20210526,TXO,16100.0,202105W4,P,84500.0,2.6,23.0
20210526,TXO,16100.0,202105W4,P,84500.0,2.6,23.0
20210525,TXO,16150.0,202105W4,P,150000.0,8.1,1.0
20210525,TXO,16150.0,202105W4,P,150000.0,8.1,1.0
20210525,TXO,16200.0,202105W4,P,150000.0,10.0,3.0
20210525,TXO,16200.0,202105W4,P,150000.0,10.0,3.0
20210526,TXO,16200.0,202105W4,P,84500.0,4.0,11.0
20210526,TXO,16200.0,202105W4,P,84500.0,4.0,11.0
20210526,TXO,16200.0,202106,C,84500.0,620.0,1.0
20210526,TXO,16200.0,202106,C,84500.0,620.0,1.0
20210526,TXO,16250.0,202105W4,P,84500.0,7.5,5.0
20210526,TXO,16250.0,202105W4,P,84500.0,7.5,5.0
20210526,TXO,16300.0,202105W4,P,84500.0,6.5,13.0
20210526,TXO,16300.0,202105W4,P,84500.0,6.5,13.0
20210526,TXO,16300.0,202106,C,84500.0,550.0,3.0
20210526,TXO,16300.0,202106,C,84500.0,550.0,3.0
20210525,TXO,16350.0,202105W4,P,150000.0,17.0,1.0
20210525,TXO,16350.0,202105W4,P,150000.0,17.0,1.0
20210526,TXO,16350.0,202105W4,P,84500.0,9.4,2.0
20210526,TXO,16350.0,202105W4,P,84500.0,9.4,2.0
20210525,TXO,16400.0,202105W4,C,150000.0,247.0,2.0
20210525,TXO,16400.0,202105W4,C,150000.0,247.0,2.0
20210526,TXO,16400.0,202105W4,C,84500.0,224.0,1.0
20210526,TXO,16400.0,202105W4,C,84500.0,224.0,1.0
20210525,TXO,16400.0,202105W4,P,150000.0,27.0,1.0
20210525,TXO,16400.0,202105W4,P,150000.0,27.0,1.0
20210526,TXO,16400.0,202105W4,P,84500.0,14.0,13.0
20210526,TXO,16400.0,202105W4,P,84500.0,14.0,13.0
20210526,TXO,16400.0,202106,P,84500.0,301.0,1.0
20210526,TXO,16400.0,202106,P,84500.0,301.0,1.0
20210525,TXO,16450.0,202105W4,P,150000.0,32.0,2.0
20210525,TXO,16450.0,202105W4,P,150000.0,32.0,2.0
20210526,TXO,16500.0,202105W4,C,84500.0,135.0,2.0
20210526,TXO,16500.0,202105W4,C,84500.0,135.0,2.0
20210526,TXO,16500.0,202105W4,P,84500.0,27.5,39.0
20210526,TXO,16500.0,202105W4,P,84500.0,27.5,39.0
20210526,TXO,16500.0,202106,C,84500.0,427.0,2.0
20210526,TXO,16500.0,202106,C,84500.0,427.0,2.0
20210526,TXO,16500.0,202106,P,84500.0,336.0,1.0
20210526,TXO,16500.0,202106,P,84500.0,336.0,1.0
20210525,TXO,16550.0,202105W4,C,150000.0,128.0,32.0
20210525,TXO,16550.0,202105W4,C,150000.0,128.0,32.0
20210526,TXO,16550.0,202105W4,C,84500.0,99.0,3.0
20210526,TXO,16550.0,202105W4,C,84500.0,99.0,3.0
20210525,TXO,16550.0,202105W4,P,150000.0,57.0,1.0
20210525,TXO,16550.0,202105W4,P,150000.0,57.0,1.0
20210526,TXO,16550.0,202105W4,P,84500.0,40.0,7.0
20210526,TXO,16550.0,202105W4,P,84500.0,40.0,7.0
20210525,TXO,16600.0,202105W4,C,150000.0,98.0,1.0
20210525,TXO,16600.0,202105W4,C,150000.0,98.0,1.0
20210526,TXO,16600.0,202105W4,C,84500.0,67.0,45.0
20210526,TXO,16600.0,202105W4,C,84500.0,67.0,45.0
20210525,TXO,16600.0,202105W4,P,150000.0,72.0,2.0
20210525,TXO,16600.0,202105W4,P,150000.0,72.0,2.0
20210526,TXO,16600.0,202105W4,P,84500.0,60.0,32.0
20210526,TXO,16600.0,202105W4,P,84500.0,60.0,32.0
20210526,TXO,16600.0,202106,P,84500.0,366.0,5.0
20210526,TXO,16600.0,202106,P,84500.0,366.0,5.0
20210525,TXO,16650.0,202105W4,C,150000.0,73.0,40.0
20210525,TXO,16650.0,202105W4,C,150000.0,73.0,40.0
20210526,TXO,16650.0,202105W4,C,84500.0,42.0,5.0
20210526,TXO,16650.0,202105W4,C,84500.0,42.0,5.0
20210525,TXO,16700.0,202105W4,C,150000.0,49.5,15.0
20210525,TXO,16700.0,202105W4,C,150000.0,49.5,15.0
20210526,TXO,16700.0,202105W4,C,84500.0,24.5,6.0
20210526,TXO,16700.0,202105W4,C,84500.0,24.5,6.0
20210526,TXO,16700.0,202105W4,P,84500.0,116.0,5.0
20210526,TXO,16700.0,202105W4,P,84500.0,116.0,5.0
