Date,ID,E,Maturity_contract,Call_Put,Time,Pr,Num
20210917,TXO,12200.0,202112,P,84500.0,36.0,1.0
20210917,TXO,12200.0,202112,P,84500.0,36.0,1.0
20210917,TXO,16600.0,202109W4,P,84500.0,5.2,1.0
20210917,TXO,16600.0,202109W4,P,84500.0,5.2,1.0
20210917,TXO,16700.0,202109W4,P,84500.0,7.1,40.0
20210917,TXO,16700.0,202109W4,P,84500.0,7.1,40.0
20210916,TXO,16800.0,202109W4,P,150000.0,15.0,4.0
20210916,TXO,16800.0,202109W4,P,150000.0,15.0,4.0
20210917,TXO,16800.0,202109W4,P,84500.0,10.5,2.0
20210917,TXO,16800.0,202109W4,P,84500.0,10.5,2.0
20210917,TXO,16800.0,202110,P,84500.0,190.0,1.0
20210917,TXO,16800.0,202110,P,84500.0,190.0,1.0
20210916,TXO,16900.0,202109W4,P,150000.0,25.0,1.0
20210916,TXO,16900.0,202109W4,P,150000.0,25.0,1.0
20210917,TXO,16900.0,202109W4,P,84500.0,18.0,38.0
20210917,TXO,16900.0,202109W4,P,84500.0,18.0,38.0
20210917,TXO,16900.0,202110,P,84500.0,215.0,1.0
20210917,TXO,16900.0,202110,P,84500.0,215.0,1.0
20210917,TXO,16950.0,202109W4,P,84500.0,22.0,1.0
20210917,TXO,16950.0,202109W4,P,84500.0,22.0,1.0
20210917,TXO,17000.0,202109W4,P,84500.0,29.0,13.0
20210917,TXO,17000.0,202109W4,P,84500.0,29.0,13.0
20210917,TXO,17000.0,202110,P,84500.0,246.0,1.0
20210917,TXO,17000.0,202110,P,84500.0,246.0,1.0
20210916,TXO,17050.0,202109W4,P,150000.0,48.0,2.0
20210916,TXO,17050.0,202109W4,P,150000.0,48.0,2.0
20210917,TXO,17100.0,202109W4,P,84500.0,44.0,6.0
20210917,TXO,17100.0,202109W4,P,84500.0,44.0,6.0
20210917,TXO,17100.0,202110,P,84500.0,275.0,1.0
20210917,TXO,17100.0,202110,P,84500.0,275.0,1.0
20210917,TXO,17150.0,202109W4,P,84500.0,56.0,17.0
20210917,TXO,17150.0,202109W4,P,84500.0,56.0,17.0
20210917,TXO,17200.0,202109W4,P,84500.0,70.0,18.0
20210917,TXO,17200.0,202109W4,P,84500.0,70.0,18.0
20210917,TXO,17250.0,202109W4,C,84500.0,119.0,1.0
20210917,TXO,17250.0,202109W4,C,84500.0,119.0,1.0
20210917,TXO,17250.0,202109W4,P,84500.0,89.0,1.0
20210917,TXO,17250.0,202109W4,P,84500.0,89.0,1.0
20210916,TXO,17300.0,202109W4,C,150000.0,90.0,1.0
20210916,TXO,17300.0,202109W4,C,150000.0,90.0,1.0
20210917,TXO,17300.0,202109W4,C,84500.0,89.0,4.0
20210917,TXO,17300.0,202109W4,C,84500.0,89.0,4.0
20210917,TXO,17300.0,202109W4,P,84500.0,113.0,3.0
20210917,TXO,17300.0,202109W4,P,84500.0,113.0,3.0
20210916,TXO,17350.0,202109W4,C,150000.0,72.0,1.0
20210916,TXO,17350.0,202109W4,C,150000.0,72.0,1.0
20210917,TXO,17350.0,202109W4,P,84500.0,142.0,1.0
20210917,TXO,17350.0,202109W4,P,84500.0,142.0,1.0
20210916,TXO,17400.0,202109W4,C,150000.0,52.0,1.0
20210916,TXO,17400.0,202109W4,C,150000.0,52.0,1.0
20210917,TXO,17400.0,202109W4,C,84500.0,48.0,2.0
20210917,TXO,17400.0,202109W4,C,84500.0,48.0,2.0
20210916,TXO,17400.0,202110,C,150000.0,235.0,1.0
20210916,TXO,17400.0,202110,C,150000.0,235.0,1.0
20210916,TXO,17500.0,202109W4,C,150000.0,20.0,1.0
20210916,TXO,17500.0,202109W4,C,150000.0,20.0,1.0
20210917,TXO,17500.0,202109W4,P,84500.0,225.0,2.0
20210917,TXO,17500.0,202109W4,P,84500.0,225.0,2.0
20210917,TXO,17550.0,202109W4,C,84500.0,12.0,6.0
20210917,TXO,17550.0,202109W4,C,84500.0,12.0,6.0
20210917,TXO,17600.0,202109W4,C,84500.0,5.3,2.0
20210917,TXO,17600.0,202109W4,C,84500.0,5.3,2.0
20210916,TXO,17700.0,202110,C,150000.0,126.0,1.0
20210916,TXO,17700.0,202110,C,150000.0,126.0,1.0
20210917,TXO,17700.0,202110,C,84500.0,130.0,1.0
20210917,TXO,17700.0,202110,C,84500.0,130.0,1.0
20210916,TXO,17800.0,202110,C,150000.0,97.0,1.0
20210916,TXO,17800.0,202110,C,150000.0,97.0,1.0
20210916,TXO,17900.0,202110,C,150000.0,72.0,1.0
20210916,TXO,17900.0,202110,C,150000.0,72.0,1.0
