Date,C_mean,C_std,P_mean,P_std,PCR
2020/05/08,0.1436634515910535,0.03844364380109953,0.2221008048401797,0.1434261454146515,1.6846846846846846
2020/05/11,0.12241238321148372,0.05597876307552045,0.20644636642205322,0.13765529831033513,1.7861635220125787
2020/05/12,0.1149146313350993,0.06344726525170337,0.15864694989148306,0.176124149053292,0.9094151212553495
2020/05/13,0.07693305847607132,0.07420640356868138,0.13934184085681037,0.1267625073762251,2.7674943566591423
2020/05/14,0.23538947787663456,0.08119621551459981,0.3116641816620628,0.22765221661853416,1.007510729613734
2020/05/15,0.22133962102002336,0.16079568658960613,0.33190862719217934,0.21352421629788643,0.7396193771626297
2020/05/18,0.3130292711360297,0.1313617381774364,0.4398651726396777,0.40178662237758994,1.0599284436493739
2020/05/19,0.32606340742892903,0.1579989802398694,0.445175842194016,0.5101157730375218,1.042950819672131
2020/05/20,0.03825964065570405,0.033235530085061096,0.04412084484013168,0.059206625321748745,1.0186219739292366
2020/05/21,0.07777941320798587,0.03861560246550359,0.14165933009344717,0.08591417153072642,1.1372226787181594
2020/05/22,0.09182826292242292,0.037020771373375595,0.13654661344269572,0.11364498997882082,0.7404751232631107
2020/05/25,0.05200685173139842,0.03441381879201933,0.14625542581081388,0.11524081204623746,1.1525086934923001
2020/05/26,0.05616350833658494,0.03708772865266059,0.09356005768395295,0.0861466495019007,1.4073049252905367
2020/05/27,0.04607260419798724,0.0519416292597787,0.05894195673124825,0.08610002164543684,1.6119942196531791
2020/05/28,0.10982740055716522,0.03196604345260291,0.14384551637594492,0.10676852755739376,0.8748627881448957
2020/05/29,0.07813699741192791,0.024537462404841774,0.17101635377701013,0.1002458062444873,0.8868286445012787
2020/06/01,0.07824335762060931,0.04712909535650399,0.1503058883845806,0.11285422887287254,1.681487469684721
2020/06/02,0.06429038970366768,0.04930975886248809,0.12747774720191957,0.12723734985413013,1.702239789196311
2020/06/03,0.10635297235254233,0.06202293255763214,0.12751140258156557,0.1317504922710228,5.507886435331231
2020/06/04,0.13463943459291372,0.03600600555437088,0.2231184987886257,0.1327720507256763,0.9336283185840708
2020/06/05,0.11069157208436947,0.041406836522226854,0.20083302144651058,0.15704787670967185,1.4625967325881342
2020/06/08,0.1028578725805715,0.04012532920273007,0.19268836714348916,0.14404290117559929,1.23587907716786
2020/06/09,0.08056054981147186,0.04439381216681161,0.13577127517390775,0.10945603433909591,1.6151898734177215
2020/06/10,0.06789566536782136,0.0699166481716099,0.1242438289574508,0.15988667273210222,2.3478810879190384
2020/06/11,0.21874404222658364,0.05547495612796865,0.2772684610537026,0.1666725522155946,1.132881709223554
2020/06/12,0.19038119082755228,0.04576865197652193,0.4546136570715415,0.3521771989344222,1.229003359462486
2020/06/15,0.3223946742162312,0.13190793732691172,0.37272959021910196,0.30621943762997306,0.7355403348554034
2020/06/16,0.2595832996219912,0.26478289677187244,0.4145759186954618,0.33529672838050445,1.6505190311418685
2020/06/17,0.0406892885487393,0.056685158002993105,0.04694772719126667,0.058044601499524756,1.4912350597609563
2020/06/18,0.07392503659312542,0.02068279631244559,0.1569107071164495,0.08752714767347725,1.3329326923076923
2020/06/19,0.07712378237477716,0.02726345919036621,0.12196828738553449,0.08144195196942,1.063343717549325
2020/06/22,0.06074213837146759,0.023063944217640228,0.10219874328157039,0.07915037125710685,1.4046666666666667
2020/06/23,0.04218364744803057,0.01984783295106132,0.07874144563538471,0.0687491373919658,1.4122137404580153
2020/06/24,0.03405047184090994,0.02543454208267039,0.05433590982372977,0.07178922130477323,1.8341902313624678
2020/06/29,0.07492381560952596,0.03989657181590143,0.17205508701354857,0.12425839597872303,0.8851385390428211
2020/06/30,0.04406533621569148,0.028692561990375176,0.10711797677776187,0.09951252605410486,2.0262295081967214
2020/07/01,0.04605140544825869,0.04018133843162806,0.09674634745120174,0.11576674000607551,2.4729613733905578
2020/07/02,0.07380627694337265,0.023740695137313955,0.19172225045517785,0.08919132730252713,1.7048054919908466
2020/07/03,0.09371934820796089,0.03968679409491449,0.1897725901205189,0.12198201535115234,1.2168322618351841
2020/07/06,0.08787477334945346,0.054179878855261064,0.1818977086858136,0.11729791543539148,1.834443387250238
2020/07/07,0.1182810702092646,0.06055579161465674,0.11458636538792646,0.10818580785542416,1.106573069559668
2020/07/08,0.07396415439519015,0.07387227381932418,0.12989227372477488,0.11807209827430486,2.305622009569378
2020/07/09,0.1710188158590628,0.03618619647994331,0.2562051248614036,0.11638250937934676,0.9529561347743166
2020/07/10,0.18413751258036573,0.055963666631318666,0.24957936430001956,0.1337318850272959,0.8205236486486487
2020/07/13,0.15706857776039293,0.06717780591177393,0.3125951587083097,0.20603169443394168,1.8225157955198161
2020/07/14,0.21820054339471265,0.167667574368852,0.34689722301099685,0.2245316751914777,1.3403426791277258
2020/07/15,0.03512037848641954,0.028669062981238218,0.04105899174848874,0.05040409355429668,0.8346807917479788
2020/07/16,0.07881439947691118,0.035059416430796735,0.11326447583233136,0.06474282927780864,0.9039812646370023
2020/07/17,0.0632259931805017,0.021180827915365304,0.09023322337345496,0.07696209210652716,1.3994147768836869
2020/07/20,0.04294107267835452,0.021972799534913805,0.07918811333196209,0.05961415102523193,1.184589800443459
2020/07/21,0.054232002615545345,0.043259400175504364,0.06408386697838023,0.05672386640871742,2.4175470831419386
2020/07/22,0.03479505607279411,0.03683657992994127,0.045808686943407416,0.0600086557497486,2.1739130434782608
2020/07/23,0.07225809927417462,0.02347669238580125,0.13547219104237027,0.08554231009514913,0.7452948557089084
2020/07/24,0.09961249052456447,0.03293357824425018,0.12167305796384578,0.10464320891683228,0.8416326530612245
2020/07/27,0.07965481572471587,0.03198462493383011,0.12432175971468583,0.09335846576123888,1.7839262187088274
2020/07/28,0.12551237201029436,0.06780353677341022,0.09999950349716044,0.10206097149444308,0.8653545068217401
2020/07/29,0.05114743736093443,0.03814620838638253,0.05198113100832534,0.0724118009365611,0.8921001926782274
2020/07/30,0.10075666917784738,0.030179469794152643,0.18330869014227563,0.07537200736253942,1.1355932203389831
2020/07/31,0.11448496070640214,0.02695956409531228,0.1760148230737178,0.12881059134034636,1.376210235131397
2020/08/03,0.1240660602168033,0.047502219803577175,0.13506261483828225,0.13442073238734636,0.9141274238227147
2020/08/04,0.05458474563796512,0.04373351228048855,0.11879085568962655,0.10278723295633166,2.164265129682997
2020/08/05,0.056937896549167914,0.05659344387331579,0.08597756101910868,0.11943512628836046,2.0095522388059703
2020/08/06,0.12489250983186558,0.031404167515348955,0.2119560944957936,0.15613208916127885,1.3762811127379209
2020/08/07,0.12842823311022133,0.03855881288598782,0.19450795637297738,0.13477723476559042,1.0750176928520878
2020/08/10,0.1070592311705706,0.040004762478600506,0.15547962291539363,0.11965287951204556,1.3960999390615478
2020/08/11,0.11591588567135844,0.045146112507616604,0.09175673068828795,0.08187440357529946,0.9464057847724373
2020/08/12,0.09627714464910542,0.066059935082324,0.1432077044270799,0.1694194939956718,0.832205301748449
2020/08/13,0.17850217513637556,0.059709679497282266,0.25035287803249134,0.13357290090876958,1.116582186821144
2020/08/14,0.1418535014566583,0.07106212276269769,0.2569434147271853,0.15040415384992312,1.2241379310344827
2020/08/17,0.1699264180413608,0.0955392439284939,0.31899506041949444,0.21176948431212625,2.157854406130268
2020/08/18,0.2689406738598386,0.1312275983082835,0.28845769836425783,0.32031949465269366,0.8907363420427553
2020/08/19,0.04957443870892182,0.03463300951564884,0.1020186657285037,0.11219388718700103,0.254725210817098
2020/08/20,0.13211410993119416,0.03888696051640201,0.1589547689129987,0.10487880647848002,0.5746606334841629
2020/08/21,0.06993698866250915,0.03584651379519517,0.14830409155211632,0.09344702187982817,1.013446567586695
2020/08/24,0.06910709335844395,0.04041944357974604,0.109185137644355,0.07821657220153909,1.3745762711864407
2020/08/25,0.053983733679424495,0.036103120957839574,0.08690936933678334,0.09349859628868112,1.419583967529173
2020/08/26,0.05926500735115912,0.048791690160072065,0.07340079616393179,0.07482288663278663,2.4020752269779506
2020/08/27,0.110768132263264,0.03516825968596963,0.1341283547886271,0.06762457529699666,1.0122365737593473
2020/08/28,0.09328187708593565,0.028444995753399274,0.13598823292272075,0.07504975899713211,0.8389830508474576
2020/08/31,0.11493214953002207,0.03815898030353905,0.10838760921582846,0.10352176433783293,0.6627172195892576
2020/09/01,0.04962228744534497,0.03719118972071777,0.11112231710574677,0.07849614204480405,1.6440342781806196
2020/09/02,0.05613279936875042,0.048073991152897,0.07448838020825252,0.09499020621519465,0.9943934760448522
2020/09/03,0.13514473708427469,0.04468981781659268,0.17234688568061562,0.08372658528814207,1.2072010869565217
2020/09/04,0.13021863807984932,0.041000403471114395,0.21148779819011687,0.13287076588746743,1.0050251256281406
2020/09/07,0.11995478728501469,0.039405500443451764,0.16750498659182816,0.127769955533866,0.7841823056300268
2020/09/08,0.07865181384559027,0.03619736397955706,0.1339610992848286,0.11479252099976968,1.5923022095509622
2020/09/09,0.10093090682722336,0.07863825641966232,0.1497908536463544,0.1278881350702305,1.541899441340782
2020/09/10,0.19096656246512544,0.1080396930018272,0.27871059637960155,0.14931282207886187,1.1462418300653594
2020/09/11,0.17388009908631089,0.11780931602192185,0.281068224563155,0.15348146772750138,0.8464566929133859
2020/09/14,0.171267030673791,0.09998991347013043,0.3363450482628108,0.2562337968260094,1.808997632202052
2020/09/15,0.24567372235182283,0.33571775474050103,0.3293833517905363,0.28339534152175155,1.8130841121495327
2020/09/16,0.05011207534610201,0.07753481082633076,0.048796978438342055,0.06398475886362827,1.4296330701346958
2020/09/17,0.07486350836819164,0.03445605319038072,0.10167601017812365,0.06327480082301529,0.935832732516222
2020/09/18,0.0597895217718703,0.025415945230133456,0.0903943160118438,0.047367759615315745,1.1
2020/09/21,0.054763630070146445,0.025676414246706497,0.07436056858006318,0.06543854078379018,0.8910976663785652
2020/09/22,0.05234111601451657,0.024618726211534915,0.07257505168914793,0.05034032760985962,0.9225860155382908
2020/09/23,0.043861114725470544,0.032643289584413766,0.055967336815058916,0.07416098476323468,0.8753472222222223
2020/09/24,0.1078789110345078,0.03413209354061758,0.12136909193230926,0.08230690145748727,0.672388425698872
2020/09/25,0.09006728642823016,0.033540255199486405,0.12004807169130534,0.08207539065218646,0.8494533221194281
2020/09/28,0.05612308788177607,0.04740820398137088,0.11793164188422044,0.10239166564831649,1.9317988064791134
2020/09/29,0.05407142629054998,0.0313533942407195,0.06725075451017151,0.05602408779708404,1.0883002207505519
2020/09/30,0.040397234650729336,0.04532422735870025,0.05710354016255965,0.0655675974458171,1.7351627313337588
2020/10/05,0.07988434509399835,0.028065284239718758,0.11180307191904133,0.07172897555640877,0.9705111402359109
2020/10/06,0.046690568952617764,0.041021333140499376,0.083256170978815,0.07907440383799652,1.5637942551770208
2020/10/07,0.049198864787989266,0.0595651019132692,0.06937189460798486,0.06828414248330887,2.4171483622350673
2020/10/08,0.08834364702253776,0.03442333169990679,0.16017962213434597,0.08133916472070932,0.9318346627991299
2020/10/12,0.08787865036603643,0.02785428675451526,0.13998524692140776,0.11055351496478094,1.1906158357771262
2020/10/13,0.06038876801729202,0.03808889831248805,0.12198564629265073,0.11818399540294089,1.2505387931034482
2020/10/14,0.06613296068834336,0.05117284399420081,0.09607606432352409,0.11517573482262215,0.7924230465666929
2020/10/15,0.1552589682410745,0.03884921534013654,0.23083445167607772,0.09873778821265587,0.8910216718266254
2020/10/16,0.17769078988295336,0.06080582137269715,0.1967356066080211,0.12380975461831238,0.7796092796092796
2020/10/19,0.1651599820163844,0.13112209082710788,0.27624422834289225,0.1957457861932445,1.3623283191628515
2020/10/20,0.22274760203101912,0.15564402137448205,0.2388436144970833,0.24716233413138178,1.1312320916905445
2020/10/21,0.029812277944823717,0.027025554572439412,0.0509750948281686,0.06703956168977335,0.7751855779427359
2020/10/22,0.05672828641364244,0.042566894257110584,0.14222784991167026,0.09910508207851836,0.9295392953929539
2020/10/23,0.060815975299090635,0.031012036863441065,0.07995811685035556,0.05176599559247825,1.3766122098022355
2020/10/26,0.04769037968179454,0.024897023138924935,0.0706503935948662,0.07448762772687169,1.2
2020/10/27,0.03339227524446082,0.024304656260875957,0.07637971482336273,0.08184835362660282,0.6937248128957973
2020/10/28,0.03631765301099242,0.030276268365979214,0.06124507878507886,0.08560180605848958,0.5552407932011332
2020/10/29,0.10481991759217792,0.03435673863585021,0.16774575069639636,0.07137277298701974,0.9449901768172888
2020/10/30,0.11133428906029015,0.03409775119591862,0.14452719972333833,0.06651260887687369,0.5770925110132159
2020/11/02,0.08215910103104332,0.037816672418590554,0.17221849814597803,0.10051532225997015,0.8772727272727273
2020/11/03,0.07289884554613783,0.050778305337787905,0.13705626211949248,0.10001605919586082,1.3163064833005893
2020/11/04,0.05721827675948789,0.05268763597471152,0.09057364444163013,0.08987331142990165,2.4396984924623117
2020/11/05,0.1038692097006173,0.022912852304547263,0.21258199862026148,0.12884280761640038,1.4406130268199233
2020/11/06,0.09838411769286023,0.02905370445517701,0.16028096335440672,0.08124953981181847,1.1914430746918057
2020/11/09,0.10160086707201871,0.056120285451305846,0.15287032800270278,0.09679974878516583,1.6303030303030304
2020/11/10,0.11140340081845165,0.06563637680248942,0.10255922199061718,0.08913970305249722,1.0813064628214037
2020/11/11,0.10861102781362003,0.07464648592228507,0.12747447716406876,0.09896965628497174,5.604166666666667
2020/11/12,0.18818492091308206,0.05191775414836032,0.22266570656821966,0.1346409704322146,1.2067796610169492
2020/11/13,0.13438572239113722,0.03800385381462826,0.23330659360343342,0.10975946111308,1.7800608828006088
2020/11/16,0.1735086758986476,0.1073056028436559,0.2970718154811885,0.18762408161250999,2.076701268742791
2020/11/17,0.3038409396501899,0.1545325799954078,0.26059966074378743,0.2813084730500967,1.1852704257767548
2020/11/18,0.055125275214989035,0.0366632827133165,0.04532731170554628,0.04722735277240452,10.313373253493014
2020/11/19,0.0906987727751928,0.03353714248277016,0.0931435811751909,0.051375309346613565,0.9953452288595811
2020/11/20,0.07204153938582998,0.02506199493327584,0.07677130310856607,0.0346338868638227,0.8874130297280203
2020/11/23,0.05984049567315775,0.03176772621793313,0.07009963080463096,0.05048113970611565,1.7293120638085744
2020/11/24,0.06516782338024493,0.05767055706512754,0.06574159644358582,0.09873380584574049,0.660936356986101
2020/11/25,0.05513034816683111,0.042248820396252,0.07141457904943403,0.10139683740614076,0.3656698846244408
2020/11/26,0.06829039256469063,0.031669624878236775,0.12383146479332065,0.07923564441760363,1.339751552795031
2020/11/27,0.07400644908788029,0.07463607512414983,0.09878556015565224,0.06602489663056246,1.4529243937232525
2020/11/30,0.10698448493728718,0.05181413923625241,0.0737380634734978,0.08558777641215277,0.5633404104741684
2020/12/01,0.03816542517888796,0.028894591061762565,0.07799813080933321,0.050956222129864934,1.55994005994006
2020/12/02,0.06264023332203232,0.055715716659573006,0.0691146950401477,0.06833325220318195,3.677530017152659
2020/12/03,0.11387373684368093,0.03538731875061267,0.13315155313231727,0.05971349422738466,1.054072553045859
2020/12/04,0.09993920830275196,0.040620690708331415,0.16050490383323762,0.09811608585078342,1.3485893416927899
2020/12/07,0.08107952765320915,0.0370910217229983,0.1448002668427285,0.07721229225245153,1.7843442198030068
2020/12/08,0.06571039291457835,0.05884102039514019,0.13664692106912302,0.08462559795683636,2.6253213367609254
2020/12/09,0.07536893930504246,0.06847107598348517,0.10510768586539618,0.1384469083207015,1.047978273989137
2020/12/10,0.17516077500133037,0.07460399544889548,0.1966982850190376,0.10975651897793667,1.360918312867058
2020/12/11,0.13072471060100857,0.06365219443166707,0.1908092618904574,0.09675404191967757,0.9757229560871118
2020/12/14,0.22885601034236536,0.18911323714283465,0.19400482967809482,0.11387837711453797,1.0330812854442344
2020/12/15,0.2606032879291436,0.11984335871378636,0.23910663251392308,0.26008205101758985,0.5173076923076924
2020/12/16,0.047628526480959034,0.037192728007530394,0.04192133013375343,0.04229985551572506,5.2431289640591965
2020/12/17,0.06110495074302362,0.016604971994603437,0.079459235544959,0.049838549959202394,0.8254686489980607
2020/12/18,0.05154198594514837,0.014306481919327475,0.07092819249854897,0.05007999027534042,0.927255985267035
2020/12/21,0.03633571912870382,0.030010685498876234,0.07442100170664312,0.0476166467699473,2.428388746803069
2020/12/22,0.06188457689926289,0.02717608735594711,0.04344529343263202,0.0389408129784212,0.8637826242402574
2020/12/23,0.037795463750373515,0.03459130538598501,0.052700533955589865,0.05229029853966237,1.3584758942457231
2020/12/24,0.06657117492502385,0.0317260122612533,0.0906753901068216,0.04585513738000036,1.3885167464114831
2020/12/25,0.06611168140934263,0.04400302648318238,0.07765935179044123,0.04913535939359553,1.8951194184839044
2020/12/28,0.04676656696153604,0.04882764174167965,0.08277459822620781,0.05503704479996353,3.72753209700428
2020/12/29,0.04549214140379411,0.03068314112409588,0.055626026936247255,0.05705783547754156,1.3808065339458908
2020/12/30,0.08453900181646372,0.04634764029067212,0.06849372137866938,0.0627462351268628,8.909814323607428
2020/12/31,0.07804165018634211,0.028288739512385325,0.1559271876525509,0.08017008080359384,1.4373259052924792
