Date,File,S0,Contract,ContractExpiryDate,Maturity,Rf,Call_IV_Mean,Put_IV_Mean,Call_IV_Std,Put_IV_Std,Call_Vol,Put_Vol,PCR,Call_IV_Mean,Put_IV_Mean,Call_IV_Std,Put_IV_Std,Call_Vol,Put_Vol,PCR
2022/07/06,OptionsDaily_2022_07_06.csv,13985.51,202207,2022/07/20,14,0.01215,0.3050246645,0.325394865,0.03335730742,0.0462397188,162056,121448,0.7494199536,,,,,,,
2022/07/07,OptionsDaily_2022_07_07.csv,14336.27,202207,2022/07/20,13,0.01215,0.2265774543,0.3526903367,0.04707602825,0.04472559489,176202,125328,0.7112745599,,,,,,,
2022/07/08,OptionsDaily_2022_07_08.csv,14464.53,202207,2022/07/20,12,0.01215,0.242670031,0.3279888891,0.0389526518,0.03537583924,140988,132348,0.9387181888,,,,,,,
2022/07/11,OptionsDaily_2022_07_11.csv,14340.53,202207,2022/07/20,9,0.01215,0.2773427891,0.3483836287,0.02887842455,0.04316316768,112542,87756,0.7797622221,,,,,,,
2022/07/12,OptionsDaily_2022_07_12.csv,13950.62,202207,2022/07/20,8,0.01215,0.2985618111,0.3183317116,0.03466784819,0.07749648943,186722,142802,0.7647840105,,,,,,,
2022/07/13,OptionsDaily_2022_07_13.csv,14324.68,202207,2022/07/20,7,0.01215,0.2747302439,0.3591612945,0.05447777597,0.04361546809,248124,214050,0.862673502,,,,,,,
2022/07/14,OptionsDaily_2022_07_14.csv,14438.52,202207,2022/07/20,6,0.01215,0.1964558042,0.3246023142,0.04149492619,0.05428980885,559606,615108,1.099180495,,,,,,,
2022/07/15,OptionsDaily_2022_07_15.csv,14550.62,202207,2022/07/20,5,0.01215,0.1623359244,0.2928896535,0.0395263277,0.05202498415,614182,673036,1.095825016,,,,,,,
2022/07/18,OptionsDaily_2022_07_18.csv,14719.64,202207,2022/07/20,2,0.01215,0.1678197994,0.3593790597,0.09648284315,0.06729575375,552620,659052,1.192595273,,,,,,,
2022/07/19,OptionsDaily_2022_07_19.csv,14694.08,202207,2022/07/20,1,0.01215,0.2042596644,0.3079321103,0.06318614611,0.09687101576,635408,625348,0.9841676529,,,,,,,
2022/07/20,OptionsDaily_2022_07_20.csv,14733.22,202208,2022/08/17,28,0.01215,0.1865355646,0.2963429693,0.01083818891,0.03326585412,70472,59736,0.8476558066,,,,,,,
2022/07/21,OptionsDaily_2022_07_21.csv,14937.7,202208,2022/08/17,27,0.01215,0.1464487502,0.3176278087,0.01349463284,0.02940798045,70534,92880,1.31681175,,,,,,,
2022/07/22,OptionsDaily_2022_07_22.csv,14949.36,202208,2022/08/17,26,0.01215,0.1505414377,0.2975667999,0.0183794056,0.032794662,67308,75982,1.128870268,,,,,,,
2022/07/25,OptionsDaily_2022_07_25.csv,14936.33,202208,2022/08/17,23,0.01215,0.1568409538,0.317680253,0.02181119753,0.03133117728,44542,63732,1.43082933,,,,,,,
2022/07/26,OptionsDaily_2022_07_26.csv,14806.78,202208,2022/08/17,22,0.01215,0.1669829444,0.3025800184,0.01417786751,0.03235711111,59140,58590,0.9907000338,,,,,,,
2022/07/27,OptionsDaily_2022_07_27.csv,14921.59,202208,2022/08/17,21,0.01215,0.1395431532,0.292676585,0.01587471909,0.03372950473,66326,62810,0.9469891144,,,,,,,
2022/07/28,OptionsDaily_2022_07_28.csv,14891.9,202208,2022/08/17,20,0.01215,0.171277841,0.280497156,0.01513140261,0.04239186587,71200,77770,1.092275281,,,,,,,
2022/07/29,OptionsDaily_2022_07_29.csv,15000.07,202208,2022/08/17,19,0.01215,0.1484496034,0.2878635147,0.01015369735,0.03869303602,70508,92574,1.312957395,,,,,,,
2022/08/01,OptionsDaily_2022_08_01.csv,14981.69,202208,2022/08/17,16,0.01215,0.1477960888,0.2911280438,0.009406365411,0.05855340089,62818,73780,1.174504123,,,,,,,
2022/08/02,OptionsDaily_2022_08_02.csv,14747.23,202208,2022/08/17,15,0.01215,0.1894707489,0.370787668,0.01440405067,0.08236538953,99020,137188,1.385457483,,,,,,,
2022/08/03,OptionsDaily_2022_08_03.csv,14777.02,202208,2022/08/17,14,0.01215,0.1738782392,0.3870043589,0.01236484676,0.06375651327,97986,104544,1.066927928,,,,,,,
2022/08/04,OptionsDaily_2022_08_04.csv,14702.2,202208,2022/08/17,13,0.01215,0.2146661853,0.3717954701,0.08891002948,0.06135233397,107434,110604,1.029506488,,,,,,,
2022/08/05,OptionsDaily_2022_08_05.csv,15036.04,202208,2022/08/17,12,0.01215,0.1430212107,0.3425181204,0.02013402454,0.06776187366,107284,128554,1.198258827,,,,,,,
2022/08/08,OptionsDaily_2022_08_08.csv,15020.41,202208,2022/08/17,9,0.01215,0.1655918218,0.3556012233,0.01298139453,0.07003599352,74584,84688,1.135471415,,,,,,,
2022/08/09,OptionsDaily_2022_08_09.csv,15050.28,202208,2022/08/17,8,0.01215,0.1512056891,0.297271781,0.02529656592,0.06087814367,94690,106494,1.124659415,,,,,,,
2022/08/10,OptionsDaily_2022_08_10.csv,14939.02,202208,2022/08/17,7,0.01215,0.161205962,0.2993208103,0.02215998727,0.06063299146,157788,166848,1.057418815,,,,,,,
2022/08/11,OptionsDaily_2022_08_11.csv,15197.85,202208,2022/08/17,6,0.01215,0.1165623931,0.2374886131,0.01903659934,0.06181345719,528600,548836,1.038282255,,,,,,,
2022/08/12,OptionsDaily_2022_08_12.csv,15288.97,202208,2022/08/17,5,0.01215,0.1203068208,0.1923645351,0.02124446565,0.05572763544,498038,514908,1.033872917,,,,,,,
2022/08/15,OptionsDaily_2022_08_15.csv,15417.35,202208,2022/08/17,2,0.01215,0.1263956216,0.2429744538,0.03183407456,0.1040471957,525534,561284,1.068026046,,,,,,,
2022/08/16,OptionsDaily_2022_08_16.csv,15420.57,202208,2022/08/17,1,0.01215,0.1571458375,0.2277088588,0.04057830429,0.1263222761,476542,507054,1.064027935,,,,,,,
2022/08/17,OptionsDaily_2022_08_17.csv,15465.45,202209,2022/09/21,35,0.01215,0.1144657633,0.2693581476,0.001739482597,0.05076970362,35884,35942,1.001616319,,,,,,,
2022/08/18,OptionsDaily_2022_08_18.csv,15396.76,202209,2022/09/21,34,0.01215,0.1180550661,0.253968993,0.005895133422,0.03546374881,48508,59430,1.225158737,,,,,,,
2022/08/19,OptionsDaily_2022_08_19.csv,15408.78,202209,2022/09/21,33,0.01215,0.1185524561,0.241755976,0.00403387344,0.03721742329,40568,60068,1.480674423,,,,,,,
2022/08/22,OptionsDaily_2022_08_22.csv,15245.14,202209,2022/09/21,30,0.01215,0.1684814174,0.2598259023,0.09535582777,0.03602957587,53984,50148,0.9289419087,,,,,,,
2022/08/23,OptionsDaily_2022_08_23.csv,15095.89,202209,2022/09/21,29,0.01215,0.1629633501,0.2414527438,0.06932733187,0.03184184918,78738,56032,0.7116258985,,,,,,,
2022/08/24,OptionsDaily_2022_08_24.csv,15069.19,202209,2022/09/21,28,0.01215,0.1449489073,0.2334628324,0.00803278053,0.03008694306,66504,49864,0.7497894863,,,,,,,
2022/08/25,OptionsDaily_2022_08_25.csv,15200.04,202209,2022/09/21,27,0.01215,0.1313193921,0.2361757509,0.006764425658,0.02423734654,55026,62256,1.131392433,,,,,,,
2022/08/26,OptionsDaily_2022_08_26.csv,15278.44,202209,2022/09/21,26,0.01215,0.1314093585,0.2300748953,0.008109850093,0.0376429994,55644,54266,0.9752354252,,,,,,,
2022/08/29,OptionsDaily_2022_08_29.csv,14926.19,202209,2022/09/21,23,0.01215,0.1632956183,0.2370473709,0.01713812919,0.07346112158,135528,102494,0.7562570096,,,,,,,
2022/08/30,OptionsDaily_2022_08_30.csv,14953.63,202209,2022/09/21,22,0.01215,0.1521063808,0.2643716954,0.03144766568,0.04751455135,62612,61714,0.9856577014,,,,,,,
2022/08/31,OptionsDaily_2022_08_31.csv,15095.44,202209,2022/09/21,21,0.01215,0.1367807829,0.2737685366,0.02140663634,0.03978795957,112528,106050,0.9424321058,,,,,,,
2022/09/01,OptionsDaily_2022_09_01.csv,14801.86,202209,2022/09/21,20,0.01215,0.1772693063,0.2494618534,0.01656759405,0.0533258253,103692,94202,0.9084789569,,,,,,,
2022/09/02,OptionsDaily_2022_09_02.csv,14673.04,202209,2022/09/21,19,0.01215,0.1870176692,0.2746946209,0.018348312,0.04405195471,97616,90462,0.926712834,,,,,,,
2022/09/05,OptionsDaily_2022_09_05.csv,14661.1,202209,2022/09/21,16,0.01215,0.181230007,0.303586804,0.009362355506,0.02796671927,90052,90552,1.005552348,,,,,,,
2022/09/06,OptionsDaily_2022_09_06.csv,14677.2,202209,2022/09/21,15,0.01215,0.1783363548,0.2834632017,0.01078141486,0.03896291944,68178,66394,0.9738332013,,,,,,,
2022/09/07,OptionsDaily_2022_09_07.csv,14410.05,202209,2022/09/21,14,0.01215,0.2052219125,0.2704238083,0.01779281106,0.04513062831,129710,112012,0.863557166,,,,,,,
2022/09/08,OptionsDaily_2022_09_08.csv,14583.42,202209,2022/09/21,13,0.01215,0.1543770996,0.2899536315,0.01232676423,0.0376173618,107886,102032,0.9457390208,,,,,,,
2022/09/12,OptionsDaily_2022_09_12.csv,14807.43,202209,2022/09/21,9,0.01215,0.1545435122,0.2741294571,0.02118689885,0.04935971622,114088,121740,1.067071033,,,,,,,
2022/09/13,OptionsDaily_2022_09_13.csv,14894.41,202209,2022/09/21,8,0.01215,0.158134181,0.2545618026,0.01486675613,0.04192420243,77918,96108,1.233450551,,,,,,,
2022/09/14,OptionsDaily_2022_09_14.csv,14658.31,202209,2022/09/21,7,0.01215,0.1778505429,0.2990900905,0.05413695381,0.06798996472,269550,263766,0.9785420145,,,,,,,
2022/09/15,OptionsDaily_2022_09_15.csv,14670.04,202209,2022/09/21,6,0.01215,0.1482537557,0.2580984216,0.01781135279,0.05066129877,439252,465194,1.059059492,,,,,,,
2022/09/16,OptionsDaily_2022_09_16.csv,14561.76,202209,2022/09/21,5,0.01215,0.1613606184,0.2428105245,0.05292483762,0.0786416717,519482,491856,0.9468201016,,,,,,,
2022/09/19,OptionsDaily_2022_09_19.csv,14425.68,202209,2022/09/21,2,0.01215,0.2553664695,0.2474930652,0.09090719148,0.07497433763,598328,543182,0.9078331617,,,,,,,
2022/09/20,OptionsDaily_2022_09_20.csv,14549.3,202209,2022/09/21,1,0.01215,0.1697279874,0.3416864504,0.0639336112,0.1472493568,660260,664148,1.005888589,,,,,,,
2022/09/21,OptionsDaily_2022_09_21.csv,14424.52,202210,2022/10/19,28,0.01215,0.1763946118,0.2539369418,0.01532092507,0.05126777738,45168,46860,1.037460149,,,,,,,
2022/09/22,OptionsDaily_2022_09_22.csv,14284.63,202210,2022/10/19,27,0.01215,0.165885998,0.2716042846,0.01031500446,0.03104944721,97420,79786,0.8189899405,,,,,,,
2022/09/23,OptionsDaily_2022_09_23.csv,14118.38,202210,2022/10/19,26,0.01215,0.1783899448,0.2293526675,0.02282648016,0.02203803662,94758,61982,0.6541083602,,,,,,,
2022/09/26,OptionsDaily_2022_09_26.csv,13778.19,202210,2022/10/19,23,0.0134,0.2116774091,0.2340751718,0.03357028974,0.04571338318,136892,100740,0.7359085995,,,,,,,
2022/09/27,OptionsDaily_2022_09_27.csv,13826.59,202210,2022/10/19,22,0.0134,0.1888878836,0.2846102823,0.01345495518,0.03886628187,82226,78256,0.9517184346,,,,,,,
2022/09/28,OptionsDaily_2022_09_28.csv,13466.07,202210,2022/10/19,21,0.0134,0.237128435,0.2424721221,0.02493096774,0.05892691711,142274,120620,0.8478007225,,,,,,,
2022/09/29,OptionsDaily_2022_09_29.csv,13534.26,202210,2022/10/19,20,0.0134,0.2099217449,0.2884971539,0.01551671377,0.0506729841,117122,104954,0.8961083315,,,,,,,
2022/09/30,OptionsDaily_2022_09_30.csv,13424.58,202210,2022/10/19,19,0.0134,0.2090965956,0.3056059344,0.02359694717,0.03636123805,122308,107500,0.8789286065,,,,,,,
2022/10/03,OptionsDaily_2022_10_03.csv,13300.48,202210,2022/10/19,16,0.0134,0.240652868,0.3143569236,0.01867264332,0.05069489918,111434,103516,0.9289444873,,,,,,,
2022/10/04,OptionsDaily_2022_10_04.csv,13576.52,202210,2022/10/19,15,0.0134,0.1906416059,0.3107918749,0.01925579644,0.03914637402,92770,100442,1.082699148,,,,,,,
2022/10/05,OptionsDaily_2022_10_05.csv,13801.43,202210,2022/10/19,14,0.0134,0.1834081716,0.3124340542,0.01595315841,0.04747552053,148214,142562,0.9618659506,,,,,,,
2022/10/06,OptionsDaily_2022_10_06.csv,13892.05,202210,2022/10/19,13,0.0134,0.1731320316,0.2990606002,0.0201494099,0.04403511739,99804,121882,1.221213579,,,,,,,
2022/10/07,OptionsDaily_2022_10_07.csv,13702.28,202210,2022/10/19,12,0.0134,0.2113637579,0.2733683042,0.01749623508,0.04396209452,83468,90530,1.084607275,,,,,,,
2022/10/11,OptionsDaily_2022_10_11.csv,13106.03,202210,2022/10/19,8,0.0134,0.3326206091,0.296578056,0.06006632297,0.07770758933,221480,206806,0.9337457107,,,,,,,
2022/10/12,OptionsDaily_2022_10_12.csv,13081.24,202210,2022/10/19,7,0.0134,0.2683853434,0.3631457402,0.03110248209,0.03938107733,247612,232186,0.9377009192,,,,,,,
2022/10/13,OptionsDaily_2022_10_13.csv,12810.73,202210,2022/10/19,6,0.0134,0.3216200866,0.2944550822,0.04571161068,0.07449394839,595334,513694,0.8628668949,,,,,,,
2022/10/14,OptionsDaily_2022_10_14.csv,13128.12,202210,2022/10/19,5,0.0134,0.2163921136,0.3692128544,0.05918529562,0.1190692913,1082888,1113424,1.028198669,,,,,,,
2022/10/17,OptionsDaily_2022_10_17.csv,12966.05,202210,2022/10/19,2,0.0134,0.3404034955,0.3561585235,0.1007427578,0.1017673852,1091236,935432,0.8572224523,,,,,,,
2022/10/18,OptionsDaily_2022_10_18.csv,13124.68,202210,2022/10/19,1,0.0134,0.256945183,0.4001787009,0.08276409843,0.1366958781,1059386,970892,0.9164667081,,,,,,,
2022/10/19,OptionsDaily_2022_10_19.csv,12976.76,202211,2022/11/16,28,0.0134,0.2439165585,0.281797603,0.02795362973,0.04165131768,78028,66444,0.8515404727,,,,,,,
2022/10/20,OptionsDaily_2022_10_20.csv,12946.1,202211,2022/11/16,27,0.0134,0.1928072071,0.3304160232,0.01850637192,0.02702325624,134718,96688,0.7177066168,,,,,,,
2022/10/21,OptionsDaily_2022_10_21.csv,12819.2,202211,2022/11/16,26,0.0134,0.2396788302,0.2834913448,0.02088955526,0.03220040685,91668,82988,0.9053104682,,,,,,,
2022/10/24,OptionsDaily_2022_10_24.csv,12856.98,202211,2022/11/16,23,0.0134,0.2470304589,0.3022675235,0.01590147349,0.04395124144,100482,84620,0.842140881,,,,,,,
2022/10/25,OptionsDaily_2022_10_25.csv,12666.12,202211,2022/11/16,22,0.0134,0.2559921782,0.3052331832,0.01579039869,0.04163717725,145050,87998,0.6066735608,,,,,,,
2022/10/26,OptionsDaily_2022_10_26.csv,12729.05,202211,2022/11/16,21,0.0134,0.2337940582,0.3348751121,0.01249399195,0.04035525381,102440,84754,0.8273525966,,,,,,,
2022/10/27,OptionsDaily_2022_10_27.csv,12926.37,202211,2022/11/16,20,0.0134,0.2187876888,0.3216056785,0.01448726624,0.03361587734,94686,107482,1.135141415,,,,,,,
2022/10/28,OptionsDaily_2022_10_28.csv,12788.42,202211,2022/11/16,19,0.0134,0.2243110886,0.2923546631,0.01502521798,0.04637689471,93870,67850,0.7228081389,,,,,,,
2022/10/31,OptionsDaily_2022_10_31.csv,12949.75,202211,2022/11/16,16,0.0134,0.2115236518,0.3192634538,0.01640958507,0.03262799154,94734,80532,0.8500855026,,,,,,,
2022/11/01,OptionsDaily_2022_11_01.csv,13037.21,202211,2022/11/16,15,0.0134,0.2121462258,0.3054851734,0.01353828761,0.02945273555,99796,108336,1.085574572,,,,,,,
2022/11/02,OptionsDaily_2022_11_02.csv,13100.17,202211,2022/11/16,14,0.0134,0.2065359361,0.2987214876,0.01665375034,0.02599603842,90318,85994,0.9521247149,,,,,,,
2022/11/03,OptionsDaily_2022_11_03.csv,12986.6,202211,2022/11/16,13,0.0134,0.2009011922,0.2796055649,0.02207529849,0.0342134062,123784,100090,0.8085859239,,,,,,,
2022/11/04,OptionsDaily_2022_11_04.csv,13026.71,202211,2022/11/16,12,0.0134,0.1683455463,0.2798215663,0.01860995147,0.04039214632,115434,94978,0.8227905123,,,,,,,
2022/11/07,OptionsDaily_2022_11_07.csv,13223.73,202211,2022/11/16,9,0.0134,0.1864026863,0.2811023658,0.01767932989,0.03273181284,176076,191140,1.085553965,,,,,,,
2022/11/08,OptionsDaily_2022_11_08.csv,13347.76,202211,2022/11/16,8,0.0134,0.1864260407,0.2567081672,0.01851628936,0.041319534,130980,129574,0.9892655367,,,,,,,
2022/11/09,OptionsDaily_2022_11_09.csv,13638.81,202211,2022/11/16,7,0.0134,0.1460099789,0.2813231173,0.03075435378,0.04190585579,280792,290234,1.033626314,,,,,,,
2022/11/10,OptionsDaily_2022_11_10.csv,13503.76,202211,2022/11/16,6,0.0134,0.2191406191,0.2169875782,0.02955337286,0.05514650812,516518,416156,0.8056950581,,,,,,,
2022/11/11,OptionsDaily_2022_11_11.csv,14007.56,202211,2022/11/16,5,0.0134,0.163720344,0.2922333984,0.05375140544,0.08816376859,1013456,1054976,1.040968725,,,,,,,
2022/11/14,OptionsDaily_2022_11_14.csv,14174.9,202211,2022/11/16,2,0.0134,0.2260505618,0.3263295324,0.04754056347,0.1298455829,815460,826858,1.013977387,,,,,,,
2022/11/15,OptionsDaily_2022_11_15.csv,14546.31,202211,2022/11/16,1,0.0134,0.2349174264,0.461215796,0.1538341838,0.2044454943,1077304,1146196,1.063948523,,,,,,,
2022/11/16,OptionsDaily_2022_11_16.csv,14537.35,202212,2022/12/21,35,0.0134,0.2137924007,0.299737412,0.03933276732,0.04790403763,81472,71594,0.8787558916,,,,,,,
2022/11/17,OptionsDaily_2022_11_17.csv,14535.23,202212,2022/12/21,34,0.0134,0.1763189445,0.2806974388,0.01960562975,0.03838182736,73876,81454,1.102577292,,,,,,,
2022/11/18,OptionsDaily_2022_11_18.csv,14504.99,202212,2022/12/21,33,0.0134,0.1890203924,0.2429800621,0.01633235757,0.02433290755,92600,85642,0.9248596112,,,,,,,
2022/11/21,OptionsDaily_2022_11_21.csv,14449.39,202212,2022/12/21,30,0.0134,0.191004912,0.2623831622,0.01336097604,0.03895844236,53418,43476,0.8138829608,,,,,,,
2022/11/22,OptionsDaily_2022_11_22.csv,14542.2,202212,2022/12/21,29,0.0134,0.1590191996,0.2727387119,0.01290632908,0.03693719433,73232,57198,0.7810519991,,,,,,,
2022/11/23,OptionsDaily_2022_11_23.csv,14608.54,202212,2022/12/21,28,0.0134,0.1796203411,0.2495881204,0.01165169095,0.04214915168,57538,71270,1.238659668,,,,,,,
2022/11/24,OptionsDaily_2022_11_24.csv,14784,202212,2022/12/21,27,0.0134,0.1692045256,0.2419244942,0.01778785616,0.03534005015,74734,110204,1.47461664,,,,,,,
2022/11/25,OptionsDaily_2022_11_25.csv,14778.51,202212,2022/12/21,26,0.0134,0.1719218676,0.2205554314,0.009548281615,0.02648799833,49362,46778,0.94765204,,,,,,,
2022/11/28,OptionsDaily_2022_11_28.csv,14556.87,202212,2022/12/21,23,0.0134,0.1784237919,0.2448885698,0.01528014218,0.0366640776,91654,97364,1.062299518,,,,,,,
2022/11/29,OptionsDaily_2022_11_29.csv,14709.64,202212,2022/12/21,22,0.0134,0.1474096767,0.2783760094,0.02664250156,0.04390432449,80800,73044,0.904009901,,,,,,,
2022/11/30,OptionsDaily_2022_11_30.csv,14879.55,202212,2022/12/21,21,0.0134,0.1523484236,0.2839304247,0.02031733604,0.0386546147,74166,65392,0.881697813,,,,,,,
2022/12/01,OptionsDaily_2022_12_01.csv,15012.8,202212,2022/12/21,20,0.0134,0.19130965,0.2644624522,0.02892108804,0.0620418865,135680,120650,0.8892246462,,,,,,,
2022/12/02,OptionsDaily_2022_12_02.csv,14970.68,202212,2022/12/21,19,0.0134,0.1845748631,0.2709024658,0.05791126481,0.05139694145,70496,50976,0.723104857,,,,,,,
2022/12/05,OptionsDaily_2022_12_05.csv,14980.74,202212,2022/12/21,16,0.0134,0.1883689133,0.2732310841,0.01406512162,0.07888036342,85502,85948,1.005216252,,,,,,,
2022/12/06,OptionsDaily_2022_12_06.csv,14728.88,202212,2022/12/21,15,0.0134,0.2131785298,0.2460296429,0.01808887932,0.08254823466,88430,76548,0.8656338347,,,,,,,
2022/12/07,OptionsDaily_2022_12_07.csv,14630.01,202212,2022/12/21,14,0.0134,0.2087147426,0.2658255921,0.01790595164,0.05627647736,109782,90824,0.8273123099,,,,,,,
2022/12/08,OptionsDaily_2022_12_08.csv,14553.04,202212,2022/12/21,13,0.0134,0.2000721514,0.2708807458,0.02123236259,0.05306113132,135534,114370,0.8438473003,,,,,,,
2022/12/09,OptionsDaily_2022_12_09.csv,14705.43,202212,2022/12/21,12,0.0134,0.177610785,0.2474218479,0.01077734313,0.03666044034,93090,101590,1.091309485,,,,,,,
2022/12/12,OptionsDaily_2022_12_12.csv,14612.59,202212,2022/12/21,9,0.0134,0.2076371279,0.3100781426,0.02203309114,0.08967428755,116370,106968,0.9192059809,,,,,,,
2022/12/13,OptionsDaily_2022_12_13.csv,14522.96,202212,2022/12/21,8,0.0134,0.2480847898,0.2707720956,0.0139942305,0.05174275535,103206,82696,0.8012712439,,,,,,,
2022/12/14,OptionsDaily_2022_12_14.csv,14739.36,202212,2022/12/21,7,0.0134,0.1870912147,0.272119701,0.02664206576,0.03521124479,275582,240850,0.8739685466,,,,,,,
2022/12/15,OptionsDaily_2022_12_15.csv,14734.13,202212,2022/12/21,6,0.0134,0.1496920456,0.2269460267,0.02522173571,0.03973477244,488596,452442,0.9260043062,,,,,,,
2022/12/16,OptionsDaily_2022_12_16.csv,14528.55,202212,2022/12/21,5,0.0134,0.1635554553,0.2079387351,0.03687078016,0.06882991981,789082,646796,0.8196816047,,,,,,,
2022/12/19,OptionsDaily_2022_12_19.csv,14433.32,202212,2022/12/21,2,0.01465,0.2185297119,0.2740312037,0.04350857633,0.06105337802,590578,629922,1.066619481,,,,,,,
2022/12/20,OptionsDaily_2022_12_20.csv,14170.03,202212,2022/12/21,1,0.01465,0.3638986575,0.2713570857,0.1187573499,0.214314803,942540,930706,0.9874445647,,,,,,,
2022/12/21,OptionsDaily_2022_12_21.csv,14234.4,202301,2023/01/30,40,0.01465,0.146250195,0.254217977,0.01094822565,0.04312194393,36550,35858,0.9810670315,,,,,,,
2022/12/22,OptionsDaily_2022_12_22.csv,14442.94,202301,2023/01/30,39,0.01465,0.1437358545,0.2250493434,0.03180821985,0.0169740923,88144,68318,0.7750726085,,,,,,,
2022/12/23,OptionsDaily_2022_12_23.csv,14271.63,202301,2023/01/30,38,0.01465,0.1319648794,0.2218589751,0.009365627157,0.02741332341,61386,49182,0.8011924543,,,,,,,
2022/12/26,OptionsDaily_2022_12_26.csv,14285.13,202301,2023/01/30,35,0.01465,0.1345814136,0.2122822636,0.00895316103,0.01661588452,27132,25094,0.9248857438,,,,,,,
2022/12/27,OptionsDaily_2022_12_27.csv,14328.43,202301,2023/01/30,34,0.01465,0.1435676986,0.2008409254,0.01194449358,0.02325688194,30670,39042,1.272970329,,,,,,,
2022/12/28,OptionsDaily_2022_12_28.csv,14173.1,202301,2023/01/30,33,0.01465,0.1409359618,0.2125338135,0.02038352739,0.02848400602,63852,52680,0.8250328886,,,,,,,
2022/12/29,OptionsDaily_2022_12_29.csv,14085.02,202301,2023/01/30,32,0.01465,0.1424116397,0.2116906768,0.02324589219,0.01422874893,80124,60552,0.7557286206,,,,,,,
2022/12/30,OptionsDaily_2022_12_30.csv,14137.69,202301,2023/01/30,31,0.01465,0.142810091,0.1957329882,0.01536448411,0.01885012707,51146,61678,1.205920307,,,,,,,
