bootstrap_id,delta_svm_minus_mnir
140,0.09595705117078801
141,0.08839557731881265
142,0.05116373900290372
143,0.08359007439454852
144,0.05165899045756306
145,0.07690112541917127
146,0.059770460907133005
147,0.11383998426709568
148,0.07267472659276863
149,0.0805126241902906
150,0.06251587149688975
151,0.10201812386729175
152,0.07521886640697512
153,0.05104278750445279
154,0.09720696281994101
155,0.08475825068357762
156,0.06748292885569013
157,0.0767678650081004
158,0.09327542951459178
159,0.09219637260533292
160,0.05570324335368776
161,0.07145308372824954
162,0.07808645736180181
163,0.07792163782447964
164,0.07971025427769995
165,0.09907080314761435
166,0.07285019643760121
167,0.0988664593693116
168,0.0769420857528294
169,0.07873337486719567
170,0.08187019601982237
171,0.07088816331267489
172,0.058296807169603004
173,0.0787843154837563
174,0.05447300822191359
175,0.0329465968522995
176,0.08800543820621592
177,0.06671852501110032
178,0.05091322701223533
179,0.0705743112478775
180,0.08380471774060433
181,0.06961489712964808
182,0.07801418510630492
183,0.07089398748900894
184,0.08012742592696359
185,0.0864719438882518
186,0.10312850755375186
187,0.08395572284365982
188,0.05548831097519591
189,0.08843837600777488
190,0.06782104939031375
191,0.09596047564264143
192,0.07211630708440347
193,0.07629812388318663
194,0.0649243513416477
195,0.061250921934606295
196,0.09309715680775976
197,0.06260745621419267
198,0.08891077688121368
199,0.09986247881075022
200,0.06627124526162625
201,0.09724066639100692
202,0.07824014982810468
203,0.06688765565725574
204,0.0709064068613171
205,0.0718084845742698
206,0.08353118159761147
207,0.06663109459514727
208,0.055385997067635306
209,0.06801488998131128
210,0.1065832051482668
211,0.08827662806503983
212,0.08552941485310345
213,0.08361265932918915
214,0.06761694553571479
215,0.05409881808622202
216,0.08876109817779843
217,0.0771923905143016
218,0.10210404979676091
219,0.0818891447845368
220,0.04687863375832724
221,0.07263157865694758
222,0.09109386323182289
223,0.07171809717138955
224,0.09786273312940463
225,0.08464712983519301
226,0.06539875925784994
227,0.0795294078976489
228,0.08547178658127313
229,0.07166662392812984
230,0.0830781303387107
231,0.0627223432256736
232,0.07072060620477005
233,0.09170690622337607
234,0.09163145633145159
235,0.04615012918107686
236,0.07975464808276639
237,0.03984846802744518
238,0.07361652809811048
239,0.07538870728538294
240,0.058703003629646644
241,0.05018606139450671
242,0.1042148867677235
243,0.04017394261788432
244,0.0730518793834467
245,0.09807748484428319
246,0.06464346242519359
247,0.06925170271837683
248,0.07521065842673269
249,0.0838430571032579
250,0.06323451492818588
251,0.08253068144114206
252,0.06568446276390533
253,0.047220999765828
254,0.07154853440987252
255,0.08812891080647117
256,0.08448943721047653
257,0.06863096009073244
258,0.06965362361703431
259,0.06220061039838182
260,0.06867462380144473
261,0.04129416440173023
262,0.08136280120644018
263,0.08592032496116342
264,0.07738707142834872
265,0.06621877542954491
266,0.10958244358092811
267,0.06343365897113584
268,0.0777895329719584
269,0.08038447980311764
270,0.048235675333675176
271,0.05992634063512525
272,0.053546165493147724
273,0.06370066587098377
274,0.07988665307308046
275,0.07820068389283341
276,0.06815232788980546
277,0.08442251543604562
278,0.08230355608917805
279,0.08912261527190984
280,0.09530566314293692
281,0.08769751138865889
282,0.08089811104571232
283,0.09225879586284247
284,0.04921691937389139
285,0.04823490567140737
286,0.08187976903673944
287,0.09296679101200939
288,0.05120620268467979
289,0.10309114708369604
290,0.06228443292410668
291,0.035811362638930255
292,0.07430062760878176
293,0.08589342252929338
294,0.082195220292474
295,0.07128821879861147
296,0.04559707722992651
297,0.08348357997879868
298,0.07101722681082201
299,0.09357156100927005
300,0.06836762660484286
301,0.07076828763215937
302,0.0808684358475864
303,0.07409691589269979
304,0.058855163016067025
305,0.07441315845920887
306,0.05954757636896396
307,0.08047158451943764
308,0.054194609737465094
309,0.060630774401182086
310,0.07155161736036658
311,0.042069935451976515
312,0.05881272568526258
313,0.0686217129871739
314,0.08522814836619325
315,0.07973723412429407
316,0.06915636059799668
317,0.08531856581677955
318,0.050957958144702276
319,0.0860844074560767
320,0.07035130751796109
321,0.11787166144139294
322,0.07647410420309331
323,0.06351120308389135
324,0.06982045149122745
325,0.09279653832313317
326,0.097137523152587
327,0.06948298957712146
328,0.08162616436767856
329,0.09251105824801814
330,0.08972738979727712
331,0.10963862498856392
332,0.08376122142473125
333,0.0748574631819875
334,0.08101085479900422
335,0.06418831065284564
336,0.06993145707182902
337,0.08904942731771093
338,0.08627931980704695
339,0.07484434809333979
340,0.08043245391695975
341,0.08320238525142082
342,0.06534669286648392
343,0.07493486249860543
