bootstrap_id,delta_svm_minus_mnir
0,0.110596475132545
1,0.11455481679075097
2,0.10433269857614003
3,0.054430098303909435
4,0.06873466585318672
5,0.0629223278817817
6,0.06276965514712723
7,0.0940061433425165
8,0.057224288447251415
9,0.04346591558289903
10,0.0937677441915199
11,0.07598040945396295
12,0.03521244219599856
13,0.07386803789882251
14,0.09650235651599115
15,0.11721096811175602
16,0.07114733287320024
17,0.06686484166892448
18,0.08520891850356316
19,0.060854228478454564
20,0.08982254088853803
21,0.05247127020047937
22,0.1040083801309204
23,0.07211394202227406
24,0.07697256918111584
25,0.09282587876553539
26,0.08428198188490932
27,0.09252287490689143
28,0.07941430016294293
29,0.05429993673336364
30,0.04858541618619511
31,0.05427185039244875
32,0.054404830488290534
33,0.08348566658845413
34,0.10132661279330674
35,0.052324387655337645
36,0.05968301397601011
37,0.07137372829647898
38,0.05218401085722385
39,0.056724470359043155
40,0.09153959094354847
41,0.06343689323641094
42,0.05638874825866691
43,0.06443371698234518
44,0.06960349959545015
45,0.08036445234243783
46,0.055770877977968314
47,0.0803263629588285
48,0.08658971069061616
49,0.10238616891375085
50,0.06156678366033197
51,0.0655342674114196
52,0.0692168708788653
53,0.0785820342530783
54,0.05089453024027679
55,0.06022704531846779
56,0.06835488871015116
57,0.0853088428112298
58,0.06535622961502607
59,0.08553376573641963
60,0.06237965754972041
61,0.05548803536053332
62,0.07202308644619565
63,0.0603786331853447
64,0.11642638626323137
65,0.09548861647736723
66,0.09144062452337814
67,0.06758197917377773
68,0.06574907874585567
69,0.0745595774500003
70,0.09952260896919585
71,0.07784891983381237
72,0.07655583268879251
73,0.08158263825732831
74,0.010076637228384977
75,0.0914230478813658
76,0.10246619606336421
77,0.05793934662232403
78,0.09811800776577706
79,0.06051431371430899
80,0.05171441912699781
81,0.058737656970799745
82,0.0711894536544031
83,0.048925438073694705
84,0.08583268997494731
85,0.07284972634763132
86,0.111136602765181
87,0.06398906056663939
88,0.06840402186860728
89,0.04901398503381105
90,0.06126317659594327
91,0.06629508974565068
92,0.03761559071923737
93,0.09503380187900146
94,0.06503907676880732
95,0.09462527605222942
96,0.06060649435566012
97,0.10114075756960128
98,0.061392466885476005
99,0.02236639999305995
100,0.10669592602291655
101,0.0874764276658293
102,0.05956466509780278
103,0.04825528789508876
104,0.05912576602580877
105,0.11093919348304038
106,0.051409646416404164
107,0.03429091582576094
108,0.0611193286992614
109,0.08955565705364837
110,0.0669172572417342
111,0.08400378635563643
112,0.046887089493304335
113,0.05393934580187004
114,0.06848968977686232
115,0.0704344972153097
116,0.04533763516200073
117,0.07953334213774865
118,0.058452113648255755
119,0.05149618569264325
120,0.06424051276304715
121,0.055015957189870235
122,0.08632134130667568
123,0.07841383847526001
124,0.09573222454169239
125,0.0609632388966746
126,0.06054974125032203
127,0.026357586438236213
128,0.053233297801954405
129,0.0693959266465633
130,0.08298863464765172
131,0.085392510303547
132,0.09415684604559066
133,0.06871182433165124
134,0.049381839361633484
135,0.0855394875415707
136,0.09524319248305946
137,0.07631162978888079
138,0.0727980638072665
139,0.07641471236420544
140,0.04935929494918462
141,0.09564225015353456
142,0.07584692203252485
143,0.05678646484957195
144,0.07794595355275735
145,0.04768335151339814
146,0.06649608340100793
147,0.10072199065450493
148,0.053916574578918075
149,0.09549694692418931
150,0.05606619989269657
151,0.09463685987588838
152,0.081118424509173
153,0.08859350889395484
154,0.10097349147817147
155,0.06736348979246659
156,0.11971573464712032
157,0.06490792293219222
158,0.06630120604518402
159,0.08141674683713407
160,0.06462373229668328
161,0.07113676462306434
162,0.05147422801483431
163,0.05942972835924881
164,0.06420066878103892
165,0.07677604048370029
166,0.08975881444617373
167,0.044701793776727006
168,0.06614802766044064
169,0.09885358943464473
170,0.0552242963589506
171,0.07400228613242921
172,0.09677577405587129
173,0.07422258507577117
174,0.08244614066321887
175,0.07102018451323411
176,0.09899157966460892
177,0.08677464044531263
178,0.06997707504910483
179,0.08553468593156888
180,0.05142938427911803
181,0.050654734854328476
182,0.05166006801360068
183,0.06546414642128129
184,0.07428795816710826
185,0.08944759120159818
186,0.07720766782708893
187,0.06970677352268972
188,0.04479264674479283
189,0.06088125120833471
190,0.06437997224341069
191,0.029738984268298074
192,0.06725470797639777
193,0.07386484347785338
194,0.03615144748744231
195,0.07448700401356129
196,0.0491099713672109
197,0.04051729889743155
198,0.0590263411932227
199,0.05332088668778717
200,0.07223862709984868
201,0.06128811793656791
202,0.07288159414366546
203,0.06277814952900385
204,0.07881205508431482
205,0.06721941311934843
206,0.03528393727871937
207,0.08851745073882034
208,0.05899435161986355
209,0.039964735538208396
210,0.061193029587243986
211,0.09756341118958911
212,0.10429416799371893
213,0.095635543739849
214,0.06113275663412471
215,0.09283269618469192
216,0.03490982551834615
217,0.0552848281597354
218,0.10202509392104825
219,0.05545225843751289
220,0.041821319703014115
221,0.05884723331291647
222,0.08484151785271238
223,0.0709874650571467
224,0.04626650634233348
225,0.07731899862177244
226,0.10160628641750269
227,0.052945365177611614
228,0.07878351965046093
229,0.08491009512460818
230,0.04286859405954008
231,0.09805806097630337
232,0.06796939187316625
233,0.05927920877680859
234,0.11007453542245199
235,0.05967127834385377
236,0.09611383410315799
237,0.07457291874019034
238,0.05376635122449119
239,0.08064108238028034
240,0.0686304263789762
241,0.06720354714281929
242,0.07505451462960278
243,0.07758851607703143
244,0.07507783667820012
245,0.09421658098350028
246,0.04079232278408035
247,0.053844631308706314
248,0.06622891138778292
249,0.09252230745881906
250,0.07632178329254075
251,0.06878827831187317
252,0.08212156353726602
253,0.07001369336361202
254,0.09057666067269987
255,0.09078158120960206
256,0.08734598974382235
257,0.0542429651007722
258,0.10400755393739036
259,0.0884053728086252
260,0.07675145854366588
261,0.09674539263546345
262,0.06430034742173152
263,0.08400411795592166
264,0.09339444617409204
265,0.049006965978987904
266,0.07070985257786871
267,0.06490966420185801
268,0.05254644663219871
269,0.09973000512000718
270,0.07907833452767782
271,0.06667507967082864
272,0.07550447717630387
273,0.06980462260041059
274,0.09171714188063407
275,0.08835627641903332
276,0.09825924321475349
277,0.07427614635337604
278,0.05518554909549922
279,0.08670397013607761
280,0.10478656436165523
281,0.07347352741317731
282,0.08652803862924158
283,0.06302331036718184
284,0.07519149940038194
285,0.08614328202291527
286,0.10539159097880774
287,0.04108692536846714
288,0.0925566005908785
289,0.06037280223128433
290,0.034376587928902524
291,0.09896209187113275
292,0.03844140996400203
293,0.06293126480995725
294,0.06865162052304247
295,0.07025133996674465
296,0.06322678598826287
297,0.11727817237978416
298,0.09889521356876468
299,0.09092446528896914
300,0.07490219233766549
301,0.0648703047815698
302,0.03667251403878968
303,0.09269579644272208
304,0.0725567460579894
305,0.06328146464306983
306,0.05031852191432451
307,0.09335951222680305
308,0.061059071943437904
309,0.06427481118154538
310,0.05240854343446366
311,0.07124884766496836
312,0.10812969231353314
313,0.07051631233484057
314,0.08519822002860966
315,0.06964026318948024
316,0.09004027947596849
317,0.07874955793193084
318,0.10398264211974384
319,0.10086336781908678
320,0.063583533906439
321,0.08020092390747124
322,0.06411186365055016
323,0.056603019271369126
324,0.06520776716640331
325,0.055726005264018275
326,0.06538253078772199
327,0.07170526110513697
328,0.05153334836484258
329,0.015514947339141494
330,0.06407522792918174
331,0.06332851629225933
332,0.06972147519250455
333,0.08176041158358366
334,0.09202825631626987
335,0.09292602040142928
336,0.056551855536927154
337,0.056634752781220266
338,0.0710823029585762
339,0.09943507469921764
340,0.12077100811826441
341,0.08237682377984357
342,0.07238750304913616
343,0.10852629284270743
344,0.0809574355991709
345,0.10199154403771127
346,0.06301881173753543
347,0.06914525066163324
348,0.07806571744595842
349,0.07726278906057304
350,0.07733082027264704
351,0.043705584736032255
352,0.06981003280204101
353,0.03128127384792323
354,0.10465521449967202
355,0.06475495414046273
356,0.07619672958756846
357,0.12977348624336488
358,0.06720880471490487
359,0.08696497308258966
360,0.09133019453537422
361,0.04056748067844168
362,0.06663859730408617
363,0.10353517313939742
364,0.045879404012236336
365,0.039256157622339916
366,0.08247694614486234
367,0.0823159740776489
368,0.058310371257660476
369,0.07439358691937636
370,0.08727919906602333
371,0.06648548512944363
372,0.06420410950865862
373,0.09798236417515
374,0.08719669453314294
375,0.07890584497803366
376,0.07691492001550732
377,0.11983223008830679
378,0.095416463866218
379,0.090352019778565
380,0.11403011240503375
381,0.07492480876680285
382,0.08781641710693272
383,0.08604391814212847
384,0.07061421396819512
385,0.045138901185450164
386,0.08355349672926993
387,0.05102009371725219
388,0.0758701053993015
389,0.06150561592713405
390,0.06755529267301741
391,0.08745617290197305
392,0.1151263324861691
393,0.06652322735342242
394,0.0949188314529964
395,0.06917631296604282
396,0.04425316563928583
397,0.08472188841628864
398,0.060896901541426685
399,0.08549891750027955
400,0.0682143454959645
401,0.06946029514685959
402,0.09786133768236688
403,0.07898515647858462
404,0.0943059721968943
405,0.08611571944889362
406,0.07188884905976084
407,0.07088998078099407
408,0.09290843519339137
409,0.06678090522556684
410,0.10106117017501509
411,0.0730516926108774
412,0.07526917222723406
413,0.08256399408417181
414,0.08568027348390522
415,0.06646367230878963
416,0.090547713929649
417,0.05495233896678575
418,0.10485173766939837
419,0.05999249729501982
420,0.0820534281215517
421,0.09346390688033518
422,0.09034362822605552
423,0.1290360063603188
424,0.06859098247764189
425,0.056849876684089085
426,0.051610389858754546
427,0.05933394961804406
428,0.06330069580140679
429,0.09614177770328952
430,0.10081585449570934
431,0.046645356550004624
432,0.0874723738485248
433,0.07265297215038713
434,0.09914781712131376
435,0.06879626538616368
436,0.10520109917293546
437,0.054883124421689466
438,0.021385784413982145
439,0.07682759790104576
440,0.10130433915744047
441,0.08867448006839562
442,0.06947121750713103
443,0.043531361445272865
444,0.05646834271580731
445,0.08934915203256039
446,0.10903658783239228
447,0.03816262983481655
448,0.06833767159779308
449,0.05414821347842347
450,0.07941224733820401
451,0.08453509589315927
452,0.0606114714105091
453,0.08185753341745872
454,0.08753814538137478
455,0.09076851575980688
456,0.08724848797969587
457,0.08339188719659102
458,0.04667697737219895
459,0.08228858828067043
460,0.06086629550318001
461,0.07310797183692519
462,0.0790184908854153
463,0.07913664574209733
464,0.07752766522160792
465,0.05639616733322439
466,0.0725252947324957
467,0.0616783461265612
468,0.09750060499222135
469,0.08182605657560571
470,0.0811379230085616
471,0.08280377950737983
472,0.060962996475291575
473,0.08082851850933592
474,0.08131465311794561
475,0.07772348172295679
476,0.1139521149695395
477,0.041385354918188844
478,0.04861045576532752
479,0.04926320882117258
480,0.10458230954097175
481,0.07478721400531996
482,0.052872848556249186
483,0.05317240000605339
484,0.09408538168559599
485,0.018931089990541328
486,0.09763074610604339
487,0.0865334509664602
488,0.09142579236505338
489,0.0859653007418768
490,0.06711604627181772
491,0.08703234246090519
492,0.06888062691247171
493,0.08389133149110856
494,0.07668765993177473
495,0.11460397245303627
496,0.0843439761993014
497,0.082483118450076
498,0.03690040673292383
499,0.09639625947718744
500,0.05815164633961695
501,0.08945846226918519
502,0.06852119611448221
503,0.10150995337255625
504,0.07132932580460433
505,0.07346472677608856
506,0.09040479027157944
507,0.07622958594320361
508,0.09082700119189535
509,0.05872784449167434
510,0.11558352103253
511,0.08121675574863996
512,0.047841171805414084
513,0.07786045912929446
514,0.0736602673002601
515,0.09325919708638475
516,0.06960040886974062
517,0.06947520455757628
518,0.10889778175776293
519,0.09237099151840333
520,0.05439317875150507
521,0.06103646687058517
522,0.10252487471368438
523,0.11943102103583764
524,0.072962150062855
525,0.08415966665507818
526,0.05806654904043779
527,0.08931979748046648
528,0.13011314708923977
529,0.07849334417535941
530,0.057037588478585866
531,0.06360801219096929
532,0.10837094711772782
533,0.07947761378424478
534,0.09628023578508171
535,0.053424741941455745
536,0.048399825570318855
537,0.08651707482151266
538,0.10197650713170653
539,0.0880779189911034
540,0.0361268930981829
541,0.0833662337863097
542,0.12828332981802082
543,0.06295540846794029
544,0.08244503752201687
545,0.034442896896092534
546,0.09451817763908338
547,0.09204533050266328
548,0.08023299140575019
549,0.12248321791850741
550,0.09024493479910733
551,0.06906507146274904
552,0.059761586576328796
553,0.09278351984264821
554,0.04272337088012795
555,0.09343062212474301
556,0.05963892936364218
557,0.06126077310529965
558,0.10124388670704715
559,0.04854129904420312
560,0.030214472483513832
561,0.06897404175779992
562,0.0847570768115471
563,0.0749294018605986
564,0.055876655378924056
565,0.043813605554283874
566,0.0704406154024873
567,0.06442834140619685
568,0.04913930732543981
569,0.04846992176621806
570,0.11217739369496477
571,0.07861360894780839
572,0.06442694530921167
573,0.08147472048167126
574,0.08184892753478745
575,0.07789501253508341
576,0.0476025971447519
577,0.11691303747577697
578,0.1084728379877421
579,0.06830081400998106
580,0.07124713969410451
581,0.07245418800273096
582,0.05955839850343747
583,0.0654382370153031
584,0.08808484759510937
585,0.10000069415916246
586,0.0754007601107674
587,0.047055464857109985
588,0.048953646415950125
589,0.08396745788640103
590,0.03362462052268855
591,0.08973444936556058
592,0.04864964963272722
593,0.06708929454956525
594,0.05585995108722891
595,0.08170606633065242
596,0.04543435018644659
597,0.050091877463096846
598,0.09116587914078161
599,0.056547007034219554
600,0.05759580846495538
601,0.06779715696894384
602,0.0676623927146695
603,0.057354364883229036
604,0.08318721469242107
605,0.0663188850940799
606,0.0957634633129632
607,0.07719497389246349
608,0.11274888048534004
609,0.05146592050028248
610,0.0637443238499264
611,0.05473932539311732
612,0.06616110763587885
613,0.08251890026962772
614,0.08297891868389162
615,0.08532021253822714
616,0.0856429937426385
617,0.07245287636178377
618,0.08279052148858596
619,0.08999707746735264
620,0.09845689978116273
621,0.05594677444226409
622,0.050925932103930815
623,0.05948986867753836
624,0.104477847945886
625,0.08107245461948315
626,0.07649842218045816
627,0.11026427292074764
628,0.0625177880648205
629,0.03551331178120054
630,0.0909844961020202
631,0.07961300558380069
632,0.06924574625890695
633,0.06741193902319498
634,0.08124307413456205
635,0.11179971162921565
636,0.09087932071629506
637,0.04393657422169195
638,0.07757142126168592
639,0.05176943889090385
640,0.05002506790032063
641,0.09387281672947917
642,0.07498714169575926
643,0.10020618198935849
644,0.13770019194577
645,0.06869388844021551
646,0.058924722472663005
647,0.03483742200557993
648,0.07592019785645754
649,0.08255230415469628
650,0.12043790470069632
651,0.08065307925492421
652,0.07484964283489792
653,0.08957703152304153
654,0.07301248975329477
655,0.09897973944241073
656,0.07517467459033628
657,0.08699249809167081
658,0.09152470192506973
659,0.05792808141254158
660,0.06829469817555206
661,0.1246185313979763
662,0.085356712925299
663,0.05413865957134978
664,0.10404774476967837
665,0.08200266772880077
666,0.09347581219732753
667,0.050565744442160276
668,0.09771659870150434
669,0.07318026821519591
670,0.06356665119790966
671,0.04690116046965165
672,0.06596442782460399
673,0.06424284919806844
674,0.07234940316816219
675,0.08966536962473542
676,0.07366994392363779
677,0.06946006885374306
678,0.06510317646702135
