bootstrap_id,delta_svm_minus_mnir
0,0.1343289077184071
1,0.2175988264135839
2,0.20234987846098057
3,0.22337020547772923
4,0.14685597720048743
5,0.1802327618936243
6,0.16235262711450582
7,0.17694168090126322
8,0.1461326322957845
9,0.18594571353028067
10,0.17906209084907865
11,0.12351546833305571
12,0.1680950438416708
13,0.20290510945104417
14,0.2179473582755872
15,0.19630781342078285
16,0.14296354800360372
17,0.13323206408664978
18,0.19711442993729905
19,0.19320157215240324
20,0.2290365740001849
21,0.18421028050649363
22,0.15518162811641684
23,0.14210922114898183
24,0.1574832088610481
25,0.25959359900181767
26,0.147254931289659
27,0.12456675523560706
28,0.15275966267031232
29,0.19632188932596378
30,0.2588473047495909
31,0.24132495952212268
32,0.2013075324539984
33,0.17703456680142765
34,0.23226078432505293
35,0.19892767083043544
36,0.14863749435102885
37,0.19446174377681336
38,0.155377870991324
39,0.16866020499745943
40,0.17762832690547514
41,0.19915879428189182
42,0.21115384374371032
43,0.22053256373925334
44,0.16046748429684765
45,0.26362332023848495
46,0.18507879705205793
47,0.2783148979097642
48,0.17022936747309297
49,0.1609971976442664
50,0.2170799604548222
51,0.17055045109669387
52,0.20564122508281424
53,0.21253272012066704
54,0.24474608026796246
55,0.1710681477838737
56,0.22888285199110214
57,0.1898468850727837
58,0.21256628620467027
59,0.22189840186248783
60,0.12107395507197649
61,0.16393960875541358
62,0.19590174178686248
63,0.13462683810163117
64,0.17809841369839324
65,0.19945491384291753
66,0.150045221808427
67,0.22255793083519543
68,0.1655392466161747
69,0.23835741646069125
70,0.20742642763878189
71,0.15693908954194874
72,0.15522447632950243
73,0.2230688471008932
74,0.28938159112982
75,0.15792649416858023
76,0.16532089207736195
77,0.22833472024513612
78,0.2924947340049184
79,0.14627085980771815
80,0.1689937273979914
81,0.12373170103207903
82,0.19735444847680977
83,0.2932039070270021
84,0.16395111657980943
85,0.2294460814146465
86,0.23959630040569985
87,0.16513670203846542
88,0.20901992748728532
89,0.18913064803848528
90,0.12617134823324133
91,0.1914634919606803
92,0.2032016920571013
93,0.2523469974772986
94,0.19676141630604882
95,0.17450368543523437
96,0.21668444566452522
97,0.1488919233794011
98,0.23286764881584082
99,0.22220433783806642
100,0.16959473842933076
101,0.20917696639303146
102,0.22806461473161044
103,0.2329840984948191
104,0.15509248763937267
105,0.141475560385388
106,0.15480202508079516
107,0.23510002388490175
108,0.2027143943537374
109,0.24145361686108702
110,0.2104170438234031
111,0.17141447750763233
112,0.15762829595216427
113,0.26326217527191126
114,0.23681426573230818
115,0.17810580197667053
116,0.24156461415535968
117,0.1862199956690056
118,0.26825699520624197
119,0.192811966764172
120,0.2000466717366437
121,0.1953673097746696
122,0.17061755182181637
123,0.23163217426210186
124,0.2570294238023964
125,0.26492415843717537
126,0.22206733929938632
127,0.1925117241677472
128,0.213059591565178
129,0.20041774466071016
130,0.16964226346256522
131,0.12766013412152027
132,0.194715103642986
133,0.15503440416184333
134,0.17831295563135702
135,0.20826614127740223
136,0.20173226631770808
137,0.16942188121969576
138,0.20339204241789804
139,0.16759534744316013
140,0.18203734764189855
141,0.23787730571866444
142,0.1971910967883856
143,0.15961670480929369
144,0.22575818814839554
145,0.18278594068581144
146,0.19955869390069508
147,0.15263426435771843
148,0.1326160823101455
149,0.2213867466143094
150,0.16054818460100256
151,0.22292282524656948
152,0.2176137766286948
153,0.1357236347514632
154,0.17961560964543727
155,0.15211204371746812
156,0.1983768252457495
157,0.19654721022918797
158,0.14332078673688553
159,0.19660896889209178
160,0.13319091035477348
161,0.2421802383946961
162,0.13889755460428455
163,0.15829755367437232
164,0.206982956462811
165,0.21220169677658002
166,0.1470430149765412
167,0.15068043447364615
168,0.1264928369121841
169,0.14425780540837696
170,0.1601126863235573
171,0.18943033334850218
172,0.17016778010562594
173,0.2157117959382419
174,0.17124737657839667
175,0.1582909199737354
176,0.20235127213297222
177,0.1958291823296498
178,0.16137932960064266
179,0.23668848399036485
180,0.22290888544935528
181,0.17974189854997719
182,0.21413848788744733
183,0.13250142530378906
184,0.16759151761389335
185,0.19095908176806453
186,0.17326283875309334
187,0.13118413792958783
188,0.19519011607363718
189,0.18462362229012524
190,0.16188365137922173
191,0.1721788953825098
192,0.19119959345903825
193,0.11822468045252926
194,0.23526479329774075
195,0.2500470199266817
196,0.18951000665798717
197,0.19338254940855376
198,0.21371306640458715
199,0.172468481412059
200,0.15828919159185406
201,0.14882917400962004
202,0.19680920950522324
203,0.19175024125005097
204,0.13715784262545322
205,0.1182646426019644
206,0.22172208417885553
207,0.17424509860179155
208,0.15709274910452437
209,0.20511559327197798
210,0.1910348094121383
