,K,Selected Features,Feature Variant,Best C,Validation Accuracy,Validation Macro F1
0,10000,5773,tfidf_chi2_k5773,0.5,0.9060773480662984,0.7717586691505703
1,5000,5000,tfidf_chi2_k5000,0.5,0.9060773480662984,0.7717586691505703
2,1000,1000,tfidf_chi2_k1000,2.0,0.9005524861878453,0.7677151594582788
3,3000,3000,tfidf_chi2_k3000,0.5,0.8950276243093923,0.7636466169530128
